time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon,near_any_wind_reports,near_hurricane_or_tropical_storm
2005-08-12 20:36:00 UTC,1123878960,03954,OKLAHOMA CITY WILEY POST AP,OK,OKLAHOMA,45,55,35.5342,-97.6469,false,false
2005-08-12 20:37:00 UTC,1123879020,03954,OKLAHOMA CITY WILEY POST AP,OK,OKLAHOMA,47,53,35.5342,-97.6469,false,false
2005-08-12 21:11:00 UTC,1123881060,93045,TRUTH OR CONSEQUENCES MUNICIPAL AP,NM,SIERRA,25,51,33.2367,-107.2681,false,false
2005-08-12 21:50:00 UTC,1123883400,03965,STILLWATER REGIONAL AP,OK,PAYNE,42,50,36.1,-97.05,false,false
2005-08-13 23:18:00 UTC,1123975080,14762,PITTSBURGH ALLEGHENY COUNTY AP,PA,ALLEGHENY,32,50,40.3547,-79.9217,false,false
2005-08-15 03:16:00 UTC,1124075760,23158,BLYTHE AP,CA,RIVERSIDE,41,53,33.6186,-114.7142,false,false
2005-08-15 03:17:00 UTC,1124075820,23158,BLYTHE AP,CA,RIVERSIDE,37,53,33.6186,-114.7142,false,false
2005-08-17 00:47:00 UTC,1124239620,93759,ROCKY MOUNT WILSON AP,NC,NASH,18,50,35.855,-77.8931,false,false
2005-08-17 21:50:00 UTC,1124315400,14919,JAMESTOWN MUNICIPAL AP,ND,STUTSMAN,34,53,46.9258,-98.6692,false,false
2005-08-17 21:51:00 UTC,1124315460,14919,JAMESTOWN MUNICIPAL AP,ND,STUTSMAN,43,51,46.9258,-98.6692,false,false
2005-08-19 20:57:00 UTC,1124485020,13996,TOPEKA MUNICIPAL AP,KS,SHAWNEE,38,58,39.0689,-95.6389,true,false
2005-08-19 21:01:00 UTC,1124485260,13996,TOPEKA MUNICIPAL AP,KS,SHAWNEE,34,56,39.0689,-95.6389,false,false
2005-08-23 21:49:00 UTC,1124833740,24033,BILLINGS LOGAN INTL AP,MT,YELLOWSTONE,30,50,45.8069,-108.5422,false,false
2005-08-25 03:37:00 UTC,1124941020,13981,CHANUTE MARTIN JOHNSON AIRPORT,KS,NEOSHO,40,50,37.6703,-95.4842,false,false
2005-08-25 19:44:00 UTC,1124999040,92805,POMPANO BEACH AIRPARK,FL,BROWARD,36,52,26.25,-80.1083,false,true
2005-08-25 19:47:00 UTC,1124999220,92805,POMPANO BEACH AIRPARK,FL,BROWARD,35,51,26.25,-80.1083,false,true
2005-08-25 19:53:00 UTC,1124999580,92805,POMPANO BEACH AIRPARK,FL,BROWARD,37,50,26.25,-80.1083,false,true
2005-08-25 20:09:00 UTC,1125000540,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,34,51,26.0719,-80.1536,false,true
2005-08-25 20:24:00 UTC,1125001440,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,37,50,26.0719,-80.1536,false,true
2005-08-25 20:42:00 UTC,1125002520,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,41,50,26.0719,-80.1536,false,true
2005-08-25 20:50:00 UTC,1125003000,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,40,57,26.0719,-80.1536,false,true
2005-08-25 21:00:00 UTC,1125003600,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,39,50,26.0719,-80.1536,false,true
2005-08-25 21:00:00 UTC,1125003600,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,42,50,25.9069,-80.2803,false,true
2005-08-25 21:02:00 UTC,1125003720,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,45,56,26.0719,-80.1536,false,true
2005-08-25 21:04:00 UTC,1125003840,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,42,53,26.0719,-80.1536,false,true
2005-08-25 21:05:00 UTC,1125003900,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,40,53,26.0719,-80.1536,false,true
2005-08-25 21:06:00 UTC,1125003960,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,42,53,26.0719,-80.1536,false,true
2005-08-25 21:07:00 UTC,1125004020,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,43,50,26.0719,-80.1536,false,true
2005-08-25 21:08:00 UTC,1125004080,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,41,50,26.0719,-80.1536,false,true
2005-08-25 21:18:00 UTC,1125004680,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,40,51,26.0719,-80.1536,false,true
2005-08-25 21:26:00 UTC,1125005160,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,37,53,26.0719,-80.1536,false,true
2005-08-25 21:27:00 UTC,1125005220,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,41,51,26.0719,-80.1536,false,true
2005-08-25 21:31:00 UTC,1125005460,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,37,51,26.0719,-80.1536,false,true
2005-08-25 21:33:00 UTC,1125005580,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,40,59,26.0719,-80.1536,false,true
2005-08-25 21:34:00 UTC,1125005640,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,45,57,26.0719,-80.1536,false,true
2005-08-25 21:35:00 UTC,1125005700,92805,POMPANO BEACH AIRPARK,FL,BROWARD,39,54,26.25,-80.1083,false,true
2005-08-25 21:36:00 UTC,1125005760,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,43,59,26.0719,-80.1536,false,true
2005-08-25 21:37:00 UTC,1125005820,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,54,26.0719,-80.1536,false,true
2005-08-25 21:38:00 UTC,1125005880,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,57,26.0719,-80.1536,false,true
2005-08-25 21:39:00 UTC,1125005940,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,54,26.0719,-80.1536,false,true
2005-08-25 21:40:00 UTC,1125006000,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,56,26.0719,-80.1536,false,true
2005-08-25 21:42:00 UTC,1125006120,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,41,55,26.0719,-80.1536,false,true
2005-08-25 21:43:00 UTC,1125006180,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,42,55,26.0719,-80.1536,false,true
2005-08-25 21:44:00 UTC,1125006240,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,58,26.0719,-80.1536,false,true
2005-08-25 21:45:00 UTC,1125006300,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,45,57,26.0719,-80.1536,false,true
2005-08-25 21:46:00 UTC,1125006360,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,47,59,26.0719,-80.1536,false,true
2005-08-25 21:47:00 UTC,1125006420,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,49,50,26.0719,-80.1536,false,true
2005-08-25 21:48:00 UTC,1125006480,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,54,26.0719,-80.1536,false,true
2005-08-25 21:49:00 UTC,1125006540,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,51,26.0719,-80.1536,false,true
2005-08-25 21:51:00 UTC,1125006660,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,43,55,26.0719,-80.1536,false,true
2005-08-25 21:52:00 UTC,1125006720,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,56,26.0719,-80.1536,false,true
2005-08-25 21:53:00 UTC,1125006780,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,52,26.0719,-80.1536,false,true
2005-08-25 21:53:00 UTC,1125006780,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,41,50,25.9069,-80.2803,false,true
2005-08-25 21:55:00 UTC,1125006900,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,54,26.0719,-80.1536,false,true
2005-08-25 21:56:00 UTC,1125006960,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,48,54,26.0719,-80.1536,false,true
2005-08-25 21:57:00 UTC,1125007020,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,48,56,26.0719,-80.1536,false,true
2005-08-25 21:58:00 UTC,1125007080,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,50,61,26.0719,-80.1536,false,true
2005-08-25 21:58:00 UTC,1125007080,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,41,52,25.9069,-80.2803,false,true
2005-08-25 21:59:00 UTC,1125007140,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,49,54,26.0719,-80.1536,false,true
2005-08-25 21:59:00 UTC,1125007140,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,45,56,25.9069,-80.2803,false,true
2005-08-25 22:00:00 UTC,1125007200,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,52,26.0719,-80.1536,false,true
2005-08-25 22:02:00 UTC,1125007320,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,52,26.0719,-80.1536,false,true
2005-08-25 22:02:00 UTC,1125007320,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,41,50,25.9069,-80.2803,false,true
2005-08-25 22:03:00 UTC,1125007380,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,45,55,26.0719,-80.1536,false,true
2005-08-25 22:06:00 UTC,1125007560,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,42,54,25.9069,-80.2803,false,true
2005-08-25 22:08:00 UTC,1125007680,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,41,52,25.9069,-80.2803,false,true
2005-08-25 22:12:00 UTC,1125007920,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,53,26.0719,-80.1536,false,true
2005-08-25 22:12:00 UTC,1125007920,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,36,57,25.9069,-80.2803,false,true
2005-08-25 22:13:00 UTC,1125007980,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,54,26.0719,-80.1536,false,true
2005-08-25 22:13:00 UTC,1125007980,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,40,53,25.9069,-80.2803,false,true
2005-08-25 22:13:00 UTC,1125007980,92805,POMPANO BEACH AIRPARK,FL,BROWARD,41,50,26.25,-80.1083,false,true
2005-08-25 22:14:00 UTC,1125008040,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,42,55,25.9069,-80.2803,false,true
2005-08-25 22:15:00 UTC,1125008100,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,43,53,26.0719,-80.1536,false,true
2005-08-25 22:15:00 UTC,1125008100,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,33,51,26.1969,-80.1708,false,true
2005-08-25 22:16:00 UTC,1125008160,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,42,53,26.0719,-80.1536,false,true
2005-08-25 22:17:00 UTC,1125008220,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,52,26.0719,-80.1536,false,true
2005-08-25 22:17:00 UTC,1125008220,92805,POMPANO BEACH AIRPARK,FL,BROWARD,43,53,26.25,-80.1083,false,true
2005-08-25 22:19:00 UTC,1125008340,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,43,56,26.0719,-80.1536,false,true
2005-08-25 22:19:00 UTC,1125008340,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,38,50,25.9069,-80.2803,false,true
2005-08-25 22:20:00 UTC,1125008400,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,38,52,26.1969,-80.1708,false,true
2005-08-25 22:20:00 UTC,1125008400,92805,POMPANO BEACH AIRPARK,FL,BROWARD,39,51,26.25,-80.1083,false,true
2005-08-25 22:21:00 UTC,1125008460,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,40,50,25.9069,-80.2803,false,true
2005-08-25 22:22:00 UTC,1125008520,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,42,52,26.0719,-80.1536,false,true
2005-08-25 22:23:00 UTC,1125008580,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,38,50,26.1969,-80.1708,false,true
2005-08-25 22:24:00 UTC,1125008640,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,39,51,26.1969,-80.1708,false,true
2005-08-25 22:25:00 UTC,1125008700,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,38,52,25.9069,-80.2803,false,true
2005-08-25 22:25:00 UTC,1125008700,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,39,50,26.1969,-80.1708,false,true
2005-08-25 22:27:00 UTC,1125008820,92805,POMPANO BEACH AIRPARK,FL,BROWARD,42,50,26.25,-80.1083,false,true
2005-08-25 22:28:00 UTC,1125008880,92805,POMPANO BEACH AIRPARK,FL,BROWARD,45,52,26.25,-80.1083,false,true
2005-08-25 22:29:00 UTC,1125008940,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,39,54,25.9069,-80.2803,false,true
2005-08-25 22:29:00 UTC,1125008940,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,35,52,26.1969,-80.1708,false,true
2005-08-25 22:29:00 UTC,1125008940,92805,POMPANO BEACH AIRPARK,FL,BROWARD,44,51,26.25,-80.1083,false,true
2005-08-25 22:31:00 UTC,1125009060,92805,POMPANO BEACH AIRPARK,FL,BROWARD,39,53,26.25,-80.1083,false,true
2005-08-25 22:32:00 UTC,1125009120,92805,POMPANO BEACH AIRPARK,FL,BROWARD,41,50,26.25,-80.1083,false,true
2005-08-25 22:33:00 UTC,1125009180,24030,SIDNEY MUNICIPAL AP,NE,CHEYENNE,32,69,41.1014,-102.9847,false,false
2005-08-25 22:33:00 UTC,1125009180,92805,POMPANO BEACH AIRPARK,FL,BROWARD,39,50,26.25,-80.1083,false,true
2005-08-25 22:34:00 UTC,1125009240,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,40,50,25.9069,-80.2803,false,true
2005-08-25 22:35:00 UTC,1125009300,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,43,50,25.9069,-80.2803,false,true
2005-08-25 22:35:00 UTC,1125009300,92805,POMPANO BEACH AIRPARK,FL,BROWARD,41,51,26.25,-80.1083,false,true
2005-08-25 22:37:00 UTC,1125009420,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,41,52,25.9069,-80.2803,false,true
2005-08-25 22:37:00 UTC,1125009420,92805,POMPANO BEACH AIRPARK,FL,BROWARD,41,50,26.25,-80.1083,false,true
2005-08-25 22:38:00 UTC,1125009480,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,43,56,25.9069,-80.2803,false,true
2005-08-25 22:38:00 UTC,1125009480,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,36,50,26.1969,-80.1708,false,true
2005-08-25 22:38:00 UTC,1125009480,92805,POMPANO BEACH AIRPARK,FL,BROWARD,44,54,26.25,-80.1083,false,true
2005-08-25 22:39:00 UTC,1125009540,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,44,59,25.9069,-80.2803,false,true
2005-08-25 22:40:00 UTC,1125009600,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,45,52,25.9069,-80.2803,false,true
2005-08-25 22:40:00 UTC,1125009600,92805,POMPANO BEACH AIRPARK,FL,BROWARD,38,51,26.25,-80.1083,false,true
2005-08-25 22:41:00 UTC,1125009660,92805,POMPANO BEACH AIRPARK,FL,BROWARD,40,50,26.25,-80.1083,false,true
2005-08-25 22:52:00 UTC,1125010320,92805,POMPANO BEACH AIRPARK,FL,BROWARD,39,50,26.25,-80.1083,false,true
2005-08-25 22:54:00 UTC,1125010440,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,40,53,25.9069,-80.2803,false,true
2005-08-25 22:57:00 UTC,1125010620,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,40,51,26.0719,-80.1536,false,true
2005-08-25 22:57:00 UTC,1125010620,12882,MIAMI OPA LOCKA AP,FL,MIAMI-DADE,41,57,25.9069,-80.2803,false,true
2005-08-25 22:58:00 UTC,1125010680,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,43,51,26.0719,-80.1536,false,true
2005-08-25 23:01:00 UTC,1125010860,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,43,54,26.0719,-80.1536,false,true
2005-08-25 23:04:00 UTC,1125011040,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,41,51,26.0719,-80.1536,false,true
2005-08-25 23:05:00 UTC,1125011100,12839,MIAMI INTL AP,FL,DADE,39,50,25.7881,-80.3169,false,true
2005-08-25 23:05:00 UTC,1125011100,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,58,26.0719,-80.1536,false,true
2005-08-25 23:06:00 UTC,1125011160,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,47,58,26.0719,-80.1536,false,true
2005-08-25 23:07:00 UTC,1125011220,92805,POMPANO BEACH AIRPARK,FL,BROWARD,38,52,26.25,-80.1083,false,true
2005-08-25 23:08:00 UTC,1125011280,12839,MIAMI INTL AP,FL,DADE,36,50,25.7881,-80.3169,false,true
2005-08-25 23:08:00 UTC,1125011280,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,40,50,26.1969,-80.1708,false,true
2005-08-25 23:09:00 UTC,1125011340,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,51,26.0719,-80.1536,false,true
2005-08-25 23:10:00 UTC,1125011400,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,45,57,26.0719,-80.1536,false,true
2005-08-25 23:10:00 UTC,1125011400,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,40,52,26.1969,-80.1708,false,true
2005-08-25 23:11:00 UTC,1125011460,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,47,60,26.0719,-80.1536,false,true
2005-08-25 23:12:00 UTC,1125011520,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,50,26.0719,-80.1536,false,true
2005-08-25 23:13:00 UTC,1125011580,12839,MIAMI INTL AP,FL,DADE,39,54,25.7881,-80.3169,false,true
2005-08-25 23:13:00 UTC,1125011580,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,42,50,26.0719,-80.1536,false,true
2005-08-25 23:14:00 UTC,1125011640,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,45,52,26.0719,-80.1536,false,true
2005-08-25 23:15:00 UTC,1125011700,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,45,52,26.0719,-80.1536,false,true
2005-08-25 23:16:00 UTC,1125011760,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,61,26.0719,-80.1536,false,true
2005-08-25 23:17:00 UTC,1125011820,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,55,26.0719,-80.1536,false,true
2005-08-25 23:18:00 UTC,1125011880,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,47,57,26.0719,-80.1536,false,true
2005-08-25 23:19:00 UTC,1125011940,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,48,56,26.0719,-80.1536,false,true
2005-08-25 23:20:00 UTC,1125012000,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,49,56,26.0719,-80.1536,false,true
2005-08-25 23:21:00 UTC,1125012060,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,48,51,26.0719,-80.1536,false,true
2005-08-25 23:22:00 UTC,1125012120,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,48,60,26.0719,-80.1536,false,true
2005-08-25 23:22:00 UTC,1125012120,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,38,51,26.1969,-80.1708,false,true
2005-08-25 23:24:00 UTC,1125012240,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,50,26.0719,-80.1536,false,true
2005-08-25 23:24:00 UTC,1125012240,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,40,51,26.1969,-80.1708,false,true
2005-08-25 23:25:00 UTC,1125012300,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,44,50,26.0719,-80.1536,false,true
2005-08-25 23:25:00 UTC,1125012300,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,40,50,26.1969,-80.1708,false,true
2005-08-25 23:26:00 UTC,1125012360,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,45,52,26.0719,-80.1536,false,true
2005-08-25 23:27:00 UTC,1125012420,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,53,26.0719,-80.1536,false,true
2005-08-25 23:28:00 UTC,1125012480,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,54,26.0719,-80.1536,false,true
2005-08-25 23:30:00 UTC,1125012600,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,53,26.0719,-80.1536,false,true
2005-08-25 23:31:00 UTC,1125012660,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,51,26.0719,-80.1536,false,true
2005-08-25 23:32:00 UTC,1125012720,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,45,53,26.0719,-80.1536,false,true
2005-08-25 23:33:00 UTC,1125012780,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,45,57,26.0719,-80.1536,false,true
2005-08-25 23:34:00 UTC,1125012840,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,47,61,26.0719,-80.1536,false,true
2005-08-25 23:35:00 UTC,1125012900,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,48,61,26.0719,-80.1536,false,true
2005-08-25 23:36:00 UTC,1125012960,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,51,26.0719,-80.1536,false,true
2005-08-25 23:37:00 UTC,1125013020,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,57,26.0719,-80.1536,false,true
2005-08-25 23:38:00 UTC,1125013080,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,48,55,26.0719,-80.1536,false,true
2005-08-25 23:39:00 UTC,1125013140,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,51,65,26.0719,-80.1536,false,true
2005-08-25 23:40:00 UTC,1125013200,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,50,53,26.0719,-80.1536,false,true
2005-08-25 23:40:00 UTC,1125013200,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,40,50,26.1969,-80.1708,false,true
2005-08-25 23:41:00 UTC,1125013260,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,49,58,26.0719,-80.1536,false,true
2005-08-25 23:42:00 UTC,1125013320,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,48,58,26.0719,-80.1536,false,true
2005-08-25 23:43:00 UTC,1125013380,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,55,26.0719,-80.1536,false,true
2005-08-25 23:44:00 UTC,1125013440,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,47,56,26.0719,-80.1536,false,true
2005-08-25 23:45:00 UTC,1125013500,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,46,60,26.0719,-80.1536,false,true
2005-08-25 23:46:00 UTC,1125013560,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,49,71,26.0719,-80.1536,false,true
2005-08-25 23:46:00 UTC,1125013560,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,40,50,26.1969,-80.1708,false,true
2005-08-25 23:47:00 UTC,1125013620,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,51,57,26.0719,-80.1536,false,true
2005-08-25 23:47:00 UTC,1125013620,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,43,52,26.1969,-80.1708,false,true
2005-08-25 23:47:00 UTC,1125013620,92805,POMPANO BEACH AIRPARK,FL,BROWARD,42,51,26.25,-80.1083,false,true
2005-08-25 23:48:00 UTC,1125013680,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,49,56,26.0719,-80.1536,false,true
2005-08-25 23:49:00 UTC,1125013740,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,49,61,26.0719,-80.1536,false,true
2005-08-25 23:50:00 UTC,1125013800,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,49,56,26.0719,-80.1536,false,true
2005-08-25 23:51:00 UTC,1125013860,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,51,57,26.0719,-80.1536,false,true
2005-08-25 23:52:00 UTC,1125013920,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,52,57,26.0719,-80.1536,false,true
2005-08-25 23:52:00 UTC,1125013920,92805,POMPANO BEACH AIRPARK,FL,BROWARD,43,50,26.25,-80.1083,false,true
2005-08-25 23:53:00 UTC,1125013980,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,50,60,26.0719,-80.1536,false,true
2005-08-25 23:54:00 UTC,1125014040,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,50,55,26.0719,-80.1536,false,true
2005-08-25 23:54:00 UTC,1125014040,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,42,54,26.1969,-80.1708,false,true
2005-08-25 23:55:00 UTC,1125014100,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,52,58,26.0719,-80.1536,false,true
2005-08-25 23:55:00 UTC,1125014100,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,47,53,26.1969,-80.1708,false,true
2005-08-25 23:55:00 UTC,1125014100,92805,POMPANO BEACH AIRPARK,FL,BROWARD,41,55,26.25,-80.1083,false,true
2005-08-25 23:56:00 UTC,1125014160,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,51,54,26.0719,-80.1536,false,true
2005-08-25 23:56:00 UTC,1125014160,12885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,46,51,26.1969,-80.1708,false,true
2005-08-25 23:58:00 UTC,1125014280,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,47,54,26.0719,-80.1536,false,true
2005-08-25 23:59:00 UTC,1125014340,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,50,54,26.0719,-80.1536,false,true
2005-08-26 00:00:00 UTC,1125014400,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,BROWARD,49,56,26.0719,-80.1536,false,false
