time_str,time_seconds,wban_id,name,state,knots,gust_knots,near_any_wind_reports,near_hurricane_or_tropical_storm,reasons
2011-02-02 07:44:00 UTC,1296632640,04781,ISLIP LONG ISLAND MACARTHUR AP,NY,33,77,false,false,mucape<1;no_lightning
2011-02-02 08:05:00 UTC,1296633900,14839,MILWAUKEE MITCHELL INTL AP,WI,45,107,false,false,mucape<1;no_lightning
2011-02-02 08:45:00 UTC,1296636300,94908,DUBUQUE REGIONAL AP,IA,23,67,false,false,mucape<1;no_lightning
2011-02-02 08:53:00 UTC,1296636780,14837,MADISON DANE COUNTY REGIONAL AP,WI,56,94,false,false,mucape<1;no_lightning
2011-02-02 08:59:00 UTC,1296637140,14839,MILWAUKEE MITCHELL INTL AP,WI,30,67,false,false,mucape<1;no_lightning
2011-02-02 09:52:00 UTC,1296640320,14839,MILWAUKEE MITCHELL INTL AP,WI,43,114,false,false,mucape<1;no_lightning
2011-02-02 12:47:00 UTC,1296650820,94818,RACINE BATTEN AIRPORT,WI,42,124,false,false,mucape<1;no_lightning
2011-02-02 12:49:00 UTC,1296650940,94818,RACINE BATTEN AIRPORT,WI,41,94,false,false,mucape<1;no_lightning
2011-02-02 12:50:00 UTC,1296651000,94818,RACINE BATTEN AIRPORT,WI,55,86,false,false,mucape<1;no_lightning
2011-02-02 13:01:00 UTC,1296651660,94818,RACINE BATTEN AIRPORT,WI,44,104,false,false,mucape<1;no_lightning
2011-02-02 13:04:00 UTC,1296651840,14839,MILWAUKEE MITCHELL INTL AP,WI,27,125,false,false,mucape<1;no_lightning
2011-02-02 13:16:00 UTC,1296652560,94818,RACINE BATTEN AIRPORT,WI,54,78,false,false,mucape<1;no_lightning
2011-02-02 13:19:00 UTC,1296652740,94818,RACINE BATTEN AIRPORT,WI,57,91,false,false,mucape<1;no_lightning
2011-02-02 13:21:00 UTC,1296652860,94818,RACINE BATTEN AIRPORT,WI,60,118,false,false,mucape<1;no_lightning
2011-02-02 13:22:00 UTC,1296652920,94818,RACINE BATTEN AIRPORT,WI,59,98,false,false,mucape<1;no_lightning
2011-02-02 13:23:00 UTC,1296652980,94818,RACINE BATTEN AIRPORT,WI,55,121,false,false,mucape<1;no_lightning
2011-02-02 13:24:00 UTC,1296653040,94818,RACINE BATTEN AIRPORT,WI,50,99,false,false,mucape<1;no_lightning
2011-02-02 13:25:00 UTC,1296653100,94818,RACINE BATTEN AIRPORT,WI,52,94,false,false,mucape<1;no_lightning
2011-02-02 13:28:00 UTC,1296653280,94818,RACINE BATTEN AIRPORT,WI,83,102,false,false,mucape<1;no_lightning
2011-02-03 07:34:00 UTC,1296718440,23136,CAMARILLO AP,CA,33,69,false,false,mucape<1;no_lightning
2011-02-04 12:53:00 UTC,1296823980,12970,SAN ANTONIO STINSON MUNICIPAL AP,TX,20,68,false,false,mucape<1;no_lightning
2011-02-04 12:54:00 UTC,1296824040,12970,SAN ANTONIO STINSON MUNICIPAL AP,TX,27,68,false,false,mucape<1;no_lightning
2011-02-04 12:55:00 UTC,1296824100,12970,SAN ANTONIO STINSON MUNICIPAL AP,TX,35,68,false,false,mucape<1;no_lightning
2011-02-04 12:56:00 UTC,1296824160,12970,SAN ANTONIO STINSON MUNICIPAL AP,TX,40,68,false,false,mucape<1;no_lightning
2011-02-04 12:57:00 UTC,1296824220,12970,SAN ANTONIO STINSON MUNICIPAL AP,TX,42,68,false,false,mucape<1;no_lightning
2011-02-04 12:58:00 UTC,1296824280,12970,SAN ANTONIO STINSON MUNICIPAL AP,TX,40,68,false,false,mucape<1;no_lightning
2011-02-04 12:59:00 UTC,1296824340,12970,SAN ANTONIO STINSON MUNICIPAL AP,TX,38,68,false,false,mucape<1;no_lightning
2011-02-04 13:01:00 UTC,1296824460,12970,SAN ANTONIO STINSON MUNICIPAL AP,TX,37,68,false,false,mucape<1;no_lightning
2011-02-04 13:02:00 UTC,1296824520,12970,SAN ANTONIO STINSON MUNICIPAL AP,TX,40,68,false,false,mucape<1;no_lightning
2011-02-07 01:36:00 UTC,1297042560,03945,COLUMBIA REGIONAL AP,MO,21,69,false,false,mucape<1;no_lightning
2011-02-09 11:39:00 UTC,1297251540,03902,ROBERT GRAY AAF,TX,108,107,false,false,mucape_or_lightning_unavailable
2011-02-09 12:42:00 UTC,1297255320,03902,ROBERT GRAY AAF,TX,32,74,false,false,no_lightning
2011-02-09 12:45:00 UTC,1297255500,03902,ROBERT GRAY AAF,TX,53,78,false,false,no_lightning
2011-02-09 14:53:00 UTC,1297263180,23258,MODESTO CITY COUNTY AP,CA,41,121,false,false,mucape<1;no_lightning
2011-02-09 14:54:00 UTC,1297263240,23258,MODESTO CITY COUNTY AP,CA,61,114,false,false,mucape<1;no_lightning
2011-02-09 14:55:00 UTC,1297263300,23258,MODESTO CITY COUNTY AP,CA,57,110,false,false,mucape<1;no_lightning
2011-02-09 14:56:00 UTC,1297263360,23258,MODESTO CITY COUNTY AP,CA,50,93,false,false,mucape<1;no_lightning
2011-02-09 14:57:00 UTC,1297263420,23258,MODESTO CITY COUNTY AP,CA,53,113,false,false,mucape<1;no_lightning
2011-02-09 14:58:00 UTC,1297263480,23258,MODESTO CITY COUNTY AP,CA,52,114,false,false,mucape<1;no_lightning
2011-02-09 14:59:00 UTC,1297263540,23258,MODESTO CITY COUNTY AP,CA,61,119,false,false,mucape<1;no_lightning
2011-02-09 15:00:00 UTC,1297263600,23258,MODESTO CITY COUNTY AP,CA,82,120,false,false,mucape<1;no_lightning
2011-02-12 07:56:00 UTC,1297497360,24150,LIVINGSTON MISSION FIELD,MT,49,65,false,false,mucape<1;no_lightning
2011-02-12 08:04:00 UTC,1297497840,24150,LIVINGSTON MISSION FIELD,MT,49,70,false,false,mucape<1;no_lightning
2011-02-12 08:10:00 UTC,1297498200,24150,LIVINGSTON MISSION FIELD,MT,52,67,false,false,mucape<1;no_lightning
2011-02-12 08:25:00 UTC,1297499100,24150,LIVINGSTON MISSION FIELD,MT,50,66,false,false,mucape<1;no_lightning
2011-02-12 08:47:00 UTC,1297500420,24150,LIVINGSTON MISSION FIELD,MT,50,65,false,false,mucape<1;no_lightning
2011-02-12 09:44:00 UTC,1297503840,24150,LIVINGSTON MISSION FIELD,MT,46,69,false,false,mucape<1;no_lightning
2011-02-12 11:28:00 UTC,1297510080,24150,LIVINGSTON MISSION FIELD,MT,51,67,false,false,mucape_or_lightning_unavailable
2011-02-12 11:29:00 UTC,1297510140,24150,LIVINGSTON MISSION FIELD,MT,52,66,false,false,mucape_or_lightning_unavailable
2011-02-12 13:01:00 UTC,1297515660,24150,LIVINGSTON MISSION FIELD,MT,54,67,false,false,mucape<1;no_lightning
2011-02-12 13:04:00 UTC,1297515840,24150,LIVINGSTON MISSION FIELD,MT,50,65,false,false,mucape<1;no_lightning
2011-02-13 00:37:00 UTC,1297557420,24137,CUT BANK MUNICIPAL AP,MT,53,65,false,false,mucape<1;no_lightning
2011-02-13 00:40:00 UTC,1297557600,24137,CUT BANK MUNICIPAL AP,MT,49,65,false,false,mucape<1;no_lightning
2011-02-13 03:11:00 UTC,1297566660,24150,LIVINGSTON MISSION FIELD,MT,47,66,false,false,mucape<1;no_lightning
2011-02-17 05:33:00 UTC,1297920780,14927,ST PAUL DOWNTOWN AIRPORT,MN,12,70,false,false,mucape<1;no_lightning
2011-02-17 06:45:00 UTC,1297925100,94054,BUFFALO JOHNSON COUNTY AP,WY,42,66,false,false,no_lightning
2011-02-17 23:31:00 UTC,1297985460,23258,MODESTO CITY COUNTY AP,CA,25,65,false,false,no_lightning
2011-02-20 01:18:00 UTC,1298164680,23050,ALBUQUERQUE INTL AP,NM,42,67,false,false,no_lightning
2011-02-21 02:52:00 UTC,1298256720,23154,ELY YELLAND FIELD AP,NV,9,82,false,false,no_lightning
2011-02-21 08:48:00 UTC,1298278080,03887,DECATUR AP,IL,19,65,false,false,no_lightning
2011-02-21 08:49:00 UTC,1298278140,03887,DECATUR AP,IL,25,65,false,false,no_lightning
2011-02-21 08:50:00 UTC,1298278200,03887,DECATUR AP,IL,27,65,false,false,no_lightning
2011-02-21 08:51:00 UTC,1298278260,03887,DECATUR AP,IL,29,65,false,false,no_lightning
2011-02-21 08:52:00 UTC,1298278320,03887,DECATUR AP,IL,30,66,false,false,no_lightning
2011-02-21 08:53:00 UTC,1298278380,03887,DECATUR AP,IL,26,66,false,false,no_lightning
2011-02-21 11:40:00 UTC,1298288400,93227,NAPA COUNTY AP,CA,9,72,false,false,mucape<1;no_lightning
2011-02-21 11:44:00 UTC,1298288640,93227,NAPA COUNTY AP,CA,12,66,false,false,mucape<1;no_lightning
2011-02-21 11:45:00 UTC,1298288700,93227,NAPA COUNTY AP,CA,18,67,false,false,mucape<1;no_lightning
2011-02-21 11:46:00 UTC,1298288760,93227,NAPA COUNTY AP,CA,44,69,false,false,mucape<1;no_lightning
2011-02-24 07:55:00 UTC,1298534100,24157,SPOKANE INTL AP,WA,14,84,false,false,no_lightning
2011-02-24 10:38:00 UTC,1298543880,24157,SPOKANE INTL AP,WA,39,69,false,false,mucape<1;no_lightning
2011-02-26 22:16:00 UTC,1298758560,03994,SEDALIA MEMORIAL AP,MO,18,71,false,false,mucape_or_lightning_unavailable
2011-02-26 22:17:00 UTC,1298758620,03994,SEDALIA MEMORIAL AP,MO,41,72,false,false,mucape_or_lightning_unavailable
2011-02-26 22:18:00 UTC,1298758680,03994,SEDALIA MEMORIAL AP,MO,49,72,false,false,mucape_or_lightning_unavailable
2011-02-26 22:19:00 UTC,1298758740,03994,SEDALIA MEMORIAL AP,MO,51,72,false,false,mucape_or_lightning_unavailable
2011-02-26 22:20:00 UTC,1298758800,03994,SEDALIA MEMORIAL AP,MO,54,72,false,false,mucape_or_lightning_unavailable
2011-02-26 22:23:00 UTC,1298758980,03994,SEDALIA MEMORIAL AP,MO,45,71,false,false,mucape_or_lightning_unavailable
2011-02-27 15:52:00 UTC,1298821920,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,54,66,false,false,mucape<1;no_lightning
2011-02-27 16:47:00 UTC,1298825220,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,53,66,false,false,mucape<1;no_lightning
2011-02-27 16:48:00 UTC,1298825280,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,53,66,false,false,mucape<1;no_lightning
2011-02-27 16:49:00 UTC,1298825340,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,55,73,false,false,mucape<1;no_lightning
2011-02-27 16:50:00 UTC,1298825400,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,69,false,false,mucape<1;no_lightning
2011-02-27 16:54:00 UTC,1298825640,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,51,68,false,false,mucape<1;no_lightning
2011-02-27 16:55:00 UTC,1298825700,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,54,66,false,false,mucape<1;no_lightning
2011-02-27 17:19:00 UTC,1298827140,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,51,66,false,false,mucape<1;no_lightning
2011-02-28 02:34:00 UTC,1298860440,14937,IOWA CITY MUNICIPAL AP,IA,18,78,false,false,mucape<1
2011-02-28 02:35:00 UTC,1298860500,14937,IOWA CITY MUNICIPAL AP,IA,34,68,false,false,mucape<1
2011-02-28 02:36:00 UTC,1298860560,14937,IOWA CITY MUNICIPAL AP,IA,32,79,false,false,mucape<1
2011-02-28 04:10:00 UTC,1298866200,14937,IOWA CITY MUNICIPAL AP,IA,95,113,false,false,mucape<1;no_lightning
2011-02-28 04:11:00 UTC,1298866260,14937,IOWA CITY MUNICIPAL AP,IA,87,117,false,false,mucape<1;no_lightning
2011-02-28 04:12:00 UTC,1298866320,14937,IOWA CITY MUNICIPAL AP,IA,102,119,false,false,mucape<1;no_lightning
2011-02-28 04:13:00 UTC,1298866380,14937,IOWA CITY MUNICIPAL AP,IA,107,113,false,false,mucape<1;no_lightning
2011-02-28 04:14:00 UTC,1298866440,14937,IOWA CITY MUNICIPAL AP,IA,92,112,false,false,mucape<1;no_lightning
2011-02-28 04:15:00 UTC,1298866500,14937,IOWA CITY MUNICIPAL AP,IA,94,118,false,false,mucape<1;no_lightning
2011-02-28 04:16:00 UTC,1298866560,14937,IOWA CITY MUNICIPAL AP,IA,109,123,false,false,mucape<1;no_lightning
2011-02-28 04:17:00 UTC,1298866620,14937,IOWA CITY MUNICIPAL AP,IA,104,123,false,false,mucape<1;no_lightning
2011-02-28 04:18:00 UTC,1298866680,14937,IOWA CITY MUNICIPAL AP,IA,101,114,false,false,mucape<1;no_lightning
2011-02-28 04:19:00 UTC,1298866740,14937,IOWA CITY MUNICIPAL AP,IA,111,123,false,false,mucape<1;no_lightning
2011-02-28 04:20:00 UTC,1298866800,14937,IOWA CITY MUNICIPAL AP,IA,116,123,false,false,mucape<1;no_lightning
2011-02-28 04:21:00 UTC,1298866860,14937,IOWA CITY MUNICIPAL AP,IA,118,124,false,false,mucape<1;no_lightning
2011-02-28 04:22:00 UTC,1298866920,14937,IOWA CITY MUNICIPAL AP,IA,120,123,false,false,mucape<1;no_lightning
2011-02-28 04:23:00 UTC,1298866980,14937,IOWA CITY MUNICIPAL AP,IA,121,123,false,false,mucape<1;no_lightning
2011-02-28 04:24:00 UTC,1298867040,14937,IOWA CITY MUNICIPAL AP,IA,121,123,false,false,mucape<1;no_lightning
2011-02-28 04:25:00 UTC,1298867100,14937,IOWA CITY MUNICIPAL AP,IA,120,123,false,false,mucape<1;no_lightning
2011-02-28 04:26:00 UTC,1298867160,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:27:00 UTC,1298867220,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:28:00 UTC,1298867280,14937,IOWA CITY MUNICIPAL AP,IA,121,123,false,false,mucape<1;no_lightning
2011-02-28 04:29:00 UTC,1298867340,14937,IOWA CITY MUNICIPAL AP,IA,120,123,false,false,mucape<1;no_lightning
2011-02-28 04:30:00 UTC,1298867400,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:31:00 UTC,1298867460,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:32:00 UTC,1298867520,14937,IOWA CITY MUNICIPAL AP,IA,120,123,false,false,mucape<1;no_lightning
2011-02-28 04:33:00 UTC,1298867580,14937,IOWA CITY MUNICIPAL AP,IA,120,124,false,false,mucape<1;no_lightning
2011-02-28 04:34:00 UTC,1298867640,14937,IOWA CITY MUNICIPAL AP,IA,121,123,false,false,mucape<1;no_lightning
2011-02-28 04:35:00 UTC,1298867700,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:36:00 UTC,1298867760,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:37:00 UTC,1298867820,14937,IOWA CITY MUNICIPAL AP,IA,120,123,false,false,mucape<1;no_lightning
2011-02-28 04:38:00 UTC,1298867880,14937,IOWA CITY MUNICIPAL AP,IA,121,123,false,false,mucape<1;no_lightning
2011-02-28 04:39:00 UTC,1298867940,14937,IOWA CITY MUNICIPAL AP,IA,121,123,false,false,mucape<1;no_lightning
2011-02-28 04:45:00 UTC,1298868300,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:46:00 UTC,1298868360,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:47:00 UTC,1298868420,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:48:00 UTC,1298868480,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:49:00 UTC,1298868540,14937,IOWA CITY MUNICIPAL AP,IA,122,123,false,false,mucape<1;no_lightning
2011-02-28 04:51:00 UTC,1298868660,14937,IOWA CITY MUNICIPAL AP,IA,121,123,false,false,mucape<1;no_lightning
2011-02-28 04:55:00 UTC,1298868900,14937,IOWA CITY MUNICIPAL AP,IA,124,123,false,false,mucape<1;no_lightning
2011-02-28 07:04:00 UTC,1298876640,14937,IOWA CITY MUNICIPAL AP,IA,37,71,false,false,mucape<1;no_lightning
2011-02-28 07:05:00 UTC,1298876700,14937,IOWA CITY MUNICIPAL AP,IA,44,71,false,false,mucape<1;no_lightning
2011-02-28 07:06:00 UTC,1298876760,14937,IOWA CITY MUNICIPAL AP,IA,40,71,false,false,mucape<1;no_lightning
2011-02-28 07:07:00 UTC,1298876820,14937,IOWA CITY MUNICIPAL AP,IA,36,71,false,false,mucape<1;no_lightning
2011-03-01 03:17:00 UTC,1298949420,23257,MERCED MUNICIPAL AP,CA,16,66,false,false,mucape<1;no_lightning
2011-03-01 23:59:00 UTC,1299023940,13962,ABILENE REGIONAL AP,TX,24,99,false,false,mucape<1;no_lightning
2011-03-02 00:00:00 UTC,1299024000,13962,ABILENE REGIONAL AP,TX,48,121,false,false,mucape<1;no_lightning
2011-03-02 00:01:00 UTC,1299024060,13962,ABILENE REGIONAL AP,TX,50,97,false,false,mucape<1;no_lightning
2011-03-02 00:02:00 UTC,1299024120,13962,ABILENE REGIONAL AP,TX,42,75,false,false,mucape<1;no_lightning
2011-03-04 06:05:00 UTC,1299218700,23257,MERCED MUNICIPAL AP,CA,104,117,false,false,mucape_or_lightning_unavailable
2011-03-04 06:06:00 UTC,1299218760,23257,MERCED MUNICIPAL AP,CA,79,117,false,false,mucape_or_lightning_unavailable
2011-03-06 05:50:00 UTC,1299390600,94037,BUFFALO (ASOS),SD,23,68,false,false,no_lightning
2011-03-06 05:51:00 UTC,1299390660,94037,BUFFALO (ASOS),SD,19,80,false,false,no_lightning
2011-03-06 05:52:00 UTC,1299390720,94037,BUFFALO (ASOS),SD,21,91,false,false,no_lightning
2011-03-06 05:53:00 UTC,1299390780,94037,BUFFALO (ASOS),SD,25,99,false,false,no_lightning
2011-03-06 05:54:00 UTC,1299390840,94037,BUFFALO (ASOS),SD,20,70,false,false,no_lightning
2011-03-07 22:41:00 UTC,1299537660,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,50,69,false,false,mucape<1;no_lightning
2011-03-07 23:24:00 UTC,1299540240,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,55,71,false,false,no_lightning
2011-03-07 23:25:00 UTC,1299540300,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,68,false,false,no_lightning
2011-03-07 23:31:00 UTC,1299540660,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,53,65,false,false,no_lightning
2011-03-07 23:32:00 UTC,1299540720,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,54,68,false,false,no_lightning
2011-03-07 23:33:00 UTC,1299540780,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,69,false,false,no_lightning
2011-03-07 23:34:00 UTC,1299540840,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,71,false,false,no_lightning
2011-03-07 23:35:00 UTC,1299540900,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,56,67,false,false,no_lightning
2011-03-07 23:36:00 UTC,1299540960,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,70,false,false,no_lightning
2011-03-08 00:01:00 UTC,1299542460,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,53,65,false,false,mucape<1;no_lightning
2011-03-08 00:02:00 UTC,1299542520,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,56,65,false,false,mucape<1;no_lightning
2011-03-08 00:03:00 UTC,1299542580,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,66,false,false,mucape<1;no_lightning
2011-03-08 00:14:00 UTC,1299543240,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,52,65,false,false,mucape<1;no_lightning
2011-03-08 00:29:00 UTC,1299544140,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,51,65,false,false,mucape<1;no_lightning
2011-03-11 04:46:00 UTC,1299818760,64776,PLATTSBURGH INTERNATIONAL AIRPORT,NY,21,68,false,false,mucape<1;no_lightning
2011-03-12 17:25:00 UTC,1299950700,53915,NEW IBERIA ACADIANA REGIONAL AP,LA,22,65,false,false,mucape_or_lightning_unavailable
2011-03-20 06:29:00 UTC,1300602540,03991,DENTON MUNICPAL AP,TX,26,105,false,false,no_lightning
2011-03-20 06:30:00 UTC,1300602600,03991,DENTON MUNICPAL AP,TX,33,105,false,false,no_lightning
2011-03-20 06:31:00 UTC,1300602660,03991,DENTON MUNICPAL AP,TX,27,103,false,false,no_lightning
2011-03-21 03:26:00 UTC,1300677960,23237,STOCKTON METROPOLITAN AP,CA,16,65,false,false,no_lightning
2011-03-21 07:01:00 UTC,1300690860,12833,CROSS CITY AP,FL,92,93,false,false,no_lightning
2011-03-21 07:02:00 UTC,1300690920,12833,CROSS CITY AP,FL,91,93,false,false,no_lightning
2011-03-21 07:03:00 UTC,1300690980,12833,CROSS CITY AP,FL,86,87,false,false,no_lightning
2011-03-21 15:22:00 UTC,1300720920,12833,CROSS CITY AP,FL,23,70,false,false,mucape<1;no_lightning
2011-03-21 15:59:00 UTC,1300723140,12833,CROSS CITY AP,FL,14,79,false,false,mucape<1;no_lightning
2011-03-22 02:25:00 UTC,1300760700,24283,ARCATA EUREKA AP,CA,32,105,false,false,no_lightning
2011-03-23 14:35:00 UTC,1300890900,14837,MADISON DANE COUNTY REGIONAL AP,WI,28,69,false,false,no_lightning
2011-03-23 14:50:00 UTC,1300891800,14837,MADISON DANE COUNTY REGIONAL AP,WI,25,68,false,false,no_lightning
2011-03-23 15:47:00 UTC,1300895220,14837,MADISON DANE COUNTY REGIONAL AP,WI,51,77,false,false,no_lightning
2011-03-23 15:48:00 UTC,1300895280,14837,MADISON DANE COUNTY REGIONAL AP,WI,40,74,false,false,no_lightning
2011-03-23 15:50:00 UTC,1300895400,14837,MADISON DANE COUNTY REGIONAL AP,WI,26,71,false,false,no_lightning
2011-03-23 15:55:00 UTC,1300895700,14837,MADISON DANE COUNTY REGIONAL AP,WI,50,90,false,false,no_lightning
2011-03-23 15:57:00 UTC,1300895820,14837,MADISON DANE COUNTY REGIONAL AP,WI,44,66,false,false,no_lightning
2011-03-23 15:58:00 UTC,1300895880,14837,MADISON DANE COUNTY REGIONAL AP,WI,45,67,false,false,no_lightning
2011-03-23 16:06:00 UTC,1300896360,14837,MADISON DANE COUNTY REGIONAL AP,WI,38,82,false,false,no_lightning
2011-03-23 16:15:00 UTC,1300896900,14837,MADISON DANE COUNTY REGIONAL AP,WI,32,65,false,false,no_lightning
2011-03-23 16:50:00 UTC,1300899000,14837,MADISON DANE COUNTY REGIONAL AP,WI,55,84,false,false,no_lightning
2011-03-23 16:52:00 UTC,1300899120,14837,MADISON DANE COUNTY REGIONAL AP,WI,60,80,false,false,no_lightning
2011-03-26 18:24:00 UTC,1301163840,53119,HANFORD MUNICIPAL AP,CA,22,65,false,false,mucape<1;no_lightning
2011-03-29 11:33:00 UTC,1301398380,23187,SANDBERG,CA,49,69,false,false,mucape<1;no_lightning
2011-04-01 05:06:00 UTC,1301634360,94030,VERNAL MUNICIPAL AP,UT,79,110,false,false,mucape<1;no_lightning
2011-04-01 16:07:00 UTC,1301674020,03953,JONESBORO MUNICIPAL AP,AR,20,66,false,false,mucape<1;no_lightning
2011-04-02 01:03:00 UTC,1301706180,14702,BEDFORD HANSCOM FIELD,MA,24,67,false,false,mucape<1;no_lightning
2011-04-03 19:11:00 UTC,1301857860,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,36,65,false,false,mucape<1;no_lightning
2011-04-03 20:10:00 UTC,1301861400,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,46,67,false,false,mucape<1;no_lightning
2011-04-03 20:13:00 UTC,1301861580,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,52,66,false,false,mucape<1;no_lightning
2011-04-07 00:06:00 UTC,1302134760,25624,COLD BAY AP,AK,52,75,false,false,outside_conus
2011-04-07 00:07:00 UTC,1302134820,25624,COLD BAY AP,AK,56,71,false,false,outside_conus
2011-04-07 00:10:00 UTC,1302135000,25624,COLD BAY AP,AK,53,65,false,false,outside_conus
2011-04-07 00:11:00 UTC,1302135060,25624,COLD BAY AP,AK,54,65,false,false,outside_conus
2011-04-07 00:12:00 UTC,1302135120,25624,COLD BAY AP,AK,56,70,false,false,outside_conus
2011-04-07 00:14:00 UTC,1302135240,25624,COLD BAY AP,AK,53,80,false,false,outside_conus
2011-04-07 00:15:00 UTC,1302135300,25624,COLD BAY AP,AK,58,73,false,false,outside_conus
2011-04-07 00:16:00 UTC,1302135360,25624,COLD BAY AP,AK,57,65,false,false,outside_conus
2011-04-07 00:20:00 UTC,1302135600,25624,COLD BAY AP,AK,50,65,false,false,outside_conus
2011-04-07 00:22:00 UTC,1302135720,25624,COLD BAY AP,AK,55,67,false,false,outside_conus
2011-04-07 00:23:00 UTC,1302135780,25624,COLD BAY AP,AK,58,67,false,false,outside_conus
2011-04-07 00:24:00 UTC,1302135840,25624,COLD BAY AP,AK,57,68,false,false,outside_conus
2011-04-07 00:25:00 UTC,1302135900,25624,COLD BAY AP,AK,56,68,false,false,outside_conus
2011-04-07 00:26:00 UTC,1302135960,25624,COLD BAY AP,AK,56,66,false,false,outside_conus
2011-04-07 00:28:00 UTC,1302136080,25624,COLD BAY AP,AK,49,66,false,false,outside_conus
2011-04-07 00:29:00 UTC,1302136140,25624,COLD BAY AP,AK,52,66,false,false,outside_conus
2011-04-07 00:30:00 UTC,1302136200,25624,COLD BAY AP,AK,55,66,false,false,outside_conus
2011-04-07 00:32:00 UTC,1302136320,25624,COLD BAY AP,AK,54,65,false,false,outside_conus
2011-04-07 01:27:00 UTC,1302139620,25624,COLD BAY AP,AK,44,66,false,false,outside_conus
2011-04-07 03:09:00 UTC,1302145740,25624,COLD BAY AP,AK,49,66,false,false,outside_conus
2011-04-07 04:17:00 UTC,1302149820,25624,COLD BAY AP,AK,48,68,false,false,outside_conus
2011-04-07 05:34:00 UTC,1302154440,25624,COLD BAY AP,AK,47,68,false,false,outside_conus
2011-04-08 22:49:00 UTC,1302302940,23230,OAKLAND METROPOLITAN INTL AP,CA,24,68,false,false,no_lightning
2011-04-11 09:31:00 UTC,1302514260,93227,NAPA COUNTY AP,CA,14,90,false,false,mucape<1;no_lightning
2011-04-11 09:32:00 UTC,1302514320,93227,NAPA COUNTY AP,CA,52,91,false,false,mucape<1;no_lightning
2011-04-11 09:35:00 UTC,1302514500,93227,NAPA COUNTY AP,CA,44,75,false,false,mucape<1;no_lightning
2011-04-13 09:16:00 UTC,1302686160,23187,SANDBERG,CA,26,107,false,false,mucape<1;no_lightning
2011-04-15 05:31:00 UTC,1302845460,94889,ANN ARBOR MUNICIPAL AP,MI,15,73,false,false,mucape<1;no_lightning
2011-04-15 07:16:00 UTC,1302851760,94889,ANN ARBOR MUNICIPAL AP,MI,13,70,false,false,mucape<1;no_lightning
2011-04-15 07:18:00 UTC,1302851880,94889,ANN ARBOR MUNICIPAL AP,MI,29,72,false,false,mucape<1;no_lightning
2011-04-15 07:19:00 UTC,1302851940,94889,ANN ARBOR MUNICIPAL AP,MI,32,83,false,false,mucape<1;no_lightning
2011-04-19 07:39:00 UTC,1303198740,94889,ANN ARBOR MUNICIPAL AP,MI,11,74,false,false,mucape<1;no_lightning
2011-04-19 07:41:00 UTC,1303198860,94889,ANN ARBOR MUNICIPAL AP,MI,45,94,false,false,mucape<1;no_lightning
