lat,lon,estimated_report_fourhours_per_year_grid_130_cropped_blurred
42.869,-114.94800000000001,0.6708938855976673
42.886,-114.792,0.9254801076215613
42.903,-114.636,1.0454190688820029
42.919,-114.47999999999999,1.1299823976334689
42.936,-114.32300000000001,0.9572555890185087
42.952,-114.167,0.8462187894845035
42.968,-114.011,0.7315910721709603
42.984,-113.85400000000001,0.541680943519581
43.0,-113.69800000000001,0.37183557205752865
43.016,-113.541,0.27312032293825805
43.032,-113.38499999999999,0.3705081128300474
43.047,-113.22800000000001,0.5386139565827337
43.063,-113.072,0.8471875686078945
43.078,-112.91499999999999,1.4289518424296794
43.093,-112.75800000000001,2.2611196144340626
43.108,-112.602,2.460842982199555
43.123,-112.445,2.4312049821616397
43.138,-112.28800000000001,2.4882662228662418
43.152,-112.131,2.3109909409740923
43.167,-111.97399999999999,1.3125626113762054
43.181,-111.81700000000001,0.8318620554601032
43.195,-111.66,0.45383409093627014
43.21,-111.50299999999999,0.29147668405743654
43.223,-111.346,0.34068276736407216
43.237,-111.189,0.5394311913851448
43.251,-111.031,0.6893606934488402
43.264,-110.874,0.7008657832570888
43.278,-110.71700000000001,0.5943787388145382
43.291,-110.559,0.3682675605799886
43.304,-110.40199999999999,0.2039513975346846
43.317,-110.245,0.07854988182223455
43.33,-110.08699999999999,0.05469998432896894
43.343,-109.93,0.05782324329903344
43.355,-109.77199999999999,0.05365576129473589
43.368,-109.61500000000001,0.05267216215297639
43.38,-109.457,0.05262101356610075
43.392,-109.299,0.05283159048574372
43.405,-109.14099999999999,0.05638623603026255
43.416,-108.98400000000001,0.08752443322698497
43.428,-108.826,0.1689410407632229
43.44,-108.668,0.3518994695021769
43.451,-108.50999999999999,0.4838334133243906
43.463,-108.352,0.42306310762287674
43.474,-108.19399999999999,0.37876635773552564
43.485,-108.036,0.2567394117969654
43.496,-107.87799999999999,0.15204223988735582
43.507,-107.72,0.0374827564519889
43.518,-107.56200000000001,0.003282373747641961
43.528,-107.404,0.0074350226867563665
43.539,-107.24600000000001,0.05186099310532301
43.549,-107.088,0.09288768867878916
43.559,-106.93,0.1043388699149333
43.569,-106.77099999999999,0.11252262040356684
43.579,-106.613,0.1497384791385005
43.589,-106.45500000000001,0.1619658439917372
43.599,-106.29599999999999,0.24224476832186473
43.608,-106.138,0.40955758016777977
43.618,-105.97999999999999,0.5692594948844062
43.627,-105.821,0.907897005051404
43.636,-105.66300000000001,1.2419182053980105
43.645,-105.50399999999999,1.414063645891795
43.654,-105.346,1.4796651156061627
43.662,-105.18700000000001,1.5328369435549458
43.671,-105.029,1.606569764084561
43.679,-104.87,1.440916381340939
43.688,-104.71100000000001,1.7938722888550447
43.696,-104.553,2.490098885041343
43.704,-104.394,3.0032190979669195
43.712,-104.23500000000001,3.0237615560519258
43.72,-104.077,3.179880408127381
43.727,-103.918,3.5373845021745676
43.735,-103.75900000000001,4.04274937646788
43.742,-103.60000000000002,4.83828280614229
43.749,-103.44099999999997,5.686544970901106
43.756,-103.28300000000002,6.450486564524577
43.763,-103.12400000000002,6.773597262413342
43.77,-102.96499999999997,6.839861396604256
43.777,-102.80599999999998,6.32783645360991
43.783,-102.64699999999999,5.431625646965779
43.79,-102.488,4.988510202972909
43.796,-102.32900000000001,5.3721520104874845
43.802,-102.17000000000002,5.3063435531685315
43.808,-102.01100000000002,4.965609458629749
43.814,-101.85199999999998,4.9344423441473975
43.82,-101.69299999999998,4.736229553123111
43.825,-101.53399999999999,4.411537934071044
43.831,-101.375,3.927027744246461
43.836,-101.21600000000001,3.91829038002893
43.841,-101.05599999999998,4.161082410167636
43.847,-100.89699999999999,4.02882415062768
43.851,-100.738,4.119046248668169
43.856,-100.57900000000001,3.9951418462054424
43.861,-100.42000000000002,3.749423674926051
43.865,-100.26100000000002,3.8951592335192156
43.87,-100.101,3.803966900635457
43.874,-99.94200000000001,3.6692258023062445
43.878,-99.78300000000002,3.653923578632177
43.882,-99.62400000000002,3.641933220737123
43.886,-99.464,3.5392969948748454
43.89,-99.305,3.646443258301858
43.893,-99.14600000000002,3.8410664766912737
43.897,-98.98599999999999,3.8956993236923356
43.9,-98.827,3.774081155520733
43.903,-98.668,4.144873189891519
43.906,-98.50799999999998,4.393232976841674
43.909,-98.34899999999999,4.541197971457182
43.912,-98.19,4.322597762377912
43.915,-98.02999999999997,4.213427364705571
43.917,-97.87099999999998,4.16422178339599
43.919,-97.71100000000001,3.9751947778701413
43.922,-97.55200000000002,4.094191113346288
43.924,-97.39299999999997,4.337073654102956
43.926,-97.233,4.199511178620126
43.928,-97.07400000000001,4.2140014334235
43.929,-96.91399999999999,4.320331054160753
43.931,-96.755,4.41880056532932
43.932,-96.596,4.077814734983906
43.934,-96.43599999999998,3.618592254134569
43.935,-96.27699999999999,3.2995354909766736
43.936,-96.11700000000002,3.14796965133333
43.937,-95.95800000000003,2.893940433946711
43.937,-95.798,2.8008097056322034
43.938,-95.63900000000001,2.736136388495905
43.938,-95.47899999999998,2.596812143152868
43.939,-95.32,2.5261293628167714
43.939,-95.16000000000003,2.518430427827639
43.939,-95.00099999999998,2.8420681127865213
43.939,-94.84199999999998,3.0023506988935136
43.939,-94.68200000000002,3.1985988424263994
43.938,-94.52300000000002,3.5720585542572714
43.938,-94.363,3.940755019916328
43.937,-94.20400000000001,4.043551173039973
43.937,-94.04399999999998,3.9125256838937306
43.936,-93.88499999999999,4.194557662040048
43.935,-93.72500000000002,4.4095704094821935
43.934,-93.56599999999997,4.656090980299316
43.932,-93.406,4.767055694083588
43.931,-93.24700000000001,5.256730556448686
43.929,-93.08800000000002,5.240511937527373
43.928,-92.928,4.901203880379657
43.926,-92.769,4.586365678664287
43.924,-92.60899999999998,4.592721669311651
43.922,-92.44999999999999,4.647569024622835
43.919,-92.291,4.480194098475696
43.917,-92.13099999999997,4.311534465489563
43.915,-91.97199999999998,3.9166624397326317
43.912,-91.81200000000001,4.2524159133502115
43.909,-91.65300000000002,5.537120151384044
43.906,-91.49400000000003,5.854562422398518
43.903,-91.334,5.74930022250107
43.9,-91.17500000000001,5.53902744599252
43.897,-91.01600000000002,5.397615423933791
43.893,-90.856,5.012590029937368
43.89,-90.697,4.2454875772601515
43.886,-90.53800000000001,4.111137843379036
43.882,-90.37799999999999,4.065356109017459
43.878,-90.219,4.309398650487815
43.874,-90.06,4.684751797743417
43.87,-89.90100000000001,4.734638841488671
43.865,-89.74099999999999,5.041266977591344
43.861,-89.582,5.566809025854688
43.856,-89.423,6.064687072769932
43.852,-89.26400000000001,6.371981362854603
43.847,-89.10500000000002,6.48679954044448
43.842,-88.94600000000003,6.209147531163519
43.836,-88.786,5.789244461355045
43.831,-88.62700000000001,5.6928908591250655
43.826,-88.46800000000002,6.046400037637078
43.82,-88.30900000000003,5.517363022570921
43.814,-88.14999999999998,4.9614510431429535
43.808,-87.99099999999999,5.209338658103113
43.802,-87.832,5.348861437956706
43.796,-87.673,5.366088840111263
43.79,-87.51400000000001,5.3671517102212
43.783,-87.35500000000002,5.365620975051065
43.777,-87.19600000000003,5.24150899239379
43.77,-87.03699999999998,0.0
43.763,-86.87799999999999,4.4482565597799635
43.756,-86.719,4.448721081740433
43.749,-86.56099999999998,4.4457952338279565
43.742,-86.40199999999999,4.36831893368592
43.735,-86.243,3.956727571765793
43.727,-86.084,3.574564174775912
43.72,-85.92500000000001,3.3036980869996726
43.712,-85.767,3.0007507090467245
43.704,-85.608,3.2249769428747532
43.696,-85.44900000000001,3.203624419592652
43.688,-85.291,3.358350644341347
43.68,-85.132,3.9079654040871454
43.671,-84.97300000000001,4.04797266244151
43.663,-84.815,4.518785314712415
43.654,-84.656,5.276601607659519
43.645,-84.49799999999999,5.747102047259486
43.636,-84.339,6.633077063022206
43.627,-84.18099999999998,6.988494484748147
43.618,-84.02199999999999,7.6785417139049175
43.608,-83.86399999999998,8.454323758701122
43.599,-83.70499999999998,8.353864937502658
43.589,-83.54700000000003,7.98704447763811
43.579,-83.38900000000001,6.605709495241947
43.57,-83.231,5.74503211072106
43.559,-83.072,5.540061107347038
43.549,-82.91399999999999,5.494196225136311
43.539,-82.75599999999997,5.9120041450364536
43.529,-82.59800000000001,5.518445786686303
43.518,-82.44,5.3999237493111725
43.507,-82.28199999999998,5.395816398034244
43.496,-82.12400000000002,5.396116326988983
43.485,-81.96600000000001,0.0
43.474,-81.80799999999999,0.0
43.463,-81.64999999999998,0.0
43.452,-81.49200000000002,0.0
43.44,-81.334,0.0
43.428,-81.17599999999999,0.0
43.417,-81.01799999999997,0.0
43.405,-80.86000000000001,0.0
43.393,-80.70299999999997,0.0
43.38,-80.54500000000002,0.0
43.368,-80.387,0.0
43.356,-80.23000000000002,0.0
43.343,-80.072,0.0
43.33,-79.91500000000002,0.0
43.317,-79.757,0.0
43.304,-79.60000000000002,0.0
43.291,-79.44299999999998,9.853837453640987
43.278,-79.28500000000003,9.853299066953504
43.265,-79.12799999999999,9.845395839725219
43.251,-78.971,9.6469036074844
43.237,-78.81299999999999,8.595628848612888
43.224,-78.656,7.8951949699944866
43.21,-78.49900000000002,7.58195804012881
43.196,-78.34199999999998,7.1757610823614515
43.181,-78.185,7.29792748449281
43.167,-78.02800000000002,7.831095022581474
43.153,-77.87099999999998,8.011768773302757
43.138,-77.714,8.400410468230863
43.123,-77.55700000000002,8.894527087501228
43.108,-77.39999999999998,9.224027940475098
43.093,-77.24400000000003,8.961408017919368
43.078,-77.08699999999999,8.663610587739091
43.063,-76.93,8.75366484265734
43.048,-76.774,8.906431170583144
43.032,-76.61700000000002,9.1409009422043
43.016,-76.46100000000001,9.140400806103957
43.0,-76.30399999999997,9.175439885775752
42.985,-76.14800000000002,9.258491498826041
42.968,-75.99099999999999,8.955614766761338
42.952,-75.83499999999998,8.889379533617072
42.936,-75.67899999999997,9.003276284773396
42.919,-75.52199999999999,9.068885185350716
42.903,-75.36599999999999,9.455679981204149
42.886,-75.20999999999998,9.443868207589029
42.869,-75.05399999999997,9.410957426302714
42.852,-74.89800000000002,9.58349068219268
42.835,-74.74200000000002,9.949821404609953
42.818,-74.58600000000001,10.007145415166635
42.8,-74.43,10.148980583736229
42.783,-74.27499999999998,11.649795386450092
42.765,-74.11900000000003,13.19473584392936
42.747,-73.96300000000002,13.734704381131282
42.729,-73.80799999999999,13.740276934196068
42.711,-73.65199999999999,13.366530602611228
42.693,-73.49700000000001,13.287342618898505
42.675,-73.34100000000001,12.40547676912455
42.656,-73.18599999999998,10.907958942034671
42.638,-73.02999999999997,10.862452068811635
42.619,-72.875,11.330440113977332
42.6,-72.72000000000003,11.189091354383734
42.581,-72.565,11.369528331017088
42.562,-72.41000000000003,11.340637937492286
42.543,-72.255,10.763749086716512
42.523,-72.10000000000002,9.989428975281418
42.504,-71.945,9.346575031865692
42.484,-71.79000000000002,9.206639311824201
42.464,-71.63499999999999,9.890928604044081
42.444,-71.48000000000002,10.797039857790919
42.424,-71.32600000000002,10.988865229323528
42.404,-71.17099999999999,11.046280637919525
42.384,-71.01600000000002,11.974612758877306
42.363,-70.86200000000002,12.858274494466672
42.342,-70.707,13.702718250495977
42.322,-70.553,12.716236868477473
42.301,-70.399,11.687889500125955
42.28,-70.245,11.619124932930697
42.259,-70.08999999999997,0.0
42.237,-69.93599999999998,0.0
42.216,-69.78199999999998,0.0
42.195,-69.62799999999999,0.0
42.173,-69.47399999999999,0.0
42.151,-69.32,0.0
42.129,-69.16699999999997,0.0
42.107,-69.01299999999998,0.0
42.085,-68.85899999999998,0.0
42.063,-68.70600000000002,0.0
42.04,-68.55200000000002,0.0
42.018,-68.399,0.0
41.995,-68.245,0.0
41.972,-68.09199999999998,0.0
41.949,-67.93900000000002,0.0
41.926,-67.786,0.0
41.903,-67.63299999999998,0.0
41.879,-67.48000000000002,0.0
41.856,-67.327,0.0
41.832,-67.17399999999998,0.0
41.808,-67.02100000000002,0.0
41.784,-66.868,0.0
41.76,-66.71600000000001,0.0
41.736,-66.56299999999999,0.0
41.712,-66.411,0.0
41.687,-66.25799999999998,0.0
41.663,-66.106,0.0
41.638,-65.95400000000001,0.0
41.613,-65.80099999999999,0.0
41.588,-65.649,0.0
41.563,-65.49700000000001,0.0
41.538,-65.34500000000003,0.0
41.513,-65.19299999999998,0.0
41.487,-65.041,0.0
41.462,-64.88999999999999,0.0
41.436,-64.738,0.0
41.41,-64.58600000000001,0.0
41.384,-64.435,0.0
41.358,-64.28300000000002,0.0
41.332,-64.132,0.0
41.305,-63.980999999999995,0.0
41.279,-63.82900000000001,0.0
41.252,-63.678,0.0
41.225,-63.52699999999999,0.0
41.198,-63.375999999999976,0.0
41.171,-63.22500000000002,0.0
41.144,-63.07499999999999,0.0
40.443,-131.157,0.0
40.474,-131.008,0.0
40.505,-130.86,0.0
40.535,-130.711,0.0
40.566,-130.562,0.0
40.596,-130.413,0.0
40.626,-130.264,0.0
40.656,-130.115,0.0
40.686,-129.966,0.0
40.716,-129.816,0.0
40.746,-129.667,0.0
40.775,-129.518,0.0
40.805,-129.368,0.0
40.834,-129.218,0.0
40.863,-129.069,0.0
40.892,-128.919,0.0
40.921,-128.769,0.0
40.95,-128.619,0.0
40.978,-128.469,0.0
41.007,-128.319,0.0
41.035,-128.168,0.0
41.063,-128.018,0.0
41.091,-127.868,0.0
41.119,-127.71700000000001,0.0
41.147,-127.56700000000001,0.0
41.175,-127.416,0.0
41.203,-127.26499999999999,0.0
41.23,-127.114,0.0
41.257,-126.964,0.0
41.285,-126.81299999999999,0.0
41.312,-126.662,0.0
41.339,-126.50999999999999,0.0
41.365,-126.35900000000001,0.0
41.392,-126.208,0.0
41.419,-126.05699999999999,0.0
41.445,-125.905,0.0
41.471,-125.75399999999999,0.0
41.497,-125.602,0.0
41.523,-125.44999999999999,0.0
41.549,-125.298,0.0
41.575,-125.14699999999999,0.0
41.601,-124.995,0.0
41.626,-124.84299999999999,0.0
41.652,-124.691,0.0
41.677,-124.53800000000001,0.0
41.702,-124.386,1.999911122730991e-8
41.727,-124.23400000000001,7.458017897459299e-7
41.752,-124.082,0.0001244584636965846
41.776,-123.929,0.016521380446346278
41.801,-123.77699999999999,0.11653467420879532
41.825,-123.624,0.18844801322862997
41.85,-123.471,0.2108305816740487
41.874,-123.31899999999999,0.22604550497814868
41.898,-123.166,0.24461512102498947
41.922,-123.013,0.24145344964849996
41.946,-122.86000000000001,0.24370188040247504
41.969,-122.707,0.21974329803048548
41.993,-122.554,0.20241389838214904
42.016,-122.40100000000001,0.16510584597643174
42.039,-122.24700000000001,0.07893470349009417
42.063,-122.094,0.22685245977688903
42.086,-121.941,0.2688643412796087
42.108,-121.787,0.3087903610020475
42.131,-121.63399999999999,0.3157352117164621
42.154,-121.47999999999999,0.3117702547797013
42.176,-121.326,0.25932734504082866
42.199,-121.173,0.08419837864878654
42.221,-121.019,0.04577748812629024
42.243,-120.86500000000001,0.008003345603493485
42.265,-120.71100000000001,0.011312431691234569
42.287,-120.55699999999999,0.04040966905008573
42.308,-120.40299999999999,0.045476789677667565
42.33,-120.249,0.04553013111262667
42.351,-120.095,0.04046316610809065
42.373,-119.94,0.011376396566373273
42.394,-119.786,0.000998867181818008
42.415,-119.632,5.896527433070697e-6
42.436,-119.477,1.1430871619005014e-9
42.456,-119.32300000000001,0.0
42.477,-119.168,0.0
42.497,-119.013,0.0
42.518,-118.85900000000001,0.0
42.538,-118.70400000000001,0.0
42.558,-118.549,1.4153279364979152e-15
42.578,-118.394,7.290798218360986e-12
42.598,-118.239,1.2265029478090107e-9
42.617,-118.084,8.53767891961771e-9
42.637,-117.929,1.048698265688478e-8
42.656,-117.774,5.7281886089015055e-6
42.676,-117.619,0.0009951736343590302
42.695,-117.463,0.011422782599756402
42.714,-117.30799999999999,0.04123917544162384
42.733,-117.15299999999999,0.05158585652690214
42.752,-116.99700000000001,0.052664518098290064
42.77,-116.84200000000001,0.06473786359088542
42.789,-116.686,0.13272495716549768
42.807,-116.53,0.14966346062098101
42.825,-116.375,0.14647232765628884
42.843,-116.219,0.1276690810156864
42.861,-116.06299999999999,0.14644945118021652
42.879,-115.90700000000001,0.1515298794048939
42.897,-115.751,0.15681899049326925
42.914,-115.595,0.15788015329918206
42.932,-115.439,0.1642740591651348
42.949,-115.28299999999999,0.22490998497195533
42.966,-115.12700000000001,0.3965524663804625
42.983,-114.971,0.5586601490630699
43.0,-114.815,0.8097489995494109
43.017,-114.65799999999999,0.9029418967186862
43.034,-114.50200000000001,0.9489864330792388
43.05,-114.346,0.8991793443911935
43.066,-114.189,0.8416682773411518
43.083,-114.03299999999999,0.6619981335326437
43.099,-113.876,0.39447162152138543
43.115,-113.72,0.2527519935115091
43.13,-113.56299999999999,0.17296512001621278
43.146,-113.406,0.22560130731002245
43.162,-113.25,0.3772688855119419
43.177,-113.09299999999999,0.5758684215653151
43.192,-112.936,0.9215141220549263
43.208,-112.779,1.4410102436667027
43.223,-112.62200000000001,1.7874697859799202
43.237,-112.465,1.9255649000383057
43.252,-112.30799999999999,2.063356946111746
43.267,-112.15100000000001,1.8088636655324313
43.281,-111.994,1.4263319553973643
43.296,-111.83699999999999,1.1662874679241464
43.31,-111.679,0.9641895461170104
43.324,-111.52199999999999,0.585438625259164
43.338,-111.36500000000001,0.3314105146794584
43.352,-111.207,0.5158770768774177
43.365,-111.05000000000001,0.6250521970076682
43.379,-110.893,0.5921590557846806
43.392,-110.73500000000001,0.493494652756377
43.406,-110.578,0.3890856021221184
43.419,-110.41999999999999,0.32346364176274783
43.432,-110.262,0.13078065410074438
43.445,-110.10499999999999,0.05479355954792321
43.457,-109.947,0.05169345941734287
43.47,-109.78899999999999,0.05257711107786751
43.482,-109.632,0.051578316928082034
43.495,-109.47399999999999,0.041084289933206945
43.507,-109.316,0.012384039368656608
43.519,-109.15799999999999,0.007483343511335069
43.531,-109.0,0.01989359584473687
43.543,-108.84200000000001,0.09702832211842549
43.555,-108.684,0.1732009634919973
43.566,-108.52600000000001,0.20672312675743135
43.577,-108.368,0.1967488591784953
43.589,-108.21000000000001,0.2157347727405739
43.6,-108.05199999999999,0.19648573353470994
43.611,-107.894,0.16788439657897317
43.622,-107.73500000000001,0.08300632106619868
43.632,-107.577,0.03506079571376795
43.643,-107.41900000000001,0.03607063491591541
43.653,-107.25999999999999,0.07843472362278038
43.664,-107.102,0.10739687581081367
43.674,-106.94399999999999,0.10633705309728719
43.684,-106.785,0.11155347418038555
43.694,-106.62700000000001,0.14643598052701856
43.704,-106.46799999999999,0.18110242152553135
43.713,-106.31,0.30667380130516353
43.723,-106.15100000000001,0.5097346488659091
43.732,-105.993,0.7066993492026532
43.742,-105.834,1.1093406640372827
43.751,-105.67500000000001,1.5514890498292964
43.76,-105.517,1.7138492010176518
43.768,-105.358,1.7653065299451878
43.777,-105.19900000000001,1.7950386951384818
43.786,-105.03999999999999,1.9111534913523662
43.794,-104.882,1.9538449966081919
43.802,-104.72300000000001,2.155098479405141
43.811,-104.564,2.720091570623926
43.819,-104.405,3.102518818102935
43.827,-104.24600000000001,3.050291707084782
43.834,-104.08699999999999,3.045681186236579
43.842,-103.928,3.4044660750721047
43.849,-103.769,4.04801640935871
43.857,-103.61000000000001,4.798275312056651
43.864,-103.45100000000002,5.718249547304128
43.871,-103.29199999999997,6.600946268621791
43.878,-103.13299999999998,7.035334175300078
43.885,-102.97399999999999,7.199865251761085
43.892,-102.815,6.663247369786236
43.898,-102.656,5.541493234330228
43.905,-102.49700000000001,5.144929262590831
43.911,-102.33800000000002,5.224502481296552
43.917,-102.178,5.169170043064623
43.923,-102.019,4.891438590851188
43.929,-101.86000000000001,4.818828417271329
43.935,-101.70100000000002,4.3866503360570555
43.94,-101.54199999999997,3.9441756925171823
43.946,-101.382,3.6335977610887915
43.951,-101.22300000000001,3.7977209046900904
43.956,-101.06400000000002,3.8591678884967378
43.961,-100.904,3.9033422454772544
43.966,-100.745,3.9816459907498567
43.971,-100.58600000000001,3.756890786280508
43.976,-100.42599999999999,3.6841418168515454
43.98,-100.267,3.646361178029884
43.985,-100.10700000000003,3.405735825926504
43.989,-99.94799999999998,3.244742011772455
43.993,-99.78800000000001,3.205869320218348
43.997,-99.62900000000002,3.3706203663197045
44.001,-99.47000000000003,3.4599856886489535
44.005,-99.31,3.46142373388711
44.008,-99.15100000000001,3.7807225121055734
44.012,-98.99099999999999,3.7090689440914644
44.015,-98.832,3.438311238403717
44.018,-98.67200000000003,4.004084830243485
44.021,-98.512,4.328635877113222
44.024,-98.35300000000001,4.4382219405179795
44.027,-98.19299999999998,4.515008146502389
44.029,-98.03399999999999,4.447444281182009
44.032,-97.87400000000002,3.960602978718456
44.034,-97.71499999999997,3.4465538887274447
44.036,-97.555,3.8998749762748055
44.039,-97.39499999999998,4.161402208468636
44.041,-97.23599999999999,4.195642782080243
44.042,-97.07600000000002,4.214589355511085
44.044,-96.91699999999997,4.144813441841687
44.046,-96.757,4.254996691189317
44.047,-96.59699999999998,3.9882577981093457
44.048,-96.43799999999999,3.4808270822521274
44.049,-96.27800000000002,3.098161198646473
44.05,-96.11900000000003,3.026015855671407
44.051,-95.959,2.7925838664173157
44.052,-95.79899999999998,2.543091327180229
44.053,-95.63999999999999,2.499458716059447
44.053,-95.48000000000002,2.4933896636155426
44.053,-95.32,2.5100566897191983
44.054,-95.161,2.405409642597515
44.054,-95.00099999999998,2.678477089584314
44.054,-94.84100000000001,2.7892992818545084
44.053,-94.68200000000002,3.126621751840832
44.053,-94.52199999999999,3.5313021778477944
44.053,-94.36200000000002,3.9578843011429505
44.052,-94.20299999999997,4.1846546139433825
44.051,-94.043,4.1004802143956995
44.05,-93.88299999999998,4.386295845922427
44.049,-93.72399999999999,4.6294931336216365
44.048,-93.56400000000002,4.676260021955853
44.047,-93.40499999999997,4.411151112226979
44.046,-93.245,4.830063408020951
44.044,-93.08499999999998,4.966219190195187
44.042,-92.92599999999999,4.798824437591567
44.041,-92.76600000000002,4.601461945922097
44.039,-92.60700000000003,4.631505040799797
44.036,-92.447,4.6564336289343355
44.034,-92.28699999999998,4.505498033746968
44.032,-92.12799999999999,4.489809554214264
44.029,-91.96800000000002,4.157818630923387
44.027,-91.80900000000003,4.362765647433633
44.024,-91.649,5.387432006420078
44.021,-91.49000000000001,5.867889078042149
44.018,-91.32999999999998,5.864904429428297
44.015,-91.17000000000002,5.72411497737552
44.012,-91.01100000000002,5.384920656239796
44.008,-90.851,4.736336693436358
44.005,-90.69200000000001,4.033119940363057
44.001,-90.53199999999998,3.7039224603707206
43.997,-90.37299999999999,3.9320047845413195
43.993,-90.214,3.9984304798745134
43.989,-90.05399999999997,4.147349128946729
43.985,-89.89499999999998,4.1581925790812235
43.98,-89.73500000000001,4.7964895606199835
43.976,-89.57600000000002,5.184325629916439
43.971,-89.416,5.450504813448433
43.966,-89.257,5.607231835776288
43.961,-89.09800000000001,5.914669076196286
43.956,-88.93799999999999,5.911052350207111
43.951,-88.779,5.606236032779913
43.946,-88.62,5.8535491051937605
43.94,-88.45999999999998,5.973796549867222
43.935,-88.30099999999999,5.550477294073633
43.929,-88.142,5.0694710458719605
43.923,-87.983,5.188931379237298
43.917,-87.82400000000001,5.551273424973616
43.911,-87.66399999999999,5.623222115352035
43.905,-87.505,5.579406668123128
43.898,-87.346,5.325352955079062
43.892,-87.18700000000001,5.253625609699427
43.885,-87.02800000000002,0.0
43.878,-86.86900000000003,4.249989024451726
43.871,-86.70999999999998,4.250284563209619
43.864,-86.55099999999999,4.2483529693193995
43.857,-86.392,4.1949673828056335
43.85,-86.233,3.893872272922449
43.842,-86.07400000000001,3.5073192784182345
43.834,-85.91500000000002,3.169940387963947
43.827,-85.75599999999997,2.827819330470164
43.819,-85.59699999999998,2.8173669682412203
43.811,-85.43799999999999,2.9420357041724237
43.803,-85.279,3.104793053937966
43.794,-85.12,3.8234717577692816
43.786,-84.96199999999999,4.037685617225859
43.777,-84.803,4.42543072521055
43.769,-84.644,5.124788824478487
43.76,-84.48500000000001,5.534763200839739
43.751,-84.327,6.05297302955036
43.742,-84.168,6.864151797328595
43.732,-84.00900000000001,7.421468740178352
43.723,-83.851,8.012064577223663
43.713,-83.69200000000001,8.350252570348134
43.704,-83.53399999999999,8.073732858570922
43.694,-83.375,6.977872875224377
43.684,-83.21699999999998,5.815654366283571
43.674,-83.05799999999999,5.374874870900585
43.664,-82.89999999999998,5.330593131596798
43.654,-82.74200000000002,5.655152491754218
43.643,-82.58300000000003,5.555262327437383
43.633,-82.42500000000001,5.331627986711956
43.622,-82.267,5.313195572384604
43.611,-82.108,5.31251472700766
43.6,-81.94999999999999,0.0
43.589,-81.79199999999997,0.0
43.578,-81.63400000000001,0.0
43.566,-81.476,0.0
43.555,-81.31799999999998,0.0
43.543,-81.16000000000003,0.0
43.531,-81.00200000000001,0.0
43.519,-80.844,0.0
43.507,-80.68599999999998,0.0
43.495,-80.52800000000002,0.0
43.483,-80.37,0.0
43.47,-80.21300000000002,0.0
43.458,-80.055,0.0
43.445,-79.89699999999999,0.0
43.432,-79.74000000000001,0.0
43.419,-79.582,0.0
43.406,-79.42399999999998,9.905058286777347
43.393,-79.267,9.904753346701161
43.379,-79.10899999999998,9.896386050765248
43.366,-78.952,9.677813233961803
43.352,-78.79399999999998,8.151827722215108
43.338,-78.637,7.602687884932446
43.324,-78.48000000000002,7.490908638992893
43.31,-78.32299999999998,7.140852041227042
43.296,-78.16500000000002,7.424754701509254
43.282,-78.00799999999998,8.282400024001522
43.267,-77.851,8.662116511507238
43.252,-77.69400000000002,8.925631805991538
43.238,-77.53699999999998,9.356725237657768
43.223,-77.38,9.767230029026928
43.208,-77.22300000000001,9.603970847067163
43.193,-77.06599999999997,9.69108852201644
43.177,-76.90899999999999,9.558257681831787
43.162,-76.75200000000001,9.443007540433118
43.146,-76.596,9.54762074818258
43.131,-76.43900000000002,9.287137295422882
43.115,-76.28199999999998,8.89338627380181
43.099,-76.12599999999998,8.933174319065975
43.083,-75.969,9.053973592559885
43.067,-75.81299999999999,9.553573772389317
43.05,-75.656,9.348520220715605
43.034,-75.5,9.28794207602145
43.017,-75.34300000000002,9.865870580187359
43.0,-75.18700000000001,9.73541262801667
42.983,-75.031,9.385614318426088
42.966,-74.875,9.0241757041472
42.949,-74.719,9.36874160015257
42.932,-74.56299999999999,9.98562003195319
42.915,-74.40699999999998,10.511884240277563
42.897,-74.25099999999998,11.700171489821772
42.879,-74.09500000000003,13.219775132744187
42.862,-73.93900000000002,13.910431444075101
42.844,-73.78300000000002,13.771769375186778
42.825,-73.62700000000001,13.446708637355679
42.807,-73.47199999999998,12.87469191149909
42.789,-73.31599999999997,11.49297447537341
42.77,-73.16000000000003,10.111669292089356
42.752,-73.005,9.9647057800819
42.733,-72.84899999999999,10.06893522705718
42.714,-72.69400000000002,10.284688464152746
42.695,-72.53899999999999,10.304834427112608
42.676,-72.38299999999998,10.330858780610134
42.657,-72.22800000000001,10.143958235646563
42.637,-72.07299999999998,9.243054565387569
42.618,-71.918,8.504441334798402
42.598,-71.76299999999998,8.499042270332778
42.578,-71.608,9.158602498392666
42.558,-71.45299999999997,10.004982457222523
42.538,-71.298,10.605358539146383
42.518,-71.14299999999997,10.744087041282498
42.498,-70.98899999999998,11.615914719293059
42.477,-70.834,13.07092091421616
42.457,-70.67899999999997,14.742652925688684
42.436,-70.52499999999998,14.86535589019518
42.415,-70.37,14.8516640580154
42.394,-70.21600000000001,11.566464170255315
42.373,-70.06200000000001,0.0
42.351,-69.90699999999998,0.0
42.33,-69.75299999999999,0.0
42.309,-69.59899999999999,0.0
42.287,-69.445,0.0
42.265,-69.291,0.0
42.243,-69.137,0.0
42.221,-68.983,0.0
42.199,-68.82900000000001,0.0
42.177,-68.67599999999999,0.0
42.154,-68.52199999999999,0.0
42.131,-68.368,0.0
42.109,-68.21499999999997,0.0
