lat,lon,estimated_sig_report_fourhours_per_year_grid_130_cropped_blurred
41.892,-71.769,0.22022721059872405
41.872,-71.61500000000001,0.18685849122938578
41.852,-71.46100000000001,0.17665493450761433
41.832,-71.30700000000002,0.1869379851875558
41.812,-71.154,0.21312936755498865
41.791,-71.0,0.25191934572372876
41.771,-70.846,0.30300559131402016
41.75,-70.69299999999998,0.3686245502329842
41.729,-70.53899999999999,0.4498414657518754
41.708,-70.38600000000002,0.5380584879731529
41.687,-70.233,0.6174930853264347
41.666,-70.07900000000001,0.6665520763070697
41.645,-69.92599999999999,0.6625997417079048
41.623,-69.77300000000002,0.5940952873373678
41.602,-69.62,0.4776774263642205
41.58,-69.46699999999998,0.3440398366238728
41.558,-69.31400000000002,0.22583876890385535
41.536,-69.161,0.1324438416827676
41.514,-69.00799999999998,0.0
41.492,-68.856,0.0
41.469,-68.70299999999997,0.0
41.447,-68.55000000000001,0.0
41.424,-68.39800000000002,0.0
41.401,-68.245,0.0
41.378,-68.09300000000002,0.0
41.355,-67.94099999999997,0.0
41.332,-67.78800000000001,0.0
41.309,-67.63600000000002,0.0
41.285,-67.48399999999998,0.0
41.262,-67.332,0.0
41.238,-67.18,0.0
41.214,-67.02800000000002,0.0
41.19,-66.87599999999998,0.0
41.166,-66.72500000000002,0.0
41.142,-66.57299999999998,0.0
41.117,-66.42099999999999,0.0
41.093,-66.26999999999998,0.0
41.068,-66.118,0.0
41.044,-65.96699999999998,0.0
41.019,-65.81599999999997,0.0
40.994,-65.66399999999999,0.0
40.968,-65.51299999999998,0.0
40.943,-65.36200000000002,0.0
40.918,-65.21100000000001,0.0
40.892,-65.06,0.0
40.867,-64.90899999999999,0.0
40.841,-64.75799999999998,0.0
40.815,-64.608,0.0
40.789,-64.457,0.0
40.763,-64.30599999999998,0.0
40.736,-64.156,0.0
40.71,-64.005,0.0
40.683,-63.85500000000002,0.0
40.656,-63.704999999999984,0.0
40.63,-63.55500000000001,0.0
40.603,-63.403999999999996,0.0
40.575,-63.25400000000002,0.0
39.877,-130.955,0.0
39.908,-130.807,0.0
39.938,-130.659,0.0
39.969,-130.511,0.0
39.999,-130.363,0.0
40.029,-130.215,0.0
40.059,-130.067,0.0
40.089,-129.918,0.0
40.119,-129.77,0.0
40.149,-129.621,0.0
40.179,-129.473,0.0
40.208,-129.324,0.0
40.237,-129.175,0.0
40.267,-129.026,0.0
40.296,-128.877,0.0
40.325,-128.728,0.0
40.353,-128.579,0.0
40.382,-128.43,0.0
40.411,-128.281,0.0
40.439,-128.131,0.0
40.467,-127.982,0.0
40.496,-127.832,0.0
40.524,-127.68299999999999,0.0
40.551,-127.53299999999999,0.0
40.579,-127.38300000000001,0.0
40.607,-127.233,0.0
40.634,-127.083,0.0
40.662,-126.93299999999999,0.0
40.689,-126.78299999999999,0.0
40.716,-126.63300000000001,0.0
40.743,-126.483,0.0
40.77,-126.332,0.0
40.797,-126.18199999999999,0.0
40.823,-126.03200000000001,0.0
40.85,-125.881,0.0
40.876,-125.72999999999999,0.0
40.902,-125.58000000000001,0.0
40.928,-125.429,0.0
40.954,-125.27799999999999,0.0
40.98,-125.12700000000001,0.0
41.006,-124.976,0.0
41.032,-124.82499999999999,0.0
41.057,-124.674,0.0
41.082,-124.52199999999999,0.0
41.107,-124.37100000000001,9.112953692375392e-6
41.132,-124.22,5.340527918264041e-5
41.157,-124.06800000000001,0.000195829020857517
41.182,-123.916,0.0006216767784688371
41.207,-123.76499999999999,0.001743225942346327
41.231,-123.613,0.004268553041498822
41.256,-123.46100000000001,0.008955358584298375
41.28,-123.309,0.015766457285645952
41.304,-123.15799999999999,0.023358621217297607
41.328,-123.006,0.0295386453170431
41.352,-122.85300000000001,0.03219133833196043
41.376,-122.701,0.03045668225666384
41.399,-122.549,0.024968786799362656
41.423,-122.39699999999999,0.01763203853078064
41.446,-122.244,0.010537199672870342
41.469,-122.09200000000001,0.0054472840995952974
41.492,-121.94,0.0027832768470689735
41.515,-121.787,0.0020793254748649845
41.538,-121.63399999999999,0.002529348461634884
41.561,-121.482,0.0034078882949138065
41.583,-121.32900000000001,0.004396242067256893
41.606,-121.17599999999999,0.006038228233338418
41.628,-121.023,0.009766747700478565
41.65,-120.87,0.017548490359030257
41.672,-120.71700000000001,0.030045145286301336
41.694,-120.564,0.04501311565840865
41.716,-120.411,0.05777535654935436
41.737,-120.25800000000001,0.06392594356480327
41.759,-120.10400000000001,0.06121594924597907
41.78,-119.951,0.050987340712177934
41.802,-119.798,0.03646321274284998
41.823,-119.644,0.022093631855704857
41.844,-119.49000000000001,0.011119161190837742
41.864,-119.33699999999999,0.004613859650279155
41.885,-119.18299999999999,0.0015461728032948071
41.906,-119.029,0.0005256724941210656
41.926,-118.876,0.000593536776888823
41.946,-118.72200000000001,0.0016383942910418413
41.967,-118.56800000000001,0.004122545562012728
41.987,-118.41399999999999,0.00848324324113172
42.007,-118.25999999999999,0.014381488704127613
42.026,-118.106,0.020555693309073014
42.046,-117.951,0.025258603142656467
42.065,-117.797,0.02730451270938864
42.085,-117.643,0.026154054788077065
42.104,-117.489,0.022221573037362993
42.123,-117.334,0.016368970577468875
42.142,-117.18,0.010240312923554215
42.161,-117.025,0.005289088264283413
42.18,-116.87100000000001,0.0022291944167523027
42.198,-116.71600000000001,0.0007513977897907666
42.217,-116.561,0.00019867389622300676
42.235,-116.406,4.058612012322475e-5
42.253,-116.25200000000001,1.1255656771126951e-5
42.271,-116.09700000000001,4.153936038924992e-5
42.289,-115.94200000000001,0.00020543900482685655
42.307,-115.787,0.0007840765485075477
42.325,-115.632,0.002387996345006667
42.342,-115.477,0.0058964709736853685
42.36,-115.322,0.012231836517374115
42.377,-115.166,0.021948485604132248
42.394,-115.011,0.03527477515399308
42.411,-114.856,0.05252535230834893
42.428,-114.69999999999999,0.07354414893687679
42.444,-114.54499999999999,0.09600769599604088
42.461,-114.38999999999999,0.11706138866630406
42.477,-114.23400000000001,0.1324982095853276
42.494,-114.078,0.1404482337897275
42.51,-113.923,0.14032036736919465
42.526,-113.767,0.13389704667932112
42.542,-113.61099999999999,0.12381930659976889
42.558,-113.45599999999999,0.1140592262570985
42.573,-113.30000000000001,0.11023519402140873
42.589,-113.144,0.12021938543616095
42.604,-112.988,0.14878549168855595
42.62,-112.832,0.19362419927366287
42.635,-112.67599999999999,0.24129387794822432
42.65,-112.52000000000001,0.2739043251319214
42.664,-112.364,0.2765947615488143
42.679,-112.208,0.2465358172442736
42.694,-112.05199999999999,0.19333390177347937
42.708,-111.89500000000001,0.13523557483580703
42.723,-111.739,0.09038801989693189
42.737,-111.583,0.06550100730918075
42.751,-111.42599999999999,0.056753877965869025
42.765,-111.27000000000001,0.05552028635526047
42.778,-111.114,0.054727243544213655
42.792,-110.957,0.051209232671216805
42.806,-110.80000000000001,0.04505621071972608
42.819,-110.644,0.03726531890749463
42.832,-110.487,0.02897005732520387
42.845,-110.33099999999999,0.022066939811542296
42.858,-110.174,0.018056983912044446
42.871,-110.017,0.017094334552328703
42.884,-109.86000000000001,0.017668439664552983
42.897,-109.703,0.01785620907247728
42.909,-109.547,0.016409726444541653
42.921,-109.38999999999999,0.013265059130127717
42.933,-109.233,0.00919957339885447
42.945,-109.076,0.005355508432563383
42.957,-108.91900000000001,0.0025689429683429864
42.969,-108.762,0.0010008680284841237
42.981,-108.60499999999999,0.00031333883557496607
42.992,-108.447,7.668917853893887e-5
43.004,-108.28999999999999,1.6094348231764932e-5
43.015,-108.13300000000001,1.4151781632406381e-5
43.026,-107.976,6.558941317535218e-5
43.037,-107.81800000000001,0.0002589346010571332
43.048,-107.661,0.0008106926432087839
43.059,-107.50399999999999,0.002068491753931577
43.069,-107.346,0.0043516350298770405
43.08,-107.189,0.007697528756008632
43.09,-107.03200000000001,0.011555693822685432
43.1,-106.874,0.015117579890691877
43.11,-106.71700000000001,0.017654618874376835
43.12,-106.559,0.019215525834613244
43.13,-106.40100000000001,0.020690084810981463
43.139,-106.244,0.023272251661837044
43.149,-106.08600000000001,0.027674124138466656
43.158,-105.929,0.03300393967948578
43.167,-105.77099999999999,0.0375616736403111
43.177,-105.613,0.03967925123233384
43.185,-105.45500000000001,0.03916055495820891
43.194,-105.298,0.03726625775110053
43.203,-105.13999999999999,0.03627375177572886
43.212,-104.982,0.0381333231922881
43.22,-104.82400000000001,0.04354482864937873
43.228,-104.666,0.0520160267608323
43.236,-104.50800000000001,0.06257289973285782
43.244,-104.35,0.07388902550789976
43.252,-104.19200000000001,0.08421015711450706
43.26,-104.03399999999999,0.09194562035983395
43.268,-103.87599999999998,0.09691292690180327
43.275,-103.71800000000002,0.10129226030885577
43.282,-103.56,0.10942053635775383
43.29,-103.40199999999999,0.12631983656116885
43.297,-103.24400000000003,0.15626957917351386
43.304,-103.08600000000001,0.19995411414935177
43.31,-102.928,0.2532970178538785
43.317,-102.769,0.3087889869736794
43.324,-102.61099999999999,0.3576385334577746
43.33,-102.45299999999997,0.39411999945341974
43.336,-102.29500000000002,0.4140458496334669
43.342,-102.137,0.41564367238400834
43.348,-101.97800000000001,0.40119180811608424
43.354,-101.82,0.3776929763447563
43.36,-101.66199999999998,0.35377696907611966
43.366,-101.50299999999999,0.3371895091259038
43.371,-101.34500000000003,0.3329087383201619
43.376,-101.18700000000001,0.3403173865954192
43.382,-101.02800000000002,0.35311617797298656
43.387,-100.87,0.36381685572576156
43.392,-100.71100000000001,0.36959985406562024
43.396,-100.553,0.3748252585822415
43.401,-100.394,0.3870964538020194
43.406,-100.23599999999999,0.41318982391319603
43.41,-100.077,0.4545400694081199
43.414,-99.91899999999998,0.5033962191834694
43.418,-99.75999999999999,0.5459194048701392
43.422,-99.60199999999998,0.5656890872206661
43.426,-99.44299999999998,0.5543857289076299
43.43,-99.28500000000003,0.5170794705237977
43.433,-99.12599999999998,0.46984523050974975
43.437,-98.96800000000002,0.4328677512875035
43.44,-98.80900000000003,0.4168202739509012
43.443,-98.65100000000001,0.4215911233661975
43.446,-98.49200000000002,0.43845089271148224
43.449,-98.33300000000003,0.4575766293401065
43.452,-98.17500000000001,0.4739124944331756
43.455,-98.01600000000002,0.49065512896953317
43.457,-97.85700000000003,0.5174352251436674
43.46,-97.69900000000001,0.5643927080158946
43.462,-97.54000000000002,0.6365946760881818
43.464,-97.38099999999997,0.7288553445688514
43.466,-97.22300000000001,0.827262734785657
43.468,-97.06400000000002,0.9157998008870657
43.469,-96.90499999999997,0.9787756156182683
43.471,-96.74700000000001,1.0081881660939427
43.472,-96.58800000000002,1.003781066948863
43.474,-96.42899999999997,0.970545804516182
43.475,-96.27100000000002,0.9194977301532165
43.476,-96.11200000000002,0.8640624160170629
43.477,-95.95299999999997,0.8170741033346186
43.477,-95.79500000000002,0.7841776961759375
43.478,-95.63600000000002,0.7614487030912116
43.478,-95.47699999999998,0.7403727175096735
43.479,-95.31799999999998,0.7110064473381215
43.479,-95.16000000000003,0.667600366915508
43.479,-95.00099999999998,0.608030504909367
43.479,-94.84199999999998,0.5377467009067917
43.479,-94.68400000000003,0.46943016055037345
43.478,-94.52499999999998,0.4181513519715853
43.478,-94.36599999999999,0.39320071365159676
43.477,-94.207,0.39474938253107295
43.477,-94.04899999999998,0.41153729924564386
43.476,-93.88999999999999,0.4348691232174513
43.475,-93.731,0.458213010418823
43.474,-93.57299999999998,0.47808621874608415
43.472,-93.41399999999999,0.4903996963758419
43.471,-93.255,0.48795032650229164
43.469,-93.09699999999998,0.4673518393190644
43.468,-92.93799999999999,0.4274774563867802
43.466,-92.779,0.37401980031353566
43.464,-92.62099999999998,0.31429839561324424
43.462,-92.46199999999999,0.2548065552705279
43.46,-92.303,0.20156137299968246
43.457,-92.14499999999998,0.15910324327151157
43.455,-91.98599999999999,0.12881662017859993
43.452,-91.827,0.11268440816660757
43.449,-91.66899999999998,0.10930680524248657
43.446,-91.50999999999999,0.11573657080419361
43.443,-91.351,0.12930036239482834
43.44,-91.19299999999998,0.15025538179469833
43.437,-91.03399999999999,0.18366837760257915
43.433,-90.87599999999998,0.23657484663314807
43.43,-90.71699999999998,0.31415847039016404
43.426,-90.55900000000003,0.41653589144056635
43.422,-90.39999999999998,0.539604037968387
43.418,-90.24200000000002,0.6746508557650789
43.414,-90.08300000000003,0.816381720447458
43.41,-89.92500000000001,0.9575741477757779
43.406,-89.76600000000002,1.0956444563337142
43.401,-89.608,1.224859637782251
43.396,-89.44900000000001,1.338417873939594
43.392,-89.291,1.4251327023448863
43.387,-89.132,1.4811238991176854
43.382,-88.97399999999999,1.5021629543706625
43.377,-88.815,1.4912102257092197
43.371,-88.65699999999998,1.4588992836958694
43.366,-88.49900000000002,1.4197889643844042
43.36,-88.33999999999997,1.3903359649105913
43.354,-88.18200000000002,1.3779817219026023
43.349,-88.024,1.3809261518255727
43.343,-87.86500000000001,1.3945635458291659
43.336,-87.707,1.413359983025975
43.33,-87.54899999999998,1.4321611899235103
43.324,-87.39100000000002,1.43407734718993
43.317,-87.233,1.2465070170867614
43.311,-87.07400000000001,0.5253323966035659
43.304,-86.916,0.2605322012572585
43.297,-86.75799999999998,0.2581281238064267
43.29,-86.60000000000002,0.28441648079614806
43.283,-86.44200000000001,0.31593238239536575
43.275,-86.28399999999999,0.3502235771265245
43.268,-86.12599999999998,0.38305843880944995
43.26,-85.96800000000002,0.412184617078248
43.252,-85.81,0.4324840525086527
43.244,-85.65199999999999,0.4401230114758208
43.236,-85.49400000000003,0.4338715551604659
43.228,-85.33600000000001,0.4172733618989701
43.22,-85.178,0.3982538278854666
43.212,-85.01999999999998,0.38528931069665084
43.203,-84.86200000000002,0.3837705394890673
43.194,-84.70400000000001,0.3935660079818817
43.186,-84.54700000000003,0.4119270043752864
43.177,-84.38900000000001,0.43730584186900545
43.168,-84.231,0.46760943623428397
43.158,-84.07299999999998,0.501578637157541
43.149,-83.916,0.5344774665634853
43.139,-83.75799999999998,0.560413029213541
43.13,-83.601,0.5707022307788314
43.12,-83.44299999999998,0.5624642574365936
43.11,-83.28500000000003,0.537494180811069
43.1,-83.12799999999999,0.5026976699418304
43.09,-82.97000000000003,0.4648281251354466
43.08,-82.81299999999999,0.4298307406649017
43.069,-82.656,0.4007207463613026
43.059,-82.49799999999999,0.3776106679277241
43.048,-82.34100000000001,0.36110296127659847
43.037,-82.18299999999999,0.3496220347805399
43.026,-82.02600000000001,0.3421667051037249
43.015,-81.86900000000003,0.33732762583642123
43.004,-81.71199999999999,0.33417550027315435
42.992,-81.555,0.3299974559222611
42.981,-81.39699999999999,0.3345965759153687
42.969,-81.24000000000001,0.10016977786020119
42.958,-81.08300000000003,0.09773414060944777
42.946,-80.92599999999999,0.09599677151589725
42.934,-80.769,0.10055230000125574
42.921,-80.61200000000002,0.1118446425724186
42.909,-80.45499999999998,0.13906282205355985
42.897,-80.298,0.1814405364275022
42.884,-80.142,0.22552537686386406
42.871,-79.98500000000001,0.2543824684925076
42.859,-79.82799999999997,0.2634766687339271
42.846,-79.67099999999999,0.25701598855822183
42.832,-79.51499999999999,0.2445714668799771
42.819,-79.358,0.2321396831922745
42.806,-79.202,0.22326132089619588
42.792,-79.04500000000002,0.21819502519950243
42.779,-78.88799999999998,0.21513770946819671
42.765,-78.73200000000003,0.21252242545018982
42.751,-78.57600000000002,0.20862111828676397
42.737,-78.41899999999998,0.20303797691627318
42.723,-78.26299999999998,0.19655139726761306
42.708,-78.10700000000003,0.19020085131813666
42.694,-77.94999999999999,0.18446746487126933
42.679,-77.79399999999998,0.18146787954503765
42.665,-77.63799999999998,0.18381945861024374
42.65,-77.48200000000003,0.19583737927035486
42.635,-77.32600000000002,0.22125171048566408
42.62,-77.17000000000002,0.26241181673550007
42.604,-77.01400000000001,0.31854598110739435
42.589,-76.858,0.3856197963147744
42.574,-76.702,0.45741886671355386
42.558,-76.54599999999999,0.5273932100975424
42.542,-76.39100000000002,0.5892450772875283
42.526,-76.23500000000001,0.6384468466509255
42.51,-76.07900000000001,0.6711737195500159
42.494,-75.92399999999998,0.6872288081954147
42.478,-75.76799999999997,0.6887648163351469
42.461,-75.61200000000002,0.6766958416543524
42.445,-75.457,0.6484683315572067
42.428,-75.30200000000002,0.6003254346541712
42.411,-75.14600000000002,0.5319063569662954
42.394,-74.99099999999999,0.454526320634567
42.377,-74.83600000000001,0.3889449733613965
42.36,-74.68,0.3606432126768375
42.342,-74.52499999999998,0.38846980159914807
42.325,-74.37,0.47323549617646427
42.307,-74.21499999999997,0.5942996902383699
42.289,-74.06,0.7178963595674182
42.271,-73.90499999999997,0.8113510553221341
42.253,-73.75,0.8553500500915597
42.235,-73.596,0.8488304221643183
42.217,-73.44099999999997,0.8069064231709275
42.199,-73.286,0.7532530968612601
42.18,-73.13099999999997,0.7070079523069884
42.161,-72.97699999999998,0.6735685753479312
42.142,-72.822,0.6450289936117924
42.123,-72.668,0.6109917666428607
42.104,-72.51299999999998,0.5635844746384838
42.085,-72.35899999999998,0.5011848762204429
42.066,-72.20499999999998,0.4270827269742582
42.046,-72.05099999999999,0.35060492300290824
42.027,-71.89600000000002,0.2836084851556116
42.007,-71.74200000000002,0.23614975402255217
41.987,-71.58800000000002,0.21094091173100663
41.967,-71.43400000000003,0.20552933266767515
41.947,-71.27999999999997,0.21498794785217656
41.926,-71.12599999999998,0.23467854034324548
41.906,-70.97300000000001,0.2632909429560964
41.885,-70.81900000000002,0.3035171614419812
41.865,-70.66500000000002,0.3608520458541712
41.844,-70.51100000000002,0.4402563819949973
41.823,-70.358,0.5377873747453343
41.802,-70.20400000000001,0.6391012932582147
41.781,-70.05099999999999,0.7200510873562397
41.759,-69.89800000000002,0.7593845374889802
41.738,-69.74400000000003,0.7429766342605845
41.716,-69.59100000000001,0.6657217268115668
41.694,-69.43799999999999,0.5410117566432838
41.672,-69.28500000000003,0.3983321146955789
41.65,-69.132,0.2583439697454626
41.628,-68.97899999999998,0.0
41.606,-68.82600000000002,0.0
41.584,-68.673,0.0
41.561,-68.51999999999998,0.0
41.538,-68.368,0.0
41.516,-68.21499999999997,0.0
41.493,-68.06200000000001,0.0
41.47,-67.91000000000003,0.0
41.446,-67.757,0.0
41.423,-67.60500000000002,0.0
41.4,-67.45299999999997,0.0
41.376,-67.30099999999999,0.0
41.352,-67.14800000000002,0.0
41.328,-66.99599999999998,0.0
41.304,-66.844,0.0
41.28,-66.69200000000001,0.0
41.256,-66.541,0.0
41.232,-66.38900000000001,0.0
41.207,-66.23700000000002,0.0
41.182,-66.08499999999998,0.0
41.158,-65.93400000000003,0.0
41.133,-65.78199999999998,0.0
41.108,-65.63099999999997,0.0
41.083,-65.48000000000002,0.0
41.057,-65.32799999999997,0.0
41.032,-65.17700000000002,0.0
41.006,-65.02600000000001,0.0
40.981,-64.875,0.0
40.955,-64.72399999999999,0.0
40.929,-64.57299999999998,0.0
40.903,-64.42200000000003,0.0
40.877,-64.27199999999999,0.0
40.85,-64.12099999999998,0.0
40.824,-63.97000000000003,0.0
40.797,-63.81999999999999,0.0
40.77,-63.66899999999998,0.0
40.743,-63.519000000000005,0.0
40.717,-63.36900000000003,0.0
40.689,-63.218999999999994,0.0
39.99,-130.995,0.0
40.021,-130.847,0.0
40.052,-130.699,0.0
40.082,-130.551,0.0
40.113,-130.403,0.0
40.143,-130.255,0.0
40.173,-130.106,0.0
40.203,-129.958,0.0
40.233,-129.809,0.0
40.263,-129.66,0.0
40.292,-129.512,0.0
40.322,-129.363,0.0
40.351,-129.214,0.0
40.38,-129.065,0.0
40.409,-128.916,0.0
40.438,-128.766,0.0
40.467,-128.617,0.0
40.496,-128.468,0.0
40.524,-128.318,0.0
40.553,-128.169,0.0
40.581,-128.019,0.0
40.609,-127.869,0.0
40.637,-127.72,0.0
40.665,-127.57,0.0
40.693,-127.41999999999999,0.0
40.721,-127.27000000000001,0.0
40.748,-127.12,0.0
40.776,-126.969,0.0
40.803,-126.81899999999999,0.0
40.83,-126.66900000000001,0.0
40.857,-126.518,0.0
40.884,-126.368,0.0
40.911,-126.21700000000001,0.0
40.937,-126.06700000000001,0.0
40.964,-125.916,0.0
40.99,-125.76499999999999,0.0
41.016,-125.614,0.0
41.042,-125.463,0.0
41.068,-125.31200000000001,0.0
41.094,-125.161,0.0
41.12,-125.00999999999999,0.0
41.146,-124.85900000000001,0.0
41.171,-124.707,0.0
41.196,-124.55600000000001,0.0
41.221,-124.404,1.7534880034357553e-5
41.246,-124.25299999999999,8.837449952003069e-5
41.271,-124.101,0.0002953802875693299
41.296,-123.94900000000001,0.0008751318152975092
41.321,-123.798,0.002322628989741327
41.345,-123.64599999999999,0.005456079537243378
41.37,-123.494,0.011072178203877339
41.394,-123.34200000000001,0.019019297791809775
41.418,-123.19,0.027703844074571597
41.442,-123.037,0.034612140795463764
41.466,-122.88499999999999,0.03751998058218199
41.49,-122.733,0.035644445111792086
41.513,-122.58099999999999,0.0295903596975864
41.537,-122.428,0.021181800709691567
41.56,-122.27600000000001,0.013015286940852586
41.583,-122.12299999999999,0.007088592606540467
41.607,-121.97,0.004308285889058121
41.629,-121.81800000000001,0.004210877973082869
41.652,-121.66499999999999,0.005732596345895496
41.675,-121.512,0.007681364149074721
41.698,-121.35900000000001,0.009241150950749958
41.72,-121.20599999999999,0.0103543113339995
41.742,-121.053,0.012158978774876945
41.764,-120.9,0.01642545135942713
41.786,-120.74700000000001,0.024225380780439388
41.808,-120.59299999999999,0.03444694067684681
41.83,-120.44,0.043442099422373336
41.852,-120.287,0.04749343031382716
41.873,-120.13300000000001,0.04493901310151976
41.895,-119.97999999999999,0.03646847930298767
41.916,-119.826,0.025356686673580018
41.937,-119.672,0.014883574222043018
41.958,-119.519,0.007299942805100435
41.979,-119.36500000000001,0.002922915855592895
41.999,-119.21100000000001,0.0009624358295159945
42.02,-119.05699999999999,0.00031528253625965344
42.041,-118.90299999999999,0.000344733874940461
42.061,-118.749,0.000973571620024486
42.081,-118.595,0.0025159271359443155
42.101,-118.441,0.005292102219064957
42.121,-118.286,0.009171562491060681
42.141,-118.132,0.013248004439898715
42.16,-117.97800000000001,0.016457162387835636
42.18,-117.82300000000001,0.017808491732415613
42.199,-117.66900000000001,0.017078080462373937
42.219,-117.51400000000001,0.014333081392260227
42.238,-117.36000000000001,0.01046171582790907
42.257,-117.20500000000001,0.00644629707399788
42.276,-117.05000000000001,0.003284439841134202
42.294,-116.89599999999999,0.001374868478417587
42.313,-116.74100000000001,0.0004559430469708888
42.331,-116.58600000000001,0.00012019062687289173
42.35,-116.43100000000001,2.416129870337437e-5
42.368,-116.27600000000001,1.1159372734001542e-5
42.386,-116.12100000000001,5.729784420685447e-5
42.404,-115.96600000000001,0.000278768315412708
42.422,-115.811,0.0010530955891353108
42.439,-115.656,0.003162191153069686
42.457,-115.5,0.007798374949768292
42.474,-115.345,0.015993988794972745
42.491,-115.19,0.028538621731052316
42.509,-115.03399999999999,0.04619633058954914
42.526,-114.87899999999999,0.06887804714833327
42.542,-114.72300000000001,0.09566320760738334
42.559,-114.56800000000001,0.12309552679526564
42.576,-114.412,0.14596550004229517
42.592,-114.256,0.15948825799541338
42.608,-114.101,0.16282176037446375
42.625,-113.945,0.15800345144489203
42.641,-113.78899999999999,0.14800622705653013
42.657,-113.63300000000001,0.13626489423648191
42.672,-113.477,0.1265069347424227
42.688,-113.321,0.12459613268139448
42.704,-113.16499999999999,0.13800373435261737
42.719,-113.00899999999999,0.1713177448378823
42.734,-112.85300000000001,0.22057043576310512
42.749,-112.697,0.27140024789014694
42.764,-112.53999999999999,0.3050493314657718
42.779,-112.38399999999999,0.30659841145631983
42.794,-112.22800000000001,0.27277175426998496
42.809,-112.071,0.2125791308018846
42.823,-111.91499999999999,0.14578906338547382
42.837,-111.75899999999999,0.09125759165074165
42.852,-111.602,0.05840090157066633
42.866,-111.445,0.04552286004757644
42.88,-111.28899999999999,0.04388117357010234
42.893,-111.132,0.04532011543403555
42.907,-110.976,0.045115526435619606
42.92,-110.81899999999999,0.042112710171933805
42.934,-110.662,0.03664185968980399
42.947,-110.505,0.03029362085550876
42.96,-110.34800000000001,0.02529863588335541
42.973,-110.19200000000001,0.023407998702312197
42.986,-110.035,0.024415964850556762
42.999,-109.87799999999999,0.026390005020731352
43.011,-109.721,0.026998704418821698
43.024,-109.564,0.025089072594807867
43.036,-109.406,0.02046425982900289
43.048,-109.249,0.014400056235723019
43.06,-109.09200000000001,0.00854415114474814
43.072,-108.935,0.004193853672330107
43.084,-108.77799999999999,0.001677171073511135
43.096,-108.62,0.0005357051770175306
43.107,-108.463,0.00013646955799339174
43.119,-108.30600000000001,3.036130238472646e-5
43.13,-108.148,3.0105724690568518e-5
43.141,-107.99100000000001,0.00013397706590209075
43.152,-107.833,0.0005118692865556519
43.163,-107.67599999999999,0.001546956571214665
43.173,-107.518,0.0037938299753269675
43.184,-107.36099999999999,0.007670651406670975
43.195,-107.203,0.013050211059258167
43.205,-107.04599999999999,0.01886060123907417
43.215,-106.888,0.023846776158130974
43.225,-106.72999999999999,0.0268977916401221
43.235,-106.57300000000001,0.027792583597094127
43.245,-106.41499999999999,0.02731960900403089
43.254,-106.257,0.026924039511152423
43.264,-106.09899999999999,0.027976705908950274
43.273,-105.941,0.030544728641075148
43.282,-105.78299999999999,0.03334018896272721
43.291,-105.625,0.03463932373058162
43.3,-105.46799999999999,0.033748397546955404
43.309,-105.31,0.031780642629193154
43.318,-105.15199999999999,0.03130358160258982
43.327,-104.994,0.034991097348583154
43.335,-104.83600000000001,0.04419790550272254
43.343,-104.67699999999999,0.058420741468956074
43.351,-104.519,0.0751665405165619
43.359,-104.36099999999999,0.09103472021830242
43.367,-104.203,0.10241197554366742
43.375,-104.04499999999999,0.10711036466496125
43.383,-103.887,0.10590928783691983
43.39,-103.72800000000001,0.10308165135955229
43.397,-103.57,0.10571679062267035
43.405,-103.41199999999998,0.12055818440737706
43.412,-103.25400000000002,0.1513656810689608
43.419,-103.09500000000003,0.19718879803156167
43.426,-102.93700000000001,0.25106936917890454
43.432,-102.779,0.3046542366123799
43.439,-102.62,0.35139479969733883
43.445,-102.46199999999999,0.386710614266856
43.451,-102.303,0.40849879386949
43.458,-102.14499999999998,0.41469531659058984
43.464,-101.98599999999999,0.4063025646396446
43.469,-101.82799999999997,0.3876880433696573
43.475,-101.66899999999998,0.3653442644043238
43.481,-101.51100000000002,0.3463053753770691
43.486,-101.35199999999998,0.3353603383487096
43.492,-101.19400000000002,0.3337388814685976
43.497,-101.03500000000003,0.33740637781756133
43.502,-100.87700000000001,0.34119997482907377
43.507,-100.71800000000002,0.3440982679222829
43.511,-100.55900000000003,0.3510075944351458
43.516,-100.40100000000001,0.36873228299222255
43.521,-100.24200000000002,0.40242162800369136
43.525,-100.08300000000003,0.4508553448041099
43.529,-99.92500000000001,0.5051428863674567
43.533,-99.76600000000002,0.5515553818130949
43.537,-99.60700000000003,0.5746178524747103
43.541,-99.44900000000001,0.5667666756752509
43.545,-99.29000000000002,0.5330896114718187
43.549,-99.13099999999997,0.49013542526378756
43.552,-98.97199999999998,0.4568368934299891
43.555,-98.81400000000002,0.4441954321548562
43.558,-98.65499999999997,0.45028107507035947
43.561,-98.49599999999998,0.4651029582818862
43.564,-98.33699999999999,0.4783766579289101
43.567,-98.178,0.48596387546752423
43.57,-98.01999999999998,0.4924057735512101
43.572,-97.86099999999999,0.5091946431180463
43.575,-97.702,0.5480199898799073
43.577,-97.543,0.6144625081580635
43.579,-97.38400000000001,0.7039493190062699
43.581,-97.22500000000002,0.8031634691680729
43.583,-97.06700000000001,0.8932832092620937
43.584,-96.90800000000002,0.9591118924649266
43.586,-96.74900000000002,0.9900180098034558
43.587,-96.58999999999997,0.9863311254323316
43.589,-96.43099999999998,0.9536933753468265
43.59,-96.27199999999999,0.9036689918897267
43.591,-96.113,0.8496395761735819
