lat,lon,estimated_sig_report_hours_per_year_grid_130_cropped_blurred
48.456,-95.83800000000002,0.5559002666469698
48.456,-95.67000000000002,0.491156399172211
48.457,-95.50299999999999,0.431231394962443
48.457,-95.33600000000001,0.38791130223666387
48.457,-95.168,0.36662578791785516
48.457,-95.00099999999998,0.36328870883193054
48.457,-94.834,0.36623944604228514
48.457,-94.666,0.3628983213168215
48.457,-94.49900000000002,0.3449356334863601
48.456,-94.332,0.31049589047354137
48.456,-94.16399999999999,0.26408895119798353
48.455,-93.99700000000001,0.21545338416460696
48.454,-93.82999999999998,0.17421316447522808
48.453,-93.66199999999998,0.14545821551191676
48.452,-93.495,0.12765453567347293
48.451,-93.32799999999997,0.11421902551986843
48.449,-93.16000000000003,0.10035396243087194
48.448,-92.993,0.08669986620294685
48.446,-92.82600000000002,0.07688437050392904
48.444,-92.65899999999999,0.07484427915157958
48.442,-92.49099999999999,0.08281623241250315
48.44,-92.32400000000001,0.10072103730295315
48.438,-92.15699999999998,0.12588363061009963
48.435,-91.99000000000001,0.15235818217751568
48.433,-91.822,0.17130881727671946
48.43,-91.65499999999997,0.17174188307514748
48.427,-91.488,0.14425653887342202
48.424,-91.32100000000003,0.09735592400494167
48.421,-91.15300000000002,0.06025677321728059
48.418,-90.98599999999999,0.04680966278043555
48.415,-90.81900000000002,0.05028965755752024
48.411,-90.65199999999999,0.06251738166643674
48.408,-90.48500000000001,0.07738574725716652
48.404,-90.31799999999998,0.09029527053847769
48.4,-90.14999999999998,0.09832745356873837
48.396,-89.983,0.10020618736840811
48.392,-89.81599999999997,0.09550558745762482
48.387,-89.649,0.08310183203089057
48.383,-89.48200000000003,0.06008025153564143
48.378,-89.315,0.028776135299872937
48.374,-89.14800000000002,0.007930990325084337
48.369,-88.981,0.001525384865604973
48.364,-88.81400000000002,0.0002335232217413851
48.359,-88.64699999999999,0.0
48.353,-88.48000000000002,0.0
48.348,-88.31299999999999,0.0
48.342,-88.14600000000002,0.0
48.337,-87.97899999999998,0.0
48.331,-87.81200000000001,0.0
48.325,-87.64600000000002,0.0
48.319,-87.47899999999998,0.0
48.313,-87.31200000000001,0.0
48.306,-87.14499999999998,0.0
48.3,-86.97800000000001,0.0
48.293,-86.81200000000001,0.0
48.286,-86.64499999999998,0.0
48.279,-86.47800000000001,0.0
48.272,-86.31200000000001,0.0
48.265,-86.14499999999998,0.0
48.258,-85.97800000000001,0.0
48.25,-85.81200000000001,0.0
48.243,-85.64499999999998,0.0
48.235,-85.47899999999998,0.0
48.227,-85.31200000000001,0.0
48.219,-85.14600000000002,0.0
48.211,-84.97899999999998,0.0
48.203,-84.81299999999999,0.0
48.194,-84.64699999999999,0.0
48.186,-84.48000000000002,0.0
48.177,-84.31400000000002,0.0
48.168,-84.14800000000002,0.0
48.159,-83.981,0.0
48.15,-83.815,0.0
48.141,-83.649,0.0
48.132,-83.483,0.0
48.122,-83.31700000000001,0.0
48.112,-83.15100000000001,0.0
48.103,-82.98500000000001,0.0
48.093,-82.81900000000002,0.0
48.083,-82.65300000000002,0.0
48.072,-82.48700000000002,0.0
48.062,-82.32100000000003,0.0
48.052,-82.15499999999997,0.0
48.041,-81.98899999999998,0.0
48.03,-81.82299999999998,0.0
48.019,-81.65800000000002,0.0
48.008,-81.49200000000002,0.0
47.997,-81.32600000000002,0.0
47.986,-81.161,0.0
47.975,-80.995,0.0
47.963,-80.82999999999998,0.0
47.951,-80.66399999999999,0.0
47.939,-80.49900000000002,0.0
47.928,-80.33300000000003,0.0
47.915,-80.168,0.0
47.903,-80.00299999999999,0.0
47.891,-79.83699999999999,0.0
47.878,-79.67200000000003,0.0
47.866,-79.507,0.0
47.853,-79.34199999999998,0.0
47.84,-79.17700000000002,0.0
47.827,-79.012,0.0
47.814,-78.84699999999998,0.0
47.8,-78.68200000000002,0.0
47.787,-78.517,0.0
47.773,-78.35199999999998,0.0
47.76,-78.18700000000001,0.0
47.746,-78.02199999999999,0.0
47.732,-77.858,0.0
47.718,-77.69299999999998,0.0
47.703,-77.52800000000002,0.0
47.689,-77.36399999999998,0.0
47.674,-77.19900000000001,0.0
47.66,-77.03500000000003,0.0
47.645,-76.87099999999998,0.0
47.63,-76.70600000000002,0.0
47.615,-76.54199999999997,0.0
47.599,-76.37799999999999,0.0
47.584,-76.214,0.0
47.569,-76.04899999999998,0.0
47.553,-75.88499999999999,0.0
47.537,-75.721,0.0
47.521,-75.55700000000002,0.0
47.505,-75.394,0.0
47.489,-75.23000000000002,0.0
47.473,-75.06599999999997,0.0
47.456,-74.90199999999999,0.0
47.44,-74.73899999999998,0.0
47.423,-74.57499999999999,0.0
47.406,-74.411,0.0
47.389,-74.24799999999999,0.0
47.372,-74.08499999999998,0.0
47.355,-73.92099999999999,0.0
47.337,-73.75799999999998,0.0
47.32,-73.59500000000003,0.0
47.302,-73.43200000000002,0.0
47.284,-73.26799999999997,0.0
47.266,-73.10500000000002,0.0
47.248,-72.94200000000001,0.0
47.23,-72.77999999999997,0.0
47.211,-72.61700000000002,0.0
47.193,-72.45400000000001,0.0
47.174,-72.291,0.0
47.156,-72.12900000000002,0.0
47.137,-71.96600000000001,0.0
47.118,-71.803,0.0
47.098,-71.64100000000002,0.0
47.079,-71.47899999999998,0.0
47.06,-71.31599999999997,0.0
47.04,-71.154,0.0
47.02,-70.99200000000002,0.0
47.001,-70.82999999999998,0.0
46.981,-70.668,8.964492929782075e-5
46.96,-70.50599999999997,0.0004087211228008361
46.94,-70.344,0.0008860514235403626
46.92,-70.18200000000002,0.0015902516302004376
46.899,-70.01999999999998,0.0027973502750802694
46.879,-69.85899999999998,0.004816095166810746
46.858,-69.697,0.008325024327475278
46.837,-69.53500000000003,0.014465117002139493
46.816,-69.37400000000002,0.02541242153388849
46.795,-69.21300000000002,0.0449835391652754
46.773,-69.05099999999999,0.07839700124172755
46.752,-68.88999999999999,0.1282006190564073
46.73,-68.72899999999998,0.19253840521136906
46.708,-68.56799999999998,0.2625751229645112
46.687,-68.40699999999998,0.3268893188090468
46.665,-68.24599999999998,0.3761526766634151
46.642,-68.08499999999998,0.40640308162719707
46.62,-67.92399999999998,0.4195737982331031
46.598,-67.76299999999998,0.41878332109204147
46.575,-67.60300000000001,0.4071281268642429
46.553,-67.44200000000001,0.3895658804994192
46.53,-67.28199999999998,0.36738977726184835
46.507,-67.12099999999998,0.3435219802927121
46.484,-66.96100000000001,0.31915656793427705
46.46,-66.80099999999999,0.28852551215824124
46.437,-66.64100000000002,0.17857164968258202
46.414,-66.481,0.0
46.39,-66.32100000000003,0.0
46.366,-66.161,0.0
46.342,-66.00099999999998,0.0
46.318,-65.84100000000001,0.0
46.294,-65.68099999999998,0.0
46.27,-65.52199999999999,0.0
46.245,-65.36200000000002,0.0
46.221,-65.20299999999997,0.0
46.196,-65.04399999999998,0.0
46.171,-64.88400000000001,0.0
46.146,-64.72500000000002,0.0
46.121,-64.56599999999997,0.0
46.096,-64.40699999999998,0.0
46.071,-64.24799999999999,0.0
46.045,-64.089,0.0
46.019,-63.93099999999998,0.0
45.994,-63.77199999999999,0.0
45.968,-63.613,0.0
45.942,-63.454999999999984,0.0
45.916,-63.297000000000025,0.0
45.889,-63.13799999999998,0.0
45.863,-62.98000000000002,0.0
45.836,-62.822,0.0
45.81,-62.66399999999999,0.0
45.783,-62.50599999999997,0.0
45.756,-62.34800000000001,0.0
45.729,-62.19,0.0
45.701,-62.033000000000015,0.0
45.674,-61.875,0.0
45.646,-61.71800000000002,0.0
45.619,-61.56,0.0
44.9,-132.855,0.0
44.931,-132.7,0.0
44.963,-132.545,0.0
44.994,-132.39,0.0
45.025,-132.235,0.0
45.056,-132.08,0.0
45.086,-131.924,0.0
45.117,-131.769,0.0
45.147,-131.613,0.0
45.178,-131.458,0.0
45.208,-131.302,0.0
45.238,-131.146,0.0
45.268,-130.99,0.0
45.298,-130.834,0.0
45.327,-130.678,0.0
45.357,-130.521,0.0
45.386,-130.365,0.0
45.415,-130.209,0.0
45.445,-130.052,0.0
45.474,-129.896,0.0
45.502,-129.739,0.0
45.531,-129.582,0.0
45.56,-129.425,0.0
45.588,-129.268,0.0
45.617,-129.111,0.0
45.645,-128.954,0.0
45.673,-128.796,0.0
45.701,-128.639,0.0
45.728,-128.482,0.0
45.756,-128.324,0.0
45.784,-128.166,0.0
45.811,-128.009,0.0
45.838,-127.851,0.0
45.865,-127.69300000000001,0.0
45.892,-127.535,0.0
45.919,-127.37700000000001,0.0
45.946,-127.21799999999999,0.0
45.973,-127.06,0.0
45.999,-126.90199999999999,0.0
46.025,-126.743,0.0
46.052,-126.58500000000001,0.0
46.078,-126.42599999999999,0.0
46.104,-126.267,0.0
46.129,-126.108,0.0
46.155,-125.94999999999999,0.0
46.18,-125.791,0.0
46.206,-125.631,0.0
46.231,-125.47200000000001,0.0
46.256,-125.31299999999999,0.0
46.281,-125.154,0.0
46.306,-124.994,0.0
46.331,-124.83500000000001,0.0
46.355,-124.67500000000001,0.0
46.38,-124.51499999999999,0.0
46.404,-124.356,0.0
46.428,-124.196,0.0
46.452,-124.036,0.0
46.476,-123.876,0.0
46.5,-123.71600000000001,0.0
46.524,-123.55600000000001,0.0
46.547,-123.39500000000001,0.0
46.57,-123.23500000000001,0.0
46.594,-123.07499999999999,0.0
46.617,-122.91399999999999,0.0
46.64,-122.75399999999999,0.0
46.663,-122.59299999999999,0.0
46.685,-122.43199999999999,0.0
46.708,-122.27099999999999,0.0
46.73,-122.11000000000001,0.0
46.753,-121.94900000000001,0.0
46.775,-121.78800000000001,0.0
46.797,-121.62700000000001,0.0
46.819,-121.46600000000001,0.0
46.84,-121.305,2.6778547193795206e-7
46.862,-121.143,1.6476747721266766e-6
46.883,-120.982,7.02173723100041e-6
46.905,-120.821,2.378381876983806e-5
46.926,-120.65899999999999,6.395401838109105e-5
46.947,-120.49700000000001,0.00013925583517445853
46.968,-120.33600000000001,0.00024978070728716537
46.989,-120.174,0.00037878172832954963
47.009,-120.012,0.0004929497552766298
47.03,-119.85,0.0005786720722137212
47.05,-119.68799999999999,0.0006160000656244203
47.071,-119.52600000000001,0.0006195059547642602
47.091,-119.364,0.0006160527342174817
47.111,-119.202,0.000735886082624236
47.131,-119.03899999999999,0.0013304991628356915
47.15,-118.87700000000001,0.0031039344430057103
47.17,-118.714,0.007186206722780261
47.189,-118.55199999999999,0.01503651579896216
47.209,-118.38900000000001,0.028333430483780155
47.228,-118.227,0.048229719915500915
47.247,-118.064,0.07463651573387285
47.266,-117.90100000000001,0.10457029224724652
47.285,-117.738,0.13295224550950607
47.303,-117.576,0.15409162975855062
47.322,-117.41300000000001,0.16431590658817377
47.34,-117.25,0.161404997693807
47.358,-117.08600000000001,0.14662831870653292
47.376,-116.923,0.12462189293800172
47.394,-116.75999999999999,0.10116305448376585
47.412,-116.59700000000001,0.08091227980901922
47.43,-116.43299999999999,0.06560852806152692
47.448,-116.27000000000001,0.054692713710290435
47.465,-116.106,0.04585770385284616
47.482,-115.94300000000001,0.03728126791380562
47.499,-115.779,0.028062881456734093
47.516,-115.61600000000001,0.019245868452436646
47.533,-115.452,0.01280431274412849
47.55,-115.28800000000001,0.011026374307218539
47.567,-115.124,0.015657549660732087
47.583,-114.96000000000001,0.02746460588859744
47.599,-114.79599999999999,0.04539778290547921
47.616,-114.632,0.06580173998794142
47.632,-114.46799999999999,0.08312214065447811
47.648,-114.304,0.09280170814183378
47.663,-114.13999999999999,0.09257682967716928
47.679,-113.976,0.082768492022056
47.695,-113.811,0.06559904043599614
47.71,-113.64699999999999,0.04553182688400105
47.725,-113.483,0.0274406749366973
47.74,-113.31800000000001,0.01507587991112869
47.755,-113.154,0.010198860582334006
47.77,-112.989,0.012659332765313152
47.785,-112.82400000000001,0.021708799708388755
47.799,-112.66,0.03602400596684934
47.814,-112.495,0.0537916990395041
47.828,-112.33000000000001,0.07187432545507788
47.842,-112.16499999999999,0.08645155049857327
47.856,-112.0,0.09428811043336137
47.87,-111.83600000000001,0.09437177788204093
47.884,-111.67099999999999,0.08875577543086088
47.897,-111.505,0.08185187697613353
47.911,-111.34,0.07853244438133433
47.924,-111.17500000000001,0.08253936248345645
47.937,-111.00999999999999,0.09416155795920915
47.951,-110.845,0.1099264547389622
47.963,-110.68,0.12322832124082761
47.976,-110.51400000000001,0.12907603694450284
47.989,-110.34899999999999,0.12464693982330378
48.001,-110.18299999999999,0.11012377417436456
48.014,-110.018,0.08863522821125035
48.026,-109.852,0.06385642539373902
48.038,-109.68700000000001,0.04090308134462806
48.05,-109.52099999999999,0.023200020869817366
48.062,-109.356,0.012826855033912888
48.074,-109.19,0.01016235411794127
48.085,-109.024,0.0156840193818455
48.097,-108.858,0.030131082411085097
48.108,-108.69300000000001,0.053086889255061796
48.119,-108.52699999999999,0.0822746650067351
48.13,-108.36099999999999,0.11225228887869669
48.141,-108.195,0.13671712153487553
48.152,-108.029,0.15140902780649734
48.162,-107.863,0.15657355161897538
48.173,-107.697,0.15901786447447008
48.183,-107.531,0.16860890875166223
48.193,-107.36500000000001,0.19591970604193412
48.203,-107.19800000000001,0.2463020261000961
48.213,-107.03200000000001,0.3148902159695851
48.223,-106.86600000000001,0.3883122534173507
48.233,-106.69999999999999,0.4488430014772265
48.242,-106.53299999999999,0.4824673290715967
48.252,-106.36699999999999,0.48431532170283376
48.261,-106.201,0.46159349664122634
48.27,-106.03399999999999,0.43016153096977
48.279,-105.868,0.4102390255856662
48.288,-105.701,0.4171964399957028
48.296,-105.535,0.45556494647885076
48.305,-105.368,0.5168960283215647
48.313,-105.202,0.587514818971137
48.322,-105.035,0.6531958930312011
48.33,-104.868,0.7040995582181865
48.338,-104.702,0.7325739308414705
48.346,-104.535,0.7360448954144425
48.354,-104.368,0.7147631727901891
48.361,-104.202,0.6729749255047239
48.369,-104.035,0.615146957486338
48.376,-103.868,0.5506587331051778
48.383,-103.70100000000002,0.48690219756858244
48.39,-103.53399999999999,0.4303514703759548
48.397,-103.36700000000002,0.3866105642597973
48.404,-103.20100000000002,0.3612191027413566
48.411,-103.03399999999999,0.35741014154871525
48.417,-102.86700000000002,0.37333135852936034
48.423,-102.69999999999999,0.3990112931814884
48.43,-102.53300000000002,0.42053365268631665
48.436,-102.36599999999999,0.42705302941867446
48.442,-102.19900000000001,0.41576086432313886
48.447,-102.031,0.3929265368359051
48.453,-101.86399999999998,0.36893394700191556
48.459,-101.697,0.351685152078315
48.464,-101.52999999999997,0.34328619956205725
48.469,-101.363,0.341298827360241
48.475,-101.19600000000003,0.3439140362667072
48.48,-101.029,0.3543125257532421
48.484,-100.86099999999999,0.37951800365843197
48.489,-100.69400000000002,0.4244197337897109
48.494,-100.52699999999999,0.48741705580628775
48.498,-100.36000000000001,0.5583970938925572
48.502,-100.19200000000001,0.6228354945433988
48.507,-100.02499999999998,0.6672337645927114
48.511,-99.858,0.6867376191972716
48.515,-99.69,0.6808459894196434
48.518,-99.52300000000002,0.6565806363207258
48.522,-99.356,0.6251173699190636
48.526,-99.18799999999999,0.5990174939338472
48.529,-99.02100000000002,0.5852148281383996
48.532,-98.85300000000001,0.5818955546256791
48.535,-98.68599999999998,0.5849835222036236
48.538,-98.519,0.593288924769175
48.541,-98.351,0.609996393435343
48.544,-98.18400000000003,0.6392896375308164
48.546,-98.01600000000002,0.683651098438678
48.549,-97.84899999999999,0.7400044059804188
48.551,-97.68099999999998,0.8011589341605968
48.553,-97.51400000000001,0.853730124020775
48.555,-97.346,0.8846402471838182
48.557,-97.17899999999997,0.8849405754390077
48.558,-97.01100000000002,0.8558613627086593
48.56,-96.844,0.8082725625930259
48.561,-96.67599999999999,0.7581403414886546
48.563,-96.50900000000001,0.7189086517621116
48.564,-96.34100000000001,0.6923196981211239
48.565,-96.17399999999998,0.6687147340004492
48.566,-96.00599999999997,0.6337130850745637
48.567,-95.839,0.580805604314796
48.567,-95.67099999999999,0.5144245846482305
48.568,-95.50400000000002,0.4498878975794271
48.568,-95.33600000000001,0.4002640339796833
48.568,-95.16899999999998,0.3734860300660554
48.568,-95.00099999999998,0.3661996017721588
48.568,-94.834,0.3678834870415936
48.568,-94.666,0.3661190246602863
48.568,-94.49799999999999,0.35172467078013625
48.567,-94.33100000000002,0.32151727326221957
48.567,-94.16300000000001,0.2784680805815477
48.566,-93.99599999999998,0.23103627838274265
48.565,-93.82799999999997,0.1885197691995818
48.564,-93.661,0.15749851845320878
48.563,-93.493,0.13695911152340218
48.562,-93.32600000000002,0.12136423135958506
48.56,-93.15800000000002,0.10568916669973069
48.558,-92.99099999999999,0.09016627417848534
48.557,-92.82299999999998,0.0780508381803801
48.555,-92.656,0.07317494723312114
48.553,-92.488,0.07791661105789718
48.551,-92.32100000000003,0.09290238976825378
48.549,-92.15300000000002,0.11687854833316916
48.546,-91.98599999999999,0.14498952975931198
48.544,-91.81799999999998,0.16882464435057354
48.541,-91.65100000000001,0.17587162271559534
48.538,-91.48399999999998,0.15203959172160053
48.535,-91.31599999999997,0.10138319335304963
48.532,-91.149,0.05967536910016745
48.529,-90.981,0.04425539704336838
48.526,-90.81400000000002,0.04749885112197571
48.522,-90.64699999999999,0.06019527362710397
48.518,-90.47899999999998,0.0761852049608288
48.515,-90.31200000000001,0.09029956512224642
48.511,-90.144,0.09945529068398798
48.507,-89.97699999999998,0.10239187709024085
48.503,-89.81,0.0987844234455241
48.498,-89.64299999999997,0.08721682325454454
48.494,-89.47500000000002,0.06344269808912709
48.489,-89.30799999999999,0.02980903943279036
48.484,-89.14100000000002,0.007910636159088021
48.48,-88.97399999999999,0.0014833000755653779
48.475,-88.80599999999998,0.00022142224435611822
48.469,-88.63900000000001,0.0
48.464,-88.47199999999998,0.0
48.459,-88.305,0.0
48.453,-88.13799999999998,0.0
48.448,-87.971,0.0
48.442,-87.80399999999997,0.0
48.436,-87.637,0.0
48.43,-87.47000000000003,0.0
48.423,-87.30200000000002,0.0
48.417,-87.13600000000002,0.0
48.411,-86.969,0.0
48.404,-86.80200000000002,0.0
48.397,-86.63499999999999,0.0
48.39,-86.46800000000002,0.0
48.383,-86.30099999999999,0.0
48.376,-86.13400000000001,0.0
48.369,-85.96699999999998,0.0
48.361,-85.80000000000001,0.0
48.354,-85.63400000000001,0.0
48.346,-85.46699999999998,0.0
48.338,-85.30000000000001,0.0
48.33,-85.13400000000001,0.0
48.322,-84.96699999999998,0.0
48.314,-84.80000000000001,0.0
48.305,-84.63400000000001,0.0
48.297,-84.46699999999998,0.0
48.288,-84.30099999999999,0.0
48.279,-84.13400000000001,0.0
48.27,-83.96800000000002,0.0
48.261,-83.80099999999999,0.0
48.252,-83.63499999999999,0.0
48.242,-83.469,0.0
48.233,-83.30200000000002,0.0
48.223,-83.13600000000002,0.0
48.213,-82.97000000000003,0.0
48.204,-82.80399999999997,0.0
48.193,-82.637,0.0
48.183,-82.471,0.0
48.173,-82.305,0.0
48.162,-82.13900000000001,0.0
48.152,-81.97300000000001,0.0
48.141,-81.80700000000002,0.0
48.13,-81.64100000000002,0.0
48.119,-81.47500000000002,0.0
48.108,-81.30900000000003,0.0
48.097,-81.144,0.0
48.085,-80.97800000000001,0.0
48.074,-80.81200000000001,0.0
48.062,-80.64600000000002,0.0
48.05,-80.481,0.0
48.038,-80.315,0.0
48.026,-80.14999999999998,0.0
48.014,-79.98399999999998,0.0
48.002,-79.81900000000002,0.0
47.989,-79.65300000000002,0.0
47.976,-79.488,0.0
47.964,-79.32299999999998,0.0
47.951,-79.15699999999998,0.0
47.938,-78.99200000000002,0.0
47.924,-78.827,0.0
47.911,-78.66199999999998,0.0
47.898,-78.49700000000001,0.0
47.884,-78.332,0.0
47.87,-78.16699999999997,0.0
47.856,-78.00200000000001,0.0
47.842,-77.83699999999999,0.0
47.828,-77.67200000000003,0.0
47.814,-77.507,0.0
47.799,-77.34199999999998,0.0
47.785,-77.178,0.0
47.77,-77.01299999999998,0.0
47.755,-76.84800000000001,0.0
47.74,-76.68400000000003,0.0
47.725,-76.519,0.0
47.71,-76.35500000000002,0.0
47.695,-76.19099999999997,0.0
47.679,-76.02600000000001,0.0
47.664,-75.86200000000002,0.0
47.648,-75.69799999999998,0.0
47.632,-75.53399999999999,0.0
47.616,-75.37,0.0
47.6,-75.20600000000002,0.0
47.583,-75.04199999999997,0.0
47.567,-74.87799999999999,0.0
47.55,-74.714,0.0
47.533,-74.55000000000001,0.0
47.517,-74.38600000000002,0.0
47.5,-74.22300000000001,0.0
47.482,-74.05900000000003,0.0
47.465,-73.89600000000002,0.0
47.448,-73.73200000000003,0.0
47.43,-73.56900000000002,0.0
47.413,-73.40499999999997,0.0
47.395,-73.24200000000002,0.0
47.377,-73.07900000000001,0.0
47.359,-72.916,0.0
47.34,-72.75299999999999,0.0
47.322,-72.58999999999997,0.0
47.304,-72.42700000000002,0.0
47.285,-72.26400000000001,0.0
47.266,-72.101,0.0
47.247,-71.93799999999999,0.0
47.228,-71.77499999999998,0.0
47.209,-71.613,0.0
47.19,-71.44999999999999,0.0
47.17,-71.28800000000001,0.0
47.151,-71.125,0.0
47.131,-70.96300000000002,0.0
47.111,-70.80099999999999,0.0
47.091,-70.63799999999998,3.696454822059775e-5
47.071,-70.476,0.00020650355835831938
47.051,-70.31400000000002,0.000529230324149238
47.03,-70.15199999999999,0.0009755082917959448
47.01,-69.99000000000001,0.0017579871064183719
46.989,-69.82799999999997,0.0031769516306879267
46.968,-69.666,0.005840506324449832
46.947,-69.505,0.01093780854930727
46.926,-69.34300000000002,0.021095781643946144
46.905,-69.18200000000002,0.040764199112616264
46.884,-69.01999999999998,0.07629617229044261
46.862,-68.85899999999998,0.1314486230449564
46.841,-68.697,0.20438773596186516
46.819,-68.536,0.28423048039287196
46.797,-68.375,0.3584458129889756
46.775,-68.214,0.417561932071838
46.753,-68.053,0.4582209129301929
46.731,-67.892,0.48169276105306125
46.708,-67.731,0.49048454818177434
46.686,-67.57,0.4887901983529278
46.663,-67.40899999999999,0.4780200826575134
46.64,-67.24900000000002,0.460942025003438
46.617,-67.08800000000002,0.4395066121921359
46.594,-66.92700000000002,0.4148354495692065
46.571,-66.767,0.3815448360600711
46.547,-66.60700000000003,0.20417030362041522
46.524,-66.44600000000003,0.0
46.5,-66.286,0.0
46.476,-66.12599999999998,0.0
46.453,-65.96600000000001,0.0
46.429,-65.80599999999998,0.0
46.404,-65.64600000000002,0.0
46.38,-65.48700000000002,0.0
46.356,-65.327,0.0
46.331,-65.16699999999997,0.0
46.306,-65.00799999999998,0.0
46.281,-64.84800000000001,0.0
46.257,-64.68900000000002,0.0
46.231,-64.52999999999997,0.0
46.206,-64.37099999999998,0.0
46.181,-64.21100000000001,0.0
46.155,-64.05200000000002,0.0
46.13,-63.894000000000005,0.0
46.104,-63.735000000000014,0.0
46.078,-63.57600000000002,0.0
46.052,-63.41699999999997,0.0
46.026,-63.259000000000015,0.0
45.999,-63.10000000000002,0.0
45.973,-62.94200000000001,0.0
45.946,-62.78399999999999,0.0
45.92,-62.625,0.0
45.893,-62.466999999999985,0.0
45.866,-62.309000000000026,0.0
45.839,-62.15100000000001,0.0
45.811,-61.992999999999995,0.0
45.784,-61.83600000000001,0.0
45.756,-61.678,0.0
45.729,-61.51999999999998,0.0
45.01,-132.899,0.0
45.041,-132.744,0.0
45.072,-132.589,0.0
45.103,-132.434,0.0
45.134,-132.279,0.0
45.165,-132.123,0.0
45.196,-131.968,0.0
45.227,-131.812,0.0
45.257,-131.656,0.0
45.287,-131.5,0.0
45.318,-131.345,0.0
45.348,-131.189,0.0
45.378,-131.032,0.0
45.407,-130.876,0.0
45.437,-130.72,0.0
45.467,-130.563,0.0
45.496,-130.407,0.0
45.525,-130.25,0.0
45.554,-130.094,0.0
45.583,-129.937,0.0
45.612,-129.78,0.0
45.641,-129.623,0.0
45.67,-129.466,0.0
45.698,-129.309,0.0
45.726,-129.151,0.0
45.755,-128.994,0.0
45.783,-128.837,0.0
45.811,-128.679,0.0
45.838,-128.521,0.0
45.866,-128.364,0.0
45.894,-128.206,0.0
45.921,-128.048,0.0
45.948,-127.88999999999999,0.0
45.975,-127.732,0.0
46.002,-127.57300000000001,0.0
46.029,-127.41499999999999,0.0
46.056,-127.257,0.0
46.083,-127.09800000000001,0.0
46.109,-126.94,0.0
46.135,-126.781,0.0
46.162,-126.62200000000001,0.0
46.188,-126.464,0.0
46.214,-126.305,0.0
46.239,-126.14599999999999,0.0
46.265,-125.98599999999999,0.0
46.291,-125.827,0.0
46.316,-125.668,0.0
46.341,-125.50899999999999,0.0
46.366,-125.34899999999999,0.0
46.391,-125.19,0.0
46.416,-125.03,0.0
46.441,-124.87,0.0
46.465,-124.71100000000001,0.0
46.49,-124.55099999999999,0.0
46.514,-124.39099999999999,0.0
46.538,-124.231,0.0
46.562,-124.071,0.0
46.586,-123.911,0.0
46.61,-123.75,0.0
46.634,-123.59,0.0
46.657,-123.429,0.0
46.681,-123.269,0.0
46.704,-123.108,0.0
46.727,-122.94800000000001,0.0
46.75,-122.787,0.0
46.773,-122.626,0.0
46.796,-122.465,0.0
46.818,-122.304,0.0
46.841,-122.143,0.0
46.863,-121.982,0.0
46.885,-121.821,0.0
46.907,-121.65899999999999,0.0
46.929,-121.49799999999999,0.0
46.951,-121.33699999999999,9.078476881386767e-7
46.972,-121.17500000000001,5.498083452053526e-6
46.994,-121.013,2.3840654571010322e-5
47.015,-120.852,7.944044909508267e-5
47.036,-120.69,0.0002128435331186909
47.057,-120.52799999999999,0.00046110072772982474
47.078,-120.36600000000001,0.0008201204570270605
47.099,-120.20400000000001,0.0012190549497032798
47.12,-120.042,0.001544509902735687
47.14,-119.88,0.0016820056923883156
47.161,-119.71799999999999,0.001622214672879495
47.181,-119.55600000000001,0.0013656324583881125
47.201,-119.393,0.0010205187983401921
47.221,-119.231,0.0007547486166882467
47.241,-119.06800000000001,0.0008237827760508261
47.261,-118.906,0.0016698823142076355
47.28,-118.743,0.00414080444030861
47.3,-118.58000000000001,0.009744899006875817
47.319,-118.418,0.02082273257902649
47.338,-118.255,0.0401236927848188
47.357,-118.09200000000001,0.06862770241430668
47.376,-117.929,0.1037753012072513
47.395,-117.76599999999999,0.1394310820491918
47.414,-117.60300000000001,0.16837361946915091
47.432,-117.44,0.18480971991997322
47.451,-117.27699999999999,0.1865176890704056
47.469,-117.113,0.17369683684922618
47.487,-116.94999999999999,0.15092487991459377
47.505,-116.786,0.12404796096961501
47.523,-116.62299999999999,0.09902816282525591
47.54,-116.459,0.07856482946316301
47.558,-116.29599999999999,0.06350858805235936
47.575,-116.132,0.0519382691918192
47.593,-115.96799999999999,0.04197113913610621
47.61,-115.805,0.03240857205185392
47.627,-115.64099999999999,0.02363033919097681
47.644,-115.477,0.017519724017983424
47.661,-115.31299999999999,0.016218497627898672
47.677,-115.149,0.02132398347527243
47.694,-114.98500000000001,0.033631704350695756
47.71,-114.821,0.051667840671051894
47.726,-114.656,0.07176633605561944
47.742,-114.49199999999999,0.08833695114660105
47.758,-114.328,0.09702186900517537
47.774,-114.16300000000001,0.0957596701123803
47.79,-113.999,0.08505619669548385
47.805,-113.834,0.06734602924856939
47.82,-113.66999999999999,0.04700204556619002
47.836,-113.505,0.028582976775977785
47.851,-113.34100000000001,0.01605000332375196
47.866,-113.17599999999999,0.010866750195394046
47.881,-113.011,0.012952420198857997
47.895,-112.846,0.021114676910390075
47.91,-112.68100000000001,0.03356610655819257
47.924,-112.51599999999999,0.04802693695079307
47.939,-112.351,0.06182641477668003
47.953,-112.186,0.07240677528388383
47.967,-112.02099999999999,0.07777985461129798
47.981,-111.856,0.07786389633204165
47.994,-111.691,0.07524540141763589
48.008,-111.52600000000001,0.0737917295249514
48.022,-111.36000000000001,0.07747576504552371
48.035,-111.195,0.08802123411215956
48.048,-111.03,0.10437736223320586
