lat,lon,estimated_x1_reweighted_plus_measured_sig_report_days_per_year_grid_130_cropped_blurred
43.379,-79.10899999999998,0.12179395373520778
43.366,-78.952,0.11194833137829656
43.352,-78.79399999999998,0.10010543397324065
43.338,-78.637,0.08772010000028221
43.324,-78.48000000000002,0.07695703173237882
43.31,-78.32299999999998,0.0701714619490746
43.296,-78.16500000000002,0.06836398514332466
43.282,-78.00799999999998,0.07025912169568022
43.267,-77.851,0.07307133085449787
43.252,-77.69400000000002,0.07436256232482583
43.238,-77.53699999999998,0.0727944980142422
43.223,-77.38,0.06785678089913266
43.208,-77.22300000000001,0.06053582730599474
43.193,-77.06599999999997,0.053323179049632505
43.177,-76.90899999999999,0.0481985286968936
43.162,-76.75200000000001,0.044789244328007405
43.146,-76.596,0.041100731032398675
43.131,-76.43900000000002,0.03585241745728261
43.115,-76.28199999999998,0.029214838007296285
43.099,-76.12599999999998,0.02275595306489115
43.083,-75.969,0.01795096267492381
43.067,-75.81299999999999,0.015484650084311179
43.05,-75.656,0.014818638085031146
43.034,-75.5,0.014812414188401759
43.017,-75.34300000000002,0.014855467232167687
43.0,-75.18700000000001,0.015311788922640932
42.983,-75.031,0.01768620143942854
42.966,-74.875,0.023783219771607293
42.949,-74.719,0.03423848265659345
42.932,-74.56299999999999,0.0473855991926957
42.915,-74.40699999999998,0.05960059374718868
42.897,-74.25099999999998,0.06721978244732356
42.879,-74.09500000000003,0.06823610805041876
42.862,-73.93900000000002,0.06364521485733658
42.844,-73.78300000000002,0.05671903051559073
42.825,-73.62700000000001,0.05071748878995095
42.807,-73.47199999999998,0.047350177989727925
42.789,-73.31599999999997,0.04609409121316402
42.77,-73.16000000000003,0.04526524490383821
42.752,-73.005,0.04327807954396612
42.733,-72.84899999999999,0.039417179543208045
42.714,-72.69400000000002,0.03396590471112603
42.695,-72.53899999999999,0.027604180276548478
42.676,-72.38299999999998,0.021019460874764462
42.657,-72.22800000000001,0.015073396656758572
42.637,-72.07299999999998,0.010675475824281107
42.618,-71.918,0.008745093041660915
42.598,-71.76299999999998,0.010110948547335578
42.578,-71.608,0.014693855414114224
42.558,-71.45299999999997,0.021363706666780936
42.538,-71.298,0.02832292040005593
42.518,-71.14299999999997,0.034124495514554265
42.498,-70.98899999999998,0.03828998835938073
42.477,-70.834,0.04127608086989152
42.457,-70.67899999999997,0.043371817913202465
42.436,-70.52499999999998,0.0452644294918913
42.415,-70.37,0.04690912479176914
42.394,-70.21600000000001,0.04787290894528812
42.373,-70.06200000000001,0.046818808398648125
42.351,-69.90699999999998,0.041337456615754886
42.33,-69.75299999999999,0.029510806305114518
42.309,-69.59899999999999,0.015571591435497247
42.287,-69.445,0.0036079534550897204
42.265,-69.291,0.003700427190556005
42.243,-69.137,0.0037873490065844016
42.221,-68.983,0.003997365012685055
42.199,-68.82900000000001,0.0
42.177,-68.67599999999999,0.0
42.154,-68.52199999999999,0.0
42.131,-68.368,0.0
42.109,-68.21499999999997,0.0
42.086,-68.06099999999998,0.0
42.063,-67.90800000000002,0.0
42.04,-67.755,0.0
42.016,-67.601,0.0
41.993,-67.44799999999998,0.0
41.97,-67.29500000000002,0.0
41.946,-67.142,0.0
41.922,-66.98899999999998,0.0
41.898,-66.83600000000001,0.0
41.874,-66.68299999999999,0.0
41.85,-66.531,0.0
41.826,-66.37799999999999,0.0
41.801,-66.22500000000002,0.0
41.777,-66.07299999999998,0.0
41.752,-65.92000000000002,0.0
41.727,-65.76799999999997,0.0
41.702,-65.61599999999999,0.0
41.677,-65.46300000000002,0.0
41.652,-65.31099999999998,0.0
41.626,-65.15899999999999,0.0
41.601,-65.007,0.0
41.575,-64.85500000000002,0.0
41.55,-64.70299999999997,0.0
41.524,-64.55200000000002,0.0
41.498,-64.39999999999998,0.0
41.472,-64.24799999999999,0.0
41.445,-64.09699999999998,0.0
41.419,-63.94499999999999,0.0
41.392,-63.79399999999998,0.0
41.366,-63.64299999999997,0.0
41.339,-63.490999999999985,0.0
41.312,-63.339999999999975,0.0
41.285,-63.18900000000002,0.0
41.258,-63.03800000000001,0.0
40.556,-131.198,0.0
40.587,-131.049,0.0
40.618,-130.9,0.0
40.648,-130.751,0.0
40.679,-130.602,0.0
40.709,-130.453,0.0
40.739,-130.304,0.0
40.769,-130.155,0.0
40.799,-130.005,0.0
40.829,-129.856,0.0
40.859,-129.706,0.0
40.888,-129.557,0.0
40.918,-129.407,0.0
40.947,-129.257,0.0
40.976,-129.107,0.0
41.005,-128.957,0.0
41.034,-128.807,0.0
41.063,-128.657,0.0
41.092,-128.507,0.0
41.12,-128.356,0.0
41.148,-128.206,0.0
41.177,-128.056,0.0
41.205,-127.905,0.0
41.233,-127.75399999999999,0.0
41.261,-127.60400000000001,0.0
41.288,-127.453,0.0
41.316,-127.30199999999999,0.0
41.343,-127.15100000000001,0.0
41.371,-127.0,0.0
41.398,-126.84899999999999,0.0
41.425,-126.69800000000001,0.0
41.452,-126.54599999999999,0.0
41.479,-126.39500000000001,0.0
41.506,-126.243,0.0
41.532,-126.09200000000001,0.0
41.558,-125.94,0.0
41.585,-125.78899999999999,0.0
41.611,-125.637,0.0
41.637,-125.48500000000001,0.0
41.663,-125.333,0.2382874365533146
41.689,-125.18100000000001,0.1466305655939968
41.714,-125.029,0.13466710888197786
41.74,-124.87700000000001,0.1276126636069701
41.765,-124.725,0.12097147909928138
41.79,-124.572,0.11366700500146111
41.816,-124.41999999999999,0.1054187893298107
41.84,-124.267,0.09518867119543212
41.865,-124.11500000000001,0.08372543949700369
41.89,-123.96199999999999,0.07139856943748402
41.915,-123.809,0.05998320394036347
41.939,-123.65700000000001,0.05152974317018249
41.963,-123.50399999999999,0.0469950655577433
41.988,-123.351,0.045316732264786073
42.012,-123.19800000000001,0.0437938156310345
42.036,-123.04499999999999,0.04012232308210418
42.059,-122.892,0.033384795925728454
42.083,-122.739,0.02441052584799577
42.107,-122.58500000000001,0.01517835026225015
42.13,-122.43199999999999,0.007885529227738497
42.153,-122.279,0.00335204879609431
42.176,-122.125,0.0011573314590947487
42.199,-121.97200000000001,0.00035888334166597156
42.222,-121.81800000000001,0.0001491814954010837
42.245,-121.66399999999999,0.0001231652120873741
42.268,-121.50999999999999,0.00013030408440246584
42.29,-121.357,0.00013030532575943114
42.312,-121.203,0.000114516776211574
42.335,-121.049,8.705353436568715e-5
42.357,-120.89500000000001,5.610695208170381e-5
42.379,-120.74100000000001,2.9967602288820308e-5
42.401,-120.58600000000001,1.2972636386653595e-5
42.422,-120.43199999999999,4.595272922033698e-6
42.444,-120.27799999999999,1.4075682370843433e-6
42.465,-120.12299999999999,7.082443613078519e-7
42.486,-119.969,1.5914977806093014e-6
42.508,-119.814,5.161984819137702e-6
42.529,-119.66,1.4002210707336859e-5
42.55,-119.505,3.186109518669366e-5
42.57,-119.351,6.099231757115118e-5
42.591,-119.196,0.00010470467437609244
42.611,-119.041,0.00016157663076994357
42.632,-118.886,0.00023807518589723307
42.652,-118.731,0.0003420188845275602
42.672,-118.576,0.0004969504457726378
42.692,-118.42099999999999,0.0007160686485526934
42.712,-118.26599999999999,0.0009692328595990756
42.732,-118.11099999999999,0.0011776074229779274
42.751,-117.95500000000001,0.0012861975016630078
42.771,-117.80000000000001,0.0013592117858745453
42.79,-117.64500000000001,0.0018370593802993504
42.809,-117.489,0.00355200728999406
42.828,-117.334,0.0074912562347649436
42.847,-117.178,0.014261683924606606
42.866,-117.023,0.0234079419771206
42.884,-116.86699999999999,0.0343460558421339
42.903,-116.71100000000001,0.047355088534415404
42.921,-116.555,0.06426209620043229
42.939,-116.399,0.08646142300063533
42.958,-116.244,0.11215773014600415
42.975,-116.088,0.1360415888736135
42.993,-115.93199999999999,0.15166003716143242
43.011,-115.775,0.15420476129796307
43.029,-115.619,0.1427755978351868
43.046,-115.463,0.12075168888165319
43.063,-115.30699999999999,0.09426797777904095
43.08,-115.15100000000001,0.06926725027975941
43.098,-114.994,0.04907062558640201
43.114,-114.838,0.03515838356222266
43.131,-114.68100000000001,0.02673987880917274
43.148,-114.525,0.023024421383718616
43.164,-114.368,0.022939729259096153
43.181,-114.21199999999999,0.02582559107058803
43.197,-114.055,0.03210327623672756
43.213,-113.898,0.042542791124506256
43.229,-113.74100000000001,0.057913006531081494
43.245,-113.58500000000001,0.07809209169432951
43.26,-113.428,0.10178909391389353
43.276,-113.27099999999999,0.1252614668561032
43.291,-113.114,0.1435258862293767
43.307,-112.957,0.1519494111041881
43.322,-112.80000000000001,0.1480539210017429
43.337,-112.643,0.13244627454077693
43.352,-112.48500000000001,0.10844202673066455
43.367,-112.328,0.0813707670389579
43.381,-112.17099999999999,0.05599510789410876
43.396,-112.01400000000001,0.035671729233467474
43.41,-111.856,0.021589206728323703
43.424,-111.69900000000001,0.013162038434386257
43.438,-111.541,0.008602427092742743
43.452,-111.38399999999999,0.006549316704516263
43.466,-111.226,0.006248647693857194
43.48,-111.06899999999999,0.007417140947636703
43.493,-110.911,0.009692980347578962
43.507,-110.75399999999999,0.012492632093239971
43.52,-110.596,0.015161440985171672
43.533,-110.43799999999999,0.01738725274755713
43.546,-110.28,0.01929399215968255
43.559,-110.12200000000001,0.02130452976700668
43.572,-109.965,0.02391213942284214
43.584,-109.80699999999999,0.027698915022907868
43.597,-109.649,0.03291344368907978
43.609,-109.49100000000001,0.03987774720475554
43.621,-109.333,0.04814692744437056
43.634,-109.17500000000001,0.0563324261340104
43.646,-109.01599999999999,0.06242639729517997
43.657,-108.858,0.06426752576053246
43.669,-108.69999999999999,0.0610918033442789
43.681,-108.542,0.05421589858510144
43.692,-108.38399999999999,0.04660107341304943
43.703,-108.225,0.041816096509983275
43.714,-108.06700000000001,0.042978896066103604
43.725,-107.90899999999999,0.05107817392664463
43.736,-107.75,0.06479991836308194
43.747,-107.59200000000001,0.08115333151551243
43.758,-107.43299999999999,0.0973416020874217
43.768,-107.275,0.11025801136944094
43.778,-107.11600000000001,0.11746209114705622
43.788,-106.958,0.1175547248888611
43.799,-106.799,0.11166568207308607
43.808,-106.63999999999999,0.1028146539182454
43.818,-106.482,0.09456872647489646
43.828,-106.32300000000001,0.09001777452043216
43.837,-106.16399999999999,0.09156785806172489
43.847,-106.006,0.10040661996123776
43.856,-105.84700000000001,0.11435005549095498
43.865,-105.68799999999999,0.12927176536791626
43.874,-105.529,0.14044936275876752
43.883,-105.37,0.1456508604891296
43.892,-105.21100000000001,0.14673409159696552
43.9,-105.05199999999999,0.14857263832353787
43.909,-104.893,0.15766704291280673
43.917,-104.73400000000001,0.17667474035672617
43.925,-104.57499999999999,0.2037908588647277
43.933,-104.416,0.23172687891189395
43.941,-104.257,0.2521075834015144
43.949,-104.09800000000001,0.26177231456199274
43.957,-103.93900000000002,0.266587572909105
43.964,-103.77999999999997,0.2788502885818441
43.971,-103.62099999999998,0.3094977959281365
43.979,-103.46100000000001,0.3611279595203462
43.986,-103.30200000000002,0.42560358026549094
43.993,-103.14299999999997,0.4929537086227633
44.0,-102.98399999999998,0.5544054974948734
44.006,-102.82400000000001,0.6046843624856922
44.013,-102.66500000000002,0.6421482635919215
44.019,-102.50599999999997,0.6684881647616958
44.025,-102.346,0.6852913849135179
44.032,-102.18700000000001,0.6918691500776613
44.038,-102.02800000000002,0.6916092706062045
44.043,-101.868,0.6946591076795602
44.049,-101.709,0.7117527372171687
44.055,-101.54899999999998,0.7451752920071917
44.06,-101.38999999999999,0.7838278463366332
44.066,-101.23000000000002,0.8136016275598305
44.071,-101.07100000000003,0.827949058000634
44.076,-100.911,0.8276769013856263
44.081,-100.75200000000001,0.8173792437802273
44.086,-100.59199999999998,0.8021970252875374
44.09,-100.43299999999999,0.7845397146812412
44.095,-100.27300000000002,0.7595470229935543
44.099,-100.113,0.7165733893381306
44.103,-99.95400000000001,0.6501755310320184
44.108,-99.79399999999998,0.565842529543095
44.112,-99.63400000000001,0.4783743906648375
44.115,-99.47500000000002,0.4011554105597385
44.119,-99.315,0.3394778211596333
44.123,-99.15499999999997,0.29744200672358445
44.126,-98.99599999999998,0.27977101819908523
44.13,-98.83600000000001,0.2890332682465858
44.133,-98.67599999999999,0.3209403636299847
44.136,-98.517,0.36257463326734996
44.139,-98.35700000000003,0.3981517163094974
44.141,-98.197,0.4132643237771546
44.144,-98.03699999999998,0.4013015911874131
44.147,-97.87799999999999,0.3656847999463712
44.149,-97.71800000000002,0.31884715594656177
44.151,-97.55799999999999,0.27801310220258013
44.153,-97.39800000000002,0.2550577159686328
44.155,-97.23899999999998,0.2514322652670128
44.157,-97.07900000000001,0.25964433843308304
44.159,-96.91899999999998,0.2688768140749564
44.16,-96.75900000000001,0.27023886362703525
44.162,-96.59899999999999,0.2609091469678951
44.163,-96.43900000000002,0.24426946952349307
44.164,-96.27999999999997,0.22847475275996326
44.165,-96.12,0.22066549399096258
44.166,-95.95999999999998,0.22317494802662793
44.167,-95.80000000000001,0.2322526186058497
44.167,-95.63999999999999,0.24144693235004325
44.168,-95.481,0.24550039265644108
44.168,-95.32100000000003,0.24346405707735502
44.168,-95.161,0.23734400409814838
44.168,-95.00099999999998,0.22993320601144693
44.168,-94.84100000000001,0.22234213772041916
44.168,-94.68099999999998,0.21426453694275907
44.168,-94.52100000000002,0.2054611955452494
44.167,-94.36200000000002,0.1959540514354155
44.167,-94.202,0.18547715935278208
44.166,-94.04199999999997,0.17375293611120413
44.165,-93.882,0.16204870041797806
44.164,-93.72199999999998,0.15309957758611412
44.163,-93.56299999999999,0.15021791776911803
44.162,-93.40300000000002,0.15578892464571464
44.16,-93.243,0.16968436358891692
44.159,-93.08300000000003,0.18931763891574985
44.157,-92.923,0.20909731971720133
44.155,-92.76299999999998,0.22377910794997735
44.153,-92.60399999999998,0.2290161865123419
44.151,-92.44400000000002,0.22210163671047686
44.149,-92.28399999999999,0.20258838762729695
44.147,-92.12400000000002,0.1736923440577344
44.144,-91.96499999999997,0.14149889251034384
44.141,-91.805,0.11192756841598817
44.139,-91.64499999999998,0.08901087646029097
44.136,-91.48500000000001,0.07340500080060125
44.133,-91.32600000000002,0.06368420929627461
44.13,-91.166,0.05660648980612393
44.126,-91.00599999999997,0.04935587951172406
44.123,-90.84699999999998,0.04094637015505873
44.119,-90.68700000000001,0.03244535315124811
44.116,-90.52699999999999,0.02610288512271359
44.112,-90.368,0.02376841469814502
44.108,-90.20800000000003,0.026114743777422036
44.104,-90.048,0.032521811601431395
44.099,-89.88900000000001,0.040860394644891516
44.095,-89.72899999999998,0.048702438653830706
44.09,-89.56900000000002,0.05374605326990215
44.086,-89.41000000000003,0.056302786838528796
44.081,-89.25,0.05856946653200134
44.076,-89.09100000000001,0.06419991835294447
44.071,-88.93099999999998,0.07575084591468709
44.066,-88.77199999999999,0.092603079814284
44.06,-88.61200000000002,0.11131593805693737
44.055,-88.45299999999997,0.12718603736453837
44.049,-88.293,0.137093750608345
44.044,-88.13400000000001,0.14121689211656113
44.038,-87.97399999999999,0.1412480117325514
44.032,-87.815,0.1391237656919444
44.026,-87.656,0.13585099831064282
44.019,-87.49599999999998,0.13164606473044588
44.013,-87.33699999999999,0.12635349633368845
44.006,-87.178,0.11474570089955954
44.0,-87.01799999999997,0.08407848638637941
43.993,-86.85899999999998,0.06437745974836534
43.986,-86.69999999999999,0.059233197606269085
43.979,-86.541,0.055381418771294176
43.972,-86.38099999999997,0.050303383598262204
43.964,-86.22199999999998,0.04348274898885222
43.957,-86.06299999999999,0.03503207162147541
43.949,-85.904,0.025709398152289373
43.941,-85.745,0.017139621045360168
43.933,-85.58600000000001,0.010842143489845512
43.925,-85.42700000000002,0.007400070327197495
43.917,-85.26799999999997,0.006560922694660704
43.909,-85.10899999999998,0.00808205283075869
43.9,-84.94999999999999,0.012210746649560712
43.892,-84.791,0.01915159757264444
43.883,-84.632,0.028468500581728343
43.874,-84.47300000000001,0.038801568338512
43.865,-84.31400000000002,0.048545835932339895
43.856,-84.15499999999997,0.05624203455021309
43.847,-83.99599999999998,0.06029624330152312
43.838,-83.83800000000002,0.05856924368313044
43.828,-83.67899999999997,0.049571617638981984
43.818,-83.51999999999998,0.03578490787549948
43.809,-83.36200000000002,0.023533465173388553
43.799,-83.20299999999997,0.015886501303446633
43.789,-83.04399999999998,0.011978440221716664
43.778,-82.88600000000002,0.010288700344574625
43.768,-82.72699999999998,0.009701317467709742
43.758,-82.56900000000002,0.009650324736836519
43.747,-82.41000000000003,0.009820872909479958
43.736,-82.25200000000001,0.010072248977210433
43.725,-82.09300000000002,0.010388746340116741
43.714,-81.935,0.010800431767315283
43.703,-81.77699999999999,0.01135694183491452
43.692,-81.618,0.012262433990828181
43.681,-81.45999999999998,0.01428607226810542
43.669,-81.30200000000002,0.10902267694324107
43.657,-81.144,0.0
43.646,-80.98599999999999,0.0
43.634,-80.827,0.0
43.622,-80.66899999999998,0.0
43.609,-80.51100000000002,0.0
43.597,-80.35300000000001,0.0
43.585,-80.195,0.0
43.572,-80.03699999999998,0.1454173564443332
43.559,-79.88,0.14394265551088045
43.546,-79.72199999999998,0.13952776263952024
43.533,-79.56400000000002,0.1354423650219181
43.52,-79.406,0.13019310627660802
43.507,-79.24799999999999,0.12294655860392066
43.494,-79.09100000000001,0.11340912960853088
43.48,-78.93299999999999,0.10163342053172317
43.466,-78.77600000000001,0.08865237306919484
43.452,-78.618,0.07609612182054987
43.439,-78.46100000000001,0.0664719920388312
43.424,-78.303,0.06208647756208422
43.41,-78.14600000000002,0.06332327424666548
43.396,-77.988,0.06832198604731586
43.381,-77.83100000000002,0.07357626433683644
43.367,-77.67399999999998,0.07615759271581075
43.352,-77.517,0.07460557844046367
43.337,-77.35899999999998,0.0689248660743168
43.322,-77.202,0.06122479453239814
43.307,-77.04500000000002,0.05489731242931426
43.292,-76.88799999999998,0.0517554427672717
43.276,-76.731,0.05029553765672044
43.261,-76.57400000000001,0.04783399135739498
43.245,-76.41699999999997,0.042601317182749926
43.229,-76.26100000000002,0.034952105792672765
43.213,-76.10399999999998,0.026403027476758854
43.197,-75.947,0.018936052103651707
43.181,-75.79000000000002,0.013789388568197242
43.165,-75.63400000000001,0.010994230103868506
43.148,-75.47699999999998,0.009728732657741695
43.131,-75.32100000000003,0.009208194033342757
43.115,-75.16399999999999,0.009318620446593928
43.098,-75.00799999999998,0.011004219700429443
43.081,-74.851,0.015600406414128845
43.064,-74.695,0.023886583916142116
43.046,-74.53899999999999,0.03518903882008301
43.029,-74.38299999999998,0.04665522096587999
43.011,-74.22699999999998,0.05523248891572654
42.994,-74.07,0.0586834090152279
42.976,-73.91399999999999,0.05756567243229032
42.958,-73.75799999999998,0.053999785281816204
42.94,-73.60300000000001,0.050438155362557045
42.921,-73.447,0.048001070331392115
42.903,-73.291,0.0461975384095225
42.885,-73.13499999999999,0.043581467101111236
42.866,-72.97899999999998,0.03899161369017555
42.847,-72.82400000000001,0.032443270604443214
42.828,-72.668,0.02496018474380881
42.809,-72.51299999999998,0.01806070176815446
42.79,-72.35700000000003,0.012517691755406643
42.771,-72.202,0.008621227868283385
42.751,-72.04700000000003,0.006336225140679097
42.732,-71.89100000000002,0.005723000468845854
42.712,-71.73599999999999,0.007061381486324188
42.692,-71.58100000000002,0.01028551882561781
42.672,-71.42599999999999,0.014773125139270264
42.652,-71.27100000000002,0.019418444755733906
42.632,-71.11599999999999,0.02323989539776795
42.612,-70.96100000000001,0.025851311954406455
42.591,-70.80599999999998,0.02752743500172135
42.571,-70.65100000000001,0.028459547632823764
42.55,-70.49700000000001,0.029285149341620412
42.529,-70.34199999999998,0.030177356145690906
42.508,-70.18700000000001,0.031290846797486234
42.487,-70.03300000000002,0.03251317834899572
42.465,-69.87799999999999,0.03332724354543782
42.444,-69.72399999999999,0.031117996479506593
42.422,-69.57,0.025548395373479922
42.401,-69.416,0.0036216171606004758
42.379,-69.26100000000002,0.003712544325625181
42.357,-69.10700000000003,0.0037872541770958557
42.335,-68.95299999999997,0.003997365012313786
42.313,-68.79899999999998,0.0
42.29,-68.64499999999998,0.0
42.268,-68.49200000000002,0.0
42.245,-68.33800000000002,0.0
42.223,-68.18400000000003,0.0
42.2,-68.02999999999997,0.0
42.177,-67.87700000000001,0.0
42.154,-67.72300000000001,0.0
42.13,-67.57,0.0
42.107,-67.41699999999997,0.0
42.083,-67.26299999999998,0.0
42.06,-67.11000000000001,0.0
42.036,-66.957,0.0
42.012,-66.80399999999997,0.0
41.988,-66.65100000000001,0.0
41.964,-66.49799999999999,0.0
41.939,-66.34500000000003,0.0
41.915,-66.19200000000001,0.0
41.89,-66.04000000000002,0.0
41.866,-65.887,0.0
41.841,-65.73500000000001,0.0
41.816,-65.582,0.0
41.791,-65.43,0.0
41.765,-65.27699999999999,0.0
41.74,-65.125,0.0
41.715,-64.97300000000001,0.0
41.689,-64.82100000000003,0.0
41.663,-64.66899999999998,0.0
41.637,-64.517,0.0
41.611,-64.36500000000001,0.0
41.585,-64.21300000000002,0.0
41.559,-64.06200000000001,0.0
41.532,-63.910000000000025,0.0
41.506,-63.759000000000015,0.0
41.479,-63.60700000000003,0.0
41.452,-63.45600000000002,0.0
41.425,-63.303999999999974,0.0
41.398,-63.15300000000002,0.0
41.371,-63.00200000000001,0.0
40.669,-131.238,0.0
40.7,-131.09,0.0
40.731,-130.941,0.0
40.761,-130.791,0.0
40.792,-130.642,0.0
40.822,-130.493,0.0
40.852,-130.344,0.0
40.882,-130.194,0.0
40.912,-130.045,0.0
40.942,-129.895,0.0
40.972,-129.745,0.0
41.001,-129.596,0.0
41.031,-129.446,0.0
41.06,-129.296,0.0
41.089,-129.146,0.0
41.118,-128.996,0.0
41.147,-128.845,0.0
41.176,-128.695,0.0
41.205,-128.545,0.0
41.233,-128.394,0.0
41.262,-128.244,0.0
41.29,-128.093,0.0
41.318,-127.94200000000001,0.0
41.346,-127.792,0.0
41.374,-127.64099999999999,0.0
41.402,-127.49000000000001,0.0
41.429,-127.339,0.0
41.457,-127.18700000000001,0.0
41.484,-127.036,0.0
41.511,-126.88499999999999,0.0
41.538,-126.73400000000001,0.0
41.565,-126.582,0.0
41.592,-126.43100000000001,0.0
41.619,-126.279,0.0
41.645,-126.12700000000001,0.0
41.672,-125.976,0.0
41.698,-125.82400000000001,0.0
41.724,-125.672,0.0
41.75,-125.52000000000001,0.0
41.776,-125.368,0.24778652867187398
41.802,-125.215,0.17376417898543586
41.828,-125.06299999999999,0.1604815992907698
41.853,-124.911,0.15157329339288117
41.879,-124.75800000000001,0.14341159657117458
41.904,-124.606,0.1348050230294505
41.929,-124.453,0.12499390436748348
41.954,-124.30099999999999,0.11359391581727525
41.979,-124.148,0.10016462766850683
42.004,-123.995,0.08528267098299808
42.028,-123.84200000000001,0.07059629397003726
42.053,-123.69,0.05882427472068489
42.077,-123.537,0.05146852594774404
42.101,-123.38300000000001,0.047893875134854325
42.125,-123.22999999999999,0.0452973386869722
42.149,-123.077,0.04085215361735497
42.173,-122.924,0.03346653700126779
42.197,-122.77000000000001,0.02400669846796672
42.22,-122.61699999999999,0.014751775220872225
42.244,-122.463,0.007519051778525733
42.267,-122.31,0.0031608088061412494
42.29,-122.156,0.0010809357837563652
42.313,-122.00299999999999,0.00033032726185776024
42.336,-121.84899999999999,0.00013312979378637529
42.359,-121.695,0.00010804978878673521
42.381,-121.541,0.00011447457403096985
42.404,-121.387,0.00011447452792467272
42.426,-121.233,0.00010060968220933248
42.448,-121.07900000000001,7.69002566722805e-5
42.471,-120.924,5.0368800524514e-5
42.493,-120.77000000000001,2.8646436512917714e-5
42.514,-120.61600000000001,1.4502814065748692e-5
42.536,-120.46100000000001,6.855158992884709e-6
42.558,-120.30699999999999,3.4498435806260815e-6
42.579,-120.15199999999999,3.1729323735890324e-6
42.6,-119.99799999999999,8.163538855530336e-6
42.622,-119.84299999999999,2.56331860101616e-5
42.643,-119.68799999999999,6.726442062523901e-5
42.663,-119.53399999999999,0.00014416004319586055
42.684,-119.37899999999999,0.0002653348527794617
42.705,-119.22399999999999,0.00042158785193524383
42.725,-119.06899999999999,0.0005834965925235355
42.746,-118.91399999999999,0.0007301182274303449
42.766,-118.75899999999999,0.000819130126823692
42.786,-118.60300000000001,0.0008456887957619327
42.806,-118.44800000000001,0.0008202544366081151
42.826,-118.293,0.0007556618919546619
42.846,-118.137,0.0006633187134542504
42.865,-117.982,0.0005755461949064343
42.885,-117.826,0.0005989701560227042
42.904,-117.67099999999999,0.0010374366770783663
42.923,-117.51499999999999,0.0024923523154235195
42.942,-117.36000000000001,0.005739880710117426
42.961,-117.20400000000001,0.011406889536546576
42.98,-117.048,0.019487238807039255
42.998,-116.892,0.029849354315775567
43.017,-116.73599999999999,0.0431423939479667
43.035,-116.58000000000001,0.0612599273519602
43.054,-116.424,0.08524577024680728
43.072,-116.268,0.11289951743541422
43.09,-116.112,0.13819105675063748
43.107,-115.95599999999999,0.15397720559666958
43.125,-115.80000000000001,0.15525543916171622
43.143,-115.643,0.14127148372363568
43.16,-115.487,0.11637238933137355
43.177,-115.33000000000001,0.08731293396147692
43.195,-115.174,0.06100956820896034
43.212,-115.017,0.041098032069902986
43.229,-114.86099999999999,0.028249563216279038
43.245,-114.70400000000001,0.021242569652561827
43.262,-114.548,0.01844915409246729
43.278,-114.39099999999999,0.018656012059305244
43.295,-114.23400000000001,0.021453239718940476
43.311,-114.077,0.027544609238484716
43.327,-113.91999999999999,0.03803674249815612
43.343,-113.763,0.053901533053306284
43.359,-113.606,0.07521167383962322
43.375,-113.44900000000001,0.10010946590856346
43.39,-113.292,0.12430131669324114
43.406,-113.13499999999999,0.1424024748394879
43.421,-112.97800000000001,0.1500560467495349
43.436,-112.821,0.14562448334495337
43.451,-112.66300000000001,0.13018479511295394
43.466,-112.506,0.10738044009256438
43.481,-112.34800000000001,0.0815874833263322
43.495,-112.191,0.05762604005853116
43.51,-112.03399999999999,0.03843495221182603
43.524,-111.876,0.024975985781945504
43.539,-111.71799999999999,0.01659009111630202
43.553,-111.561,0.011694358797022648
43.567,-111.40299999999999,0.009135432839678222
43.58,-111.245,0.008565423534701222
43.594,-111.088,0.009915044619727085
43.608,-110.93,0.012690196693620327
43.621,-110.77199999999999,0.015856478013213878
43.634,-110.614,0.018354036003561485
43.648,-110.45599999999999,0.019563134802525556
43.661,-110.298,0.019488196286080665
43.673,-110.13999999999999,0.018828720851773856
43.686,-109.982,0.018543268438384573
43.699,-109.82400000000001,0.019696039593906506
43.711,-109.666,0.023384661298503775
43.724,-109.50800000000001,0.03014382320983018
43.736,-109.34899999999999,0.03976906215444174
43.748,-109.191,0.05003665798522274
43.76,-109.03299999999999,0.05801324714616278
43.772,-108.875,0.06138706405018995
43.783,-108.71600000000001,0.05978766385394689
43.795,-108.55799999999999,0.05509483852100707
43.806,-108.399,0.050402272974096815
43.818,-108.24100000000001,0.04931522359965791
43.829,-108.082,0.053799546234035704
43.84,-107.924,0.06377840047526487
43.851,-107.76499999999999,0.07715053783255285
43.861,-107.607,0.0909151450119855
43.872,-107.44800000000001,0.1034840947924359
43.882,-107.28899999999999,0.11307288887828992
43.893,-107.13,0.11812328230055867
43.903,-106.97200000000001,0.1175762002334018
43.913,-106.81299999999999,0.11244685548135991
43.923,-106.654,0.10602718245333283
43.933,-106.495,0.10273504319887151
43.942,-106.33600000000001,0.10643485221263017
43.952,-106.17699999999999,0.11961849177649285
43.961,-106.018,0.1407689869365258
43.971,-105.85900000000001,0.16570294790744236
43.98,-105.69999999999999,0.18628294634007048
43.989,-105.541,0.19700747460201856
43.997,-105.382,0.1961852090090092
44.006,-105.22300000000001,0.1891942241607445
44.015,-105.064,0.1833613576118305
44.023,-104.905,0.18603064694284208
44.032,-104.74600000000001,0.20121610003935894
44.04,-104.58699999999999,0.22561822202767656
44.048,-104.42699999999999,0.25150862694754017
44.056,-104.268,0.26980417099951676
