lat,lon,estimated_edwards_adjusted_report_hours_per_year_grid_130_cropped_blurred
44.962,-96.613,0.5077184760921643
44.963,-96.45100000000002,0.5019373234643391
44.964,-96.29000000000002,0.47765515154096866
44.966,-96.12900000000002,0.32389601282681796
44.966,-95.96800000000002,0.19318701994217272
44.967,-95.80700000000002,0.14881060747273217
44.968,-95.64600000000002,0.1856396528188215
44.968,-95.48500000000001,0.23247797065739476
44.969,-95.32299999999998,0.31825148461827896
44.969,-95.16199999999998,0.4082857688339933
44.969,-95.00099999999998,0.4304135768645274
44.969,-94.83999999999997,0.42193358944658765
44.969,-94.67899999999997,0.43502518553289715
44.968,-94.51799999999997,0.3778809092317475
44.968,-94.356,0.34942471555737437
44.967,-94.195,0.32518663403915254
44.966,-94.03399999999999,0.384257511086823
44.966,-93.87299999999999,0.4497140848723012
44.965,-93.71199999999999,0.4459978986069602
44.963,-93.55099999999999,0.46941072314970445
44.962,-93.38900000000001,0.45040116253957857
44.961,-93.22800000000001,0.45446037208931017
44.959,-93.06700000000001,0.44848804542934656
44.957,-92.906,0.45892902853874956
44.956,-92.745,0.4342288890569512
44.954,-92.584,0.40206064804337904
44.951,-92.423,0.38345711824184087
44.949,-92.262,0.33812470765552
44.947,-92.10000000000002,0.3191075413900692
44.944,-91.93900000000002,0.2873847112103293
44.942,-91.77800000000002,0.2517509096550313
44.939,-91.61700000000002,0.19387467158432403
44.936,-91.45600000000002,0.2981965101483177
44.933,-91.29500000000002,0.3774423884444261
44.93,-91.13400000000001,0.39570823640293784
44.926,-90.97300000000001,0.32621767187246126
44.923,-90.81200000000001,0.29586594522873294
44.919,-90.65100000000001,0.3213427890501195
44.916,-90.49000000000001,0.49657928103855337
44.912,-90.32900000000001,0.5154701911662629
44.908,-90.168,0.5314672664151816
44.904,-90.007,0.6071755744981632
44.899,-89.846,0.6367248893790376
44.895,-89.685,0.5989382252889748
44.891,-89.524,0.5346264501870024
44.886,-89.363,0.6094387531495273
44.881,-89.20299999999997,0.6056851477929892
44.876,-89.04199999999997,0.45487749539068356
44.871,-88.88099999999997,0.4850528724282209
44.866,-88.72000000000003,0.568967853134872
44.86,-88.55900000000003,0.6318380361834127
44.855,-88.39800000000002,0.6364714034446379
44.849,-88.238,0.5744837899378719
44.844,-88.077,0.5536449134639901
44.838,-87.916,0.5435499971657046
44.832,-87.755,0.4515097924530365
44.825,-87.59500000000003,0.32420002683787985
44.819,-87.43400000000003,0.16086618835406735
44.813,-87.27300000000002,0.15429615096735402
44.806,-87.113,0.18742750713310782
44.799,-86.952,0.1902496785589452
44.793,-86.79199999999997,0.19287251431254576
44.786,-86.63099999999997,0.2135189991196508
44.779,-86.47000000000003,0.21348741289350515
44.771,-86.31,0.21276830999655996
44.764,-86.149,0.20426049072850633
44.756,-85.98899999999998,0.19169661736551466
44.749,-85.82900000000001,0.159874964186579
44.741,-85.668,0.13230843918495017
44.733,-85.50799999999998,0.1204749430301715
44.725,-85.34699999999998,0.13795911636268401
44.717,-85.18700000000001,0.21017931984161217
44.708,-85.02699999999999,0.21114278182512133
44.7,-84.86599999999999,0.2092149943602166
44.691,-84.70600000000002,0.20410224242568434
44.683,-84.54599999999999,0.198853561869982
44.674,-84.38600000000002,0.16734725098981157
44.665,-84.226,0.10138833655902658
44.656,-84.065,0.020808217320931584
44.646,-83.90499999999997,0.006440363276380472
44.637,-83.745,0.0010482134470929081
44.627,-83.58499999999998,1.4702840426481398e-5
44.618,-83.42500000000001,6.055172271993471e-8
44.608,-83.26499999999999,9.037352885940072e-11
44.598,-83.10500000000002,0.0
44.588,-82.945,0.0
44.578,-82.78500000000003,0.0
44.567,-82.62599999999998,0.0
44.557,-82.46600000000001,0.0
44.546,-82.30599999999998,0.0
44.535,-82.14600000000002,0.0
44.525,-81.98700000000002,0.0
44.514,-81.827,0.0
44.502,-81.66699999999997,0.0
44.491,-81.50799999999998,0.0
44.48,-81.34800000000001,0.0
44.468,-81.18900000000002,0.0
44.456,-81.029,0.0
44.445,-80.87,0.0
44.433,-80.70999999999998,0.0
44.42,-80.55099999999999,0.0
44.408,-80.392,0.0
44.396,-80.23200000000003,0.0
44.383,-80.07299999999998,0.0
44.371,-79.91399999999999,0.0
44.358,-79.755,0.0
44.345,-79.596,0.0
44.332,-79.43700000000001,0.0
44.319,-79.27800000000002,0.0
44.305,-79.11900000000003,0.0
44.292,-78.95999999999998,0.0
44.278,-78.80099999999999,0.0
44.265,-78.642,0.0
44.251,-78.483,0.0
44.237,-78.32400000000001,0.0
44.223,-78.166,0.0
44.208,-78.007,0.0
44.194,-77.84800000000001,0.0
44.179,-77.69,0.0
44.165,-77.531,0.0
44.15,-77.37299999999999,0.0
44.135,-77.214,0.0
44.12,-77.05599999999998,0.0
44.105,-76.89800000000002,0.0
44.089,-76.73899999999998,0.11891632928788677
44.074,-76.58100000000002,0.1189447449738045
44.058,-76.423,0.11864107612402149
44.043,-76.26499999999999,0.11246452930946098
44.027,-76.10700000000003,0.08468620033614216
44.011,-75.94900000000001,0.06738966199843305
43.995,-75.791,0.06682743318166319
43.978,-75.63299999999998,0.08078142268913252
43.962,-75.47500000000002,0.05263500662488253
43.945,-75.31700000000001,0.051709902162403516
43.929,-75.15899999999999,0.05796388198370204
43.912,-75.00099999999998,0.0795149875202858
43.895,-74.844,0.05384949606260485
43.878,-74.68599999999998,0.0634915832993168
43.861,-74.529,0.08789766421064757
43.843,-74.37099999999998,0.07008039681266162
43.826,-74.214,0.09280556241209797
43.808,-74.05599999999998,0.09266474603416826
43.79,-73.899,0.06721756270245446
43.773,-73.74200000000002,0.08708872763858179
43.755,-73.58499999999998,0.20763583305024838
43.736,-73.42700000000002,0.4504954472254091
43.718,-73.26999999999998,0.4654152941766688
43.7,-73.113,0.4284562727022409
43.681,-72.95600000000002,0.4058927541406995
43.662,-72.79899999999998,0.4426331685367297
43.644,-72.64299999999997,0.3614986218711107
43.625,-72.48599999999999,0.24367571819988662
43.606,-72.32900000000001,0.24085032127994482
43.586,-72.17200000000003,0.18859504013024042
43.567,-72.01600000000002,0.17145069916614333
43.548,-71.85899999999998,0.16530476192881965
43.528,-71.70299999999997,0.18774981821013612
43.508,-71.54599999999999,0.17349315554795633
43.488,-71.38999999999999,0.16110554019854262
43.468,-71.23399999999998,0.18366008501274522
43.448,-71.077,0.3085116140339053
43.428,-70.92099999999999,0.42421448155938973
43.407,-70.76499999999999,0.4468259877730952
43.387,-70.60899999999998,0.4902712040387536
43.366,-70.45299999999997,0.5357163982046929
43.345,-70.29700000000003,0.5441062646070961
43.324,-70.14100000000002,0.5144315390858989
43.303,-69.98599999999999,0.3608580167751496
43.282,-69.82999999999998,0.32123388911667394
43.261,-69.67399999999998,0.0
43.239,-69.519,0.0
43.218,-69.363,0.0
43.196,-69.20800000000003,0.0
43.174,-69.05200000000002,0.0
43.152,-68.89699999999999,0.0
43.13,-68.74200000000002,0.0
43.108,-68.58699999999999,0.0
43.085,-68.43200000000002,0.0
43.063,-68.27699999999999,0.0
43.04,-68.12200000000001,0.0
43.017,-67.96699999999998,0.0
42.994,-67.81200000000001,0.0
42.971,-67.65699999999998,0.0
42.948,-67.50299999999999,0.0
42.925,-67.34800000000001,0.0
42.901,-67.19299999999998,0.0
42.877,-67.03899999999999,0.0
42.854,-66.88499999999999,0.0
42.83,-66.73000000000002,0.0
42.806,-66.57600000000002,0.0
42.782,-66.42200000000003,0.0
42.757,-66.26799999999997,0.0
42.733,-66.11399999999998,0.0
42.709,-65.95999999999998,0.0
42.684,-65.80599999999998,0.0
42.659,-65.65199999999999,0.0
42.634,-65.49900000000002,0.0
42.609,-65.34500000000003,0.0
42.584,-65.19099999999997,0.0
42.559,-65.03800000000001,0.0
42.533,-64.88499999999999,0.0
42.507,-64.731,0.0
42.482,-64.57799999999997,0.0
42.456,-64.42500000000001,0.0
42.43,-64.27199999999999,0.0
42.404,-64.11900000000003,0.0
42.378,-63.96600000000001,0.0
42.351,-63.81299999999999,0.0
42.325,-63.660000000000025,0.0
42.298,-63.50799999999998,0.0
42.271,-63.35500000000002,0.0
42.244,-63.202999999999975,0.0
42.217,-63.05000000000001,0.0
42.19,-62.898000000000025,0.0
42.163,-62.74599999999998,0.0
41.458,-131.526,0.0
41.489,-131.376,0.0
41.519,-131.226,0.0
41.55,-131.076,0.0
41.581,-130.926,0.0
41.611,-130.775,0.0
41.641,-130.625,0.0
41.672,-130.474,0.0
41.702,-130.324,0.0
41.732,-130.173,0.0
41.761,-130.022,0.0
41.791,-129.871,0.0
41.821,-129.72,0.0
41.85,-129.569,0.0
41.879,-129.418,0.0
41.908,-129.267,0.0
41.937,-129.116,0.0
41.966,-128.964,0.0
41.995,-128.813,0.0
42.024,-128.661,0.0
42.052,-128.51,0.0
42.08,-128.358,0.0
42.109,-128.206,0.0
42.137,-128.054,0.0
42.165,-127.90199999999999,0.0
42.193,-127.75,0.0
42.22,-127.59800000000001,0.0
42.248,-127.446,0.0
42.275,-127.293,0.0
42.303,-127.14099999999999,0.0
42.33,-126.988,0.0
42.357,-126.83600000000001,0.0
42.384,-126.68299999999999,0.0
42.411,-126.53,0.0
42.437,-126.37700000000001,0.0
42.464,-126.225,0.0
42.49,-126.072,0.0
42.516,-125.91900000000001,0.0
42.543,-125.76499999999999,0.0
42.569,-125.612,0.0
42.594,-125.459,0.0
42.62,-125.305,0.0
42.646,-125.15199999999999,0.0
42.671,-124.99799999999999,0.0
42.697,-124.845,0.0
42.722,-124.691,1.5101842893630944e-8
42.747,-124.537,4.33318803568578e-7
42.772,-124.38300000000001,1.0767043692206068e-5
42.797,-124.22999999999999,5.74718078632144e-5
42.821,-124.076,5.1918915352964514e-5
42.846,-123.92099999999999,4.006357572476042e-5
42.87,-123.767,5.993413504353537e-6
42.894,-123.613,3.826663014191846e-8
42.919,-123.459,1.726733573484715e-11
42.943,-123.304,1.818860954308734e-15
42.967,-123.15,0.0
42.99,-122.995,0.0
43.014,-122.84100000000001,0.0
43.037,-122.686,0.0
43.061,-122.531,0.0
43.084,-122.376,0.0
43.107,-122.22200000000001,0.0
43.13,-122.06700000000001,0.0
43.153,-121.911,8.676597343346406e-9
43.176,-121.756,3.95901882258345e-5
43.198,-121.601,0.0061846038441473105
43.22,-121.446,0.040297119574725135
43.243,-121.291,0.051578259488734554
43.265,-121.13499999999999,0.05257791112282407
43.287,-120.97999999999999,0.05257737214957865
43.309,-120.82400000000001,0.05157105429907168
43.331,-120.66900000000001,0.04018743140102866
43.352,-120.513,0.006159461835576454
43.374,-120.357,3.8260383559639504e-5
43.395,-120.201,8.261992015334842e-9
43.416,-120.04499999999999,0.0
43.437,-119.88999999999999,0.0
43.458,-119.733,0.0
43.479,-119.577,1.8255169235836337e-8
43.5,-119.42099999999999,8.07392372088001e-5
43.521,-119.26499999999999,0.012461870678737821
43.541,-119.10900000000001,0.08022042532279212
43.561,-118.952,0.10315841295839427
43.581,-118.79599999999999,0.10516940287677307
43.601,-118.63999999999999,0.10523734887365194
43.621,-118.483,0.10508773781421395
43.641,-118.326,0.09067176960071784
43.661,-118.16999999999999,0.014525574994602894
43.68,-118.013,9.439491740155078e-5
43.7,-117.856,3.219296952932243e-8
43.719,-117.69900000000001,4.819618926299468e-5
43.738,-117.543,0.007237110026672923
43.757,-117.386,0.05788671285401381
43.776,-117.22900000000001,0.1391195619905064
43.794,-117.071,0.19609260004993928
43.813,-116.91399999999999,0.2093486733673622
43.831,-116.757,0.21033368066285624
43.85,-116.6,0.203259809981206
43.868,-116.44200000000001,0.161844030678901
43.886,-116.285,0.13257843244837136
43.904,-116.12799999999999,0.08645981051918768
43.922,-115.97,0.029048582955569245
43.939,-115.81299999999999,0.04213336261511307
43.957,-115.655,0.051660126989890254
43.974,-115.49700000000001,0.06619032568632174
43.991,-115.34,0.13782348237125405
44.008,-115.18199999999999,0.15657454227717924
44.025,-115.024,0.15667169944214815
44.042,-114.86600000000001,0.15146079069525026
44.059,-114.708,0.1453038745682101
44.075,-114.55000000000001,0.1022715574556577
44.092,-114.392,0.015578580711639114
44.108,-114.23400000000001,0.00011701890621541679
44.124,-114.076,1.248219818401461e-7
44.14,-113.918,1.7382031389960037e-9
44.156,-113.75899999999999,1.1121915360980199e-11
44.172,-113.601,2.5766998671924195e-15
44.187,-113.44300000000001,0.0
44.203,-113.28399999999999,0.0
44.218,-113.126,0.0
44.233,-112.96700000000001,0.0
44.249,-112.809,0.0
44.263,-112.65,2.2987928200645397e-11
44.278,-112.49100000000001,9.958667177516253e-8
44.293,-112.333,2.6860334517364916e-5
44.308,-112.174,0.0020496171406601867
44.322,-112.01499999999999,0.014516733838664345
44.336,-111.856,0.03767172730641764
44.35,-111.697,0.09517484443563726
44.364,-111.53800000000001,0.1034893892731566
44.378,-111.37899999999999,0.08228771308012509
44.392,-111.22,0.023121980755498497
44.406,-111.061,0.0021757581502531895
44.419,-110.90199999999999,7.97027662830079e-5
44.432,-110.743,5.225163430872435e-5
44.445,-110.584,4.539868885551004e-5
44.459,-110.42500000000001,6.989761933542296e-6
44.471,-110.26499999999999,5.13856937174134e-8
44.484,-110.106,2.4812713530308546e-11
44.497,-109.947,3.0840024657696545e-15
44.509,-109.787,0.0
44.522,-109.62799999999999,0.0
44.534,-109.46799999999999,0.0
44.546,-109.309,0.0
44.558,-109.149,0.0
44.57,-108.989,1.2671158556881246e-8
44.582,-108.83000000000001,4.904074997881559e-5
44.593,-108.66999999999999,0.007299232741451095
44.605,-108.50999999999999,0.05166661781912394
44.616,-108.35,0.09899134551181578
44.627,-108.191,0.1440936717775761
44.638,-108.031,0.1577702817807708
44.649,-107.87100000000001,0.1683049459067609
44.66,-107.71100000000001,0.18415759953544167
44.671,-107.55099999999999,0.14406016701112762
44.681,-107.39099999999999,0.10631234709698063
44.691,-107.231,0.11059564482379067
44.702,-107.071,0.11161306239835356
44.712,-106.911,0.10628495409603443
44.722,-106.751,0.10523460481045074
44.731,-106.59100000000001,0.10003578114219881
44.741,-106.43,0.06523985854356461
44.751,-106.27000000000001,0.034859623893191374
44.76,-106.11000000000001,0.1063959386928711
44.769,-105.94999999999999,0.1912265468990422
44.779,-105.78899999999999,0.213713475830473
44.788,-105.62899999999999,0.20014070052891508
44.796,-105.46799999999999,0.16906624858742683
44.805,-105.30799999999999,0.1516058134956219
44.814,-105.148,0.12097004143465186
44.822,-104.987,0.16443807269624722
44.831,-104.827,0.23043777069000113
44.839,-104.666,0.33995429988674797
44.847,-104.506,0.34835699622806277
44.855,-104.345,0.31455309205080617
44.863,-104.184,0.28833364201765743
44.87,-104.024,0.17935346298841523
44.878,-103.863,0.13283634845130204
44.885,-103.702,0.16344054612203754
44.892,-103.54199999999997,0.20288224155055654
44.899,-103.38099999999997,0.2726823669449907
44.906,-103.22000000000003,0.3259764695607012
44.913,-103.05900000000003,0.3862125396355207
44.92,-102.899,0.411380623563714
44.927,-102.738,0.3545901233025917
44.933,-102.577,0.3483858631765385
44.939,-102.416,0.460138166245343
44.946,-102.255,0.4998882871024138
44.952,-102.094,0.5672324910863594
44.957,-101.93299999999999,0.5939165944152415
44.963,-101.77199999999999,0.6704175801504915
44.969,-101.61099999999999,0.8355800922139192
44.974,-101.44999999999999,0.7954871833116569
44.98,-101.28899999999999,0.7167929619108594
44.985,-101.12799999999999,0.6777024447189495
44.99,-100.96699999999998,0.5733553815228644
44.995,-100.80599999999998,0.4251372986614055
45.0,-100.64499999999998,0.2780062987126609
45.004,-100.48399999999998,0.26057012453160056
45.009,-100.32299999999998,0.34660378319901614
45.013,-100.16199999999998,0.36253246377585957
45.018,-100.00099999999998,0.48780311734611287
45.022,-99.83999999999997,0.6394856582737246
45.026,-99.67899999999997,0.6480140949633455
45.03,-99.517,0.6548096105621531
45.033,-99.356,0.5990114301883878
45.037,-99.195,0.5637102938890869
45.04,-99.03399999999999,0.5864940903747605
45.044,-98.87299999999999,0.6970647603086887
45.047,-98.71100000000001,0.8022831745503675
45.05,-98.55000000000001,0.828639806367855
45.053,-98.38900000000001,0.886278158690956
45.056,-98.22800000000001,0.9316415235507846
45.058,-98.06599999999997,0.9093305932599364
45.061,-97.90499999999997,0.9640214019983168
45.063,-97.74400000000003,1.0846587344658984
45.065,-97.582,1.0541470347966222
45.068,-97.42099999999999,1.0542630076677761
45.07,-97.25999999999999,0.9744697250089652
45.071,-97.09899999999999,0.9203077914881889
45.073,-96.93700000000001,0.781052540566546
45.075,-96.77600000000001,0.6601698220298651
45.076,-96.61500000000001,0.5448996013104068
45.077,-96.45299999999997,0.49364960002181046
45.078,-96.29199999999997,0.4985518346934151
45.079,-96.13099999999997,0.4092994165466159
45.08,-95.969,0.28759846296863234
45.081,-95.80799999999999,0.2370749892706904
45.082,-95.64600000000002,0.3107720319190472
45.082,-95.48500000000001,0.31495192686455215
45.083,-95.32400000000001,0.3739311249121219
45.083,-95.16199999999998,0.46221370349558377
45.083,-95.00099999999998,0.48481615772518005
45.083,-94.83999999999997,0.45152889500685245
45.083,-94.678,0.470732241087535
45.082,-94.517,0.4112030542228732
45.082,-94.356,0.3266571096423821
45.081,-94.19400000000002,0.2789939236043201
45.08,-94.03300000000002,0.3431895717543918
45.079,-93.87200000000001,0.38326217681705294
45.078,-93.70999999999998,0.4365976653227883
45.077,-93.54899999999998,0.4180407438110253
45.076,-93.38799999999998,0.3824421987105912
45.075,-93.226,0.41909589435836286
45.073,-93.065,0.470122837833373
45.071,-92.904,0.39841633222691786
45.07,-92.74200000000002,0.3500921745461691
45.068,-92.58100000000002,0.37192282990022996
45.065,-92.42000000000002,0.40230633850767306
45.063,-92.25799999999998,0.3548633018467467
45.061,-92.09699999999998,0.36865309773870963
45.058,-91.93599999999998,0.35472882594198574
45.056,-91.774,0.29680298464038257
45.053,-91.613,0.2316580775879945
45.05,-91.452,0.2643612279037523
45.047,-91.291,0.29768475317402315
45.044,-91.12900000000002,0.3639487894783551
45.04,-90.96800000000002,0.303099139641897
45.037,-90.80700000000002,0.24346206705434387
45.033,-90.64600000000002,0.2884323502183475
45.03,-90.48500000000001,0.38840127603348573
45.026,-90.32299999999998,0.4261607370586363
45.022,-90.16199999999998,0.5029413224579046
45.018,-90.00099999999998,0.5461861736258907
45.013,-89.83999999999997,0.5673649957032015
45.009,-89.67899999999997,0.5663921923646346
45.004,-89.51799999999997,0.5745824902007651
45.0,-89.35700000000003,0.603141695266307
44.995,-89.19600000000003,0.6171056815838984
44.99,-89.03500000000003,0.5294504397944325
44.985,-88.87400000000002,0.6419008787953382
44.98,-88.71300000000002,0.6872735216972387
44.974,-88.55200000000002,0.6623112179196637
44.969,-88.39100000000002,0.6723400697785016
44.963,-88.23000000000002,0.686765559326492
44.958,-88.06900000000002,0.6564606193404218
44.952,-87.90800000000002,0.5473812072608438
44.946,-87.74700000000001,0.5216658225199692
44.939,-87.58600000000001,0.37827226909516176
44.933,-87.42500000000001,0.21199058825846545
44.927,-87.26400000000001,0.23816076971476877
44.92,-87.10300000000001,0.24197605796316526
44.913,-86.94299999999998,0.2795300008335301
44.907,-86.78199999999998,0.475003894924604
44.9,-86.62099999999998,0.3751653340296153
44.892,-86.45999999999998,0.2169421345777555
44.885,-86.30000000000001,0.22943724629384846
44.878,-86.13900000000001,0.23183634785090695
44.87,-85.97800000000001,0.22519295232805855
44.863,-85.81799999999998,0.1948400422157298
44.855,-85.65699999999998,0.16954092465890555
44.847,-85.49599999999998,0.13175323304819095
44.839,-85.33600000000001,0.14079750315102552
44.831,-85.17500000000001,0.24844560028316684
44.822,-85.01499999999999,0.22507205595003033
44.814,-84.85399999999998,0.21153536084230884
44.805,-84.69400000000002,0.21048145412977634
44.797,-84.53399999999999,0.20939086903683077
44.788,-84.37299999999999,0.19147032655835838
44.779,-84.21300000000002,0.1099874938669122
44.77,-84.05200000000002,0.01564988657123193
44.76,-83.892,0.000152179156793906
44.751,-83.73200000000003,7.129274310685721e-6
44.741,-83.572,5.3034459698888335e-8
44.732,-83.41199999999998,3.042382664935643e-11
44.722,-83.25099999999998,2.3745879177349364e-14
44.712,-83.09100000000001,0.0
44.702,-82.93099999999998,0.0
44.692,-82.77100000000002,0.0
44.681,-82.61099999999999,0.0
44.671,-82.45100000000002,0.0
44.66,-82.291,0.0
44.649,-82.13099999999997,0.0
44.638,-81.971,0.0
44.627,-81.81099999999998,0.0
44.616,-81.65199999999999,0.0
44.605,-81.49200000000002,0.0
44.593,-81.332,0.0
44.582,-81.17200000000003,0.0
44.57,-81.01299999999998,0.0
44.558,-80.85300000000001,0.0
44.546,-80.69299999999998,0.0
44.534,-80.53399999999999,0.0
44.522,-80.37400000000002,0.0
44.51,-80.21499999999997,0.0
44.497,-80.055,0.0
44.484,-79.89600000000002,0.0
44.472,-79.73700000000002,0.0
44.459,-79.577,0.0
44.446,-79.418,0.0
44.432,-79.25900000000001,0.0
44.419,-79.10000000000002,0.0
44.406,-78.94099999999997,0.0
44.392,-78.78199999999998,0.0
44.378,-78.62299999999999,0.0
44.364,-78.464,0.0
44.35,-78.305,0.0
44.336,-78.14600000000002,0.0
44.322,-77.98700000000002,0.0
44.308,-77.82799999999997,0.0
44.293,-77.66899999999998,0.0
44.278,-77.51100000000002,0.0
44.264,-77.35199999999998,0.0
44.249,-77.19299999999998,0.0
44.234,-77.03500000000003,0.0
44.218,-76.87599999999998,0.0
44.203,-76.71800000000002,0.13559578677031267
44.188,-76.55900000000003,0.13562732336902553
44.172,-76.40100000000001,0.13515326004944794
44.156,-76.243,0.12487715669335422
44.14,-76.084,0.08050045086379189
44.124,-75.92599999999999,0.06679497237672602
44.108,-75.76799999999997,0.08776267627545442
44.092,-75.61000000000001,0.06538180846314111
44.076,-75.452,0.0549218437560388
44.059,-75.29399999999998,0.06426567107717716
44.042,-75.13600000000002,0.09364490619893644
44.025,-74.97800000000001,0.0990245036481145
44.009,-74.82,0.08299982132527431
43.991,-74.66199999999998,0.13378989781363865
43.974,-74.505,0.1483573586665871
43.957,-74.34699999999998,0.14020679332651542
43.939,-74.18900000000002,0.11462784305625334
43.922,-74.03199999999998,0.10102176360046855
43.904,-73.87400000000002,0.10344846452054696
43.886,-73.71699999999998,0.10744362315968804
43.868,-73.56,0.17905607804590684
43.85,-73.40199999999999,0.34457561175053997
43.832,-73.245,0.37513738866487895
43.813,-73.08800000000002,0.4077780377246085
43.795,-72.93099999999998,0.4117020645337883
43.776,-72.77300000000002,0.39547907995911874
43.757,-72.61599999999999,0.3589948469059966
43.738,-72.459,0.29016645864507007
43.719,-72.303,0.30663654424168146
43.7,-72.14600000000002,0.29005575773901493
43.68,-71.98899999999998,0.24327822587405254
43.661,-71.832,0.2084087807943851
43.641,-71.67599999999999,0.20228820886392376
43.622,-71.519,0.1867903047151612
43.602,-71.36200000000002,0.14163517868383763
43.582,-71.20600000000002,0.20532471955392637
43.561,-71.05000000000001,0.2928877859189007
43.541,-70.89299999999997,0.32304662222469066
43.521,-70.73700000000002,0.3006120569834416
43.5,-70.58100000000002,0.42169972018849733
43.48,-70.42500000000001,0.44031032978883883
43.459,-70.26799999999997,0.3905069048615322
43.438,-70.11200000000002,0.32650746139982334
43.417,-69.957,0.3214261381866035
43.395,-69.80099999999999,0.32123394788255805
43.374,-69.64499999999998,0.0
43.353,-69.48899999999998,0.0
43.331,-69.33300000000003,0.0
43.309,-69.178,0.0
43.287,-69.02199999999999,0.0
43.265,-68.86700000000002,0.0
43.243,-68.71100000000001,0.0
43.221,-68.55599999999998,0.0
43.198,-68.40100000000001,0.0
43.176,-68.24599999999998,0.0
43.153,-68.08999999999997,0.0
43.13,-67.935,0.0
43.107,-67.77999999999997,0.0
43.084,-67.62599999999998,0.0
43.061,-67.471,0.0
43.038,-67.31599999999997,0.0
43.014,-67.161,0.0
42.991,-67.007,0.0
42.967,-66.85199999999998,0.0
42.943,-66.69799999999998,0.0
42.919,-66.543,0.0
42.895,-66.38900000000001,0.0
42.87,-66.23500000000001,0.0
42.846,-66.08100000000002,0.0
42.822,-65.92599999999999,0.0
42.797,-65.77199999999999,0.0
42.772,-65.618,0.0
42.747,-65.46499999999997,0.0
42.722,-65.31099999999998,0.0
42.697,-65.15699999999998,0.0
42.672,-65.00400000000002,0.0
42.646,-64.85000000000002,0.0
42.62,-64.69600000000003,0.0
42.595,-64.543,0.0
42.569,-64.38999999999999,0.0
42.543,-64.23700000000002,0.0
42.517,-64.08300000000003,0.0
42.49,-63.93000000000001,0.0
42.464,-63.77699999999999,0.0
42.438,-63.624000000000024,0.0
42.411,-63.47199999999998,0.0
42.384,-63.31900000000002,0.0
42.357,-63.166,0.0
42.33,-63.01400000000001,0.0
42.303,-62.86099999999999,0.0
42.276,-62.709,0.0
41.57,-131.567,0.0
41.601,-131.417,0.0
41.632,-131.267,0.0
41.662,-131.117,0.0
41.693,-130.966,0.0
41.724,-130.816,0.0
41.754,-130.665,0.0
41.784,-130.515,0.0
41.814,-130.364,0.0
41.844,-130.213,0.0
41.874,-130.062,0.0
41.904,-129.911,0.0
41.933,-129.76,0.0
41.962,-129.609,0.0
41.992,-129.457,0.0
42.021,-129.306,0.0
42.05,-129.155,0.0
42.079,-129.003,0.0
42.108,-128.851,0.0
42.136,-128.7,0.0
42.165,-128.548,0.0
42.193,-128.396,0.0
42.221,-128.244,0.0
42.249,-128.092,0.0
42.277,-127.94,0.0
42.305,-127.78800000000001,0.0
42.333,-127.63499999999999,0.0
42.361,-127.483,0.0
42.388,-127.33000000000001,0.0
42.415,-127.178,0.0
42.443,-127.025,0.0
42.47,-126.87200000000001,0.0
42.497,-126.719,0.0
42.523,-126.56700000000001,0.0
42.55,-126.41399999999999,0.0
42.577,-126.25999999999999,0.0
42.603,-126.107,0.0
42.629,-125.95400000000001,0.0
42.655,-125.80099999999999,0.0
42.681,-125.64699999999999,0.0
42.707,-125.494,0.0
42.733,-125.34,0.0
42.759,-125.18700000000001,0.0
42.784,-125.03299999999999,0.0
42.809,-124.87899999999999,0.0
42.835,-124.725,2.3305630538242184e-6
42.86,-124.571,6.712628644516087e-5
42.885,-124.417,0.001664523188607118
42.909,-124.263,0.008554471242970233
42.934,-124.10900000000001,0.008137804866288813
42.959,-123.95500000000001,0.006324033184445669
42.983,-123.80099999999999,0.0010100992722423918
43.007,-123.64599999999999,1.201567311764778e-5
43.032,-123.49199999999999,4.309920345405477e-8
43.056,-123.33699999999999,1.73118267414474e-11
43.08,-123.18199999999999,1.842856523678568e-15
43.103,-123.02799999999999,0.0
43.127,-122.87299999999999,0.0
43.15,-122.71799999999999,0.0
43.174,-122.56299999999999,0.0
43.197,-122.40799999999999,0.0
43.22,-122.25299999999999,0.0
43.243,-122.09800000000001,0.0
43.266,-121.94300000000001,1.2912002073913246e-9
43.289,-121.787,6.1597240311230825e-6
43.311,-121.632,0.001000740222770272
43.334,-121.477,0.011250155174772167
43.356,-121.321,0.04025319406810295
43.378,-121.166,0.04536606092172369
43.4,-121.00999999999999,0.04535541475284812
43.422,-120.85400000000001,0.04021261413880671
43.444,-120.69800000000001,0.011409265036368755
43.465,-120.543,0.0010468116567908087
43.487,-120.387,6.360380177729878e-6
43.508,-120.231,1.4333724560263015e-9
43.53,-120.07499999999999,0.0
43.551,-119.91900000000001,0.0
43.572,-119.762,0.0
43.592,-119.606,2.8859854937562245e-9
43.613,-119.44999999999999,1.2636709087327154e-5
43.634,-119.293,0.002049536040949008
43.654,-119.137,0.022809342167309666
43.675,-118.97999999999999,0.0802947528881837
43.695,-118.82400000000001,0.09254326581178897
43.715,-118.667,0.10120307965579917
43.735,-118.50999999999999,0.09252562275918168
43.754,-118.35400000000001,0.0786196366335406
43.774,-118.197,0.012375259507306618
43.794,-118.03999999999999,7.960351192942344e-5
43.813,-117.88300000000001,2.9312775253110928e-8
43.832,-117.726,4.766947314093872e-5
