lat,lon,estimated_x1_normalized_sig_report_hours_per_year_grid_130_cropped_blurred
42.129,-120.83500000000001,4.283567813469709e-5
42.151,-120.68100000000001,2.4069828761809338e-5
42.173,-120.52799999999999,1.2331376544719688e-5
42.194,-120.374,6.4638157616295045e-6
42.216,-120.22,3.837705922053741e-6
42.237,-120.066,2.4575342235663338e-6
42.258,-119.912,1.4759454876836152e-6
42.28,-119.757,7.632452548446074e-7
42.301,-119.60300000000001,3.797702026467156e-7
42.321,-119.44900000000001,3.3568039889791915e-7
42.342,-119.29499999999999,7.712024666928371e-7
42.363,-119.13999999999999,2.0301323868516897e-6
42.383,-118.98599999999999,4.526610869459247e-6
42.404,-118.83099999999999,8.792325437147116e-6
42.424,-118.67599999999999,1.4890334286722957e-5
42.444,-118.52199999999999,2.2673299641192268e-5
42.464,-118.36699999999999,3.1300427244552733e-5
42.484,-118.21199999999999,3.888430646494885e-5
42.503,-118.05699999999999,4.359219339474631e-5
42.523,-117.90199999999999,4.371006193081339e-5
42.542,-117.74700000000001,3.96140513963397e-5
42.562,-117.59200000000001,3.149122488183281e-5
42.581,-117.43700000000001,2.188611543788318e-5
42.6,-117.28200000000001,1.293074261096988e-5
42.619,-117.12700000000001,6.6291839900444546e-6
42.637,-116.97200000000001,3.742664475868225e-6
42.656,-116.816,4.1372605496259795e-6
42.674,-116.661,7.666521795015088e-6
42.693,-116.505,1.4355326508383245e-5
42.711,-116.35,2.3688359437038267e-5
42.729,-116.19399999999999,3.7554259439409084e-5
42.747,-116.03899999999999,6.855710103125168e-5
42.765,-115.88300000000001,0.00016384202276723564
42.783,-115.727,0.0004296697680093321
42.8,-115.572,0.0010312597281404473
42.818,-115.416,0.0021622029516464233
42.835,-115.25999999999999,0.003957839454050445
42.852,-115.10400000000001,0.006442340357467267
42.869,-114.94800000000001,0.009464988328048133
42.886,-114.792,0.012613825011615808
42.903,-114.636,0.01524538340440642
42.919,-114.47999999999999,0.01675743776926931
42.936,-114.32300000000001,0.01691418698953412
42.952,-114.167,0.01600159274234521
42.968,-114.011,0.014586399400190138
42.984,-113.85400000000001,0.013172943013779446
43.0,-113.69800000000001,0.012012056974169998
43.016,-113.541,0.011082291229110482
43.032,-113.38499999999999,0.010336328825146675
43.047,-113.22800000000001,0.009876356967998209
43.063,-113.072,0.009886009345196609
43.078,-112.91499999999999,0.010595403825497007
43.093,-112.75800000000001,0.011843004624517036
43.108,-112.602,0.01309276103483982
43.123,-112.445,0.013687932319523342
43.138,-112.28800000000001,0.013150479270422804
43.152,-112.131,0.011482611250366353
43.167,-111.97399999999999,0.009141106150466644
43.181,-111.81700000000001,0.0068840733332397345
43.195,-111.66,0.005390076002309968
43.21,-111.50299999999999,0.0049784899223186095
43.223,-111.346,0.0055383020816725725
43.237,-111.189,0.006631649638239058
43.251,-111.031,0.00784904085828126
43.264,-110.874,0.009006744686700515
43.278,-110.71700000000001,0.010255789259786863
43.291,-110.559,0.012102350524989511
43.304,-110.40199999999999,0.014995810548547216
43.317,-110.245,0.01892026899809638
43.33,-110.08699999999999,0.023083206080130758
43.343,-109.93,0.026132426812287474
43.355,-109.77199999999999,0.02697641304347175
43.368,-109.61500000000001,0.025041417511563663
43.38,-109.457,0.020598945611642397
43.392,-109.299,0.014710168492255548
43.405,-109.14099999999999,0.008909300731136027
43.416,-108.98400000000001,0.004526331136755818
43.428,-108.826,0.0018759534193286075
43.44,-108.668,0.0006415987176353636
43.451,-108.50999999999999,0.00021008915258148832
43.463,-108.352,0.00013509786630933233
43.474,-108.19399999999999,0.00023465203317507918
43.485,-108.036,0.0006022992876071298
43.496,-107.87799999999999,0.0016945025312758901
43.507,-107.72,0.004404495371007476
43.518,-107.56200000000001,0.009731069412864465
43.528,-107.404,0.01786905330247055
43.539,-107.24600000000001,0.027585752433846894
43.549,-107.088,0.0364673059150068
43.559,-106.93,0.04237514409086213
43.569,-106.77099999999999,0.04417969241240282
43.579,-106.613,0.04173591283824573
43.589,-106.45500000000001,0.03582891920902809
43.599,-106.29599999999999,0.028253283638251192
43.608,-106.138,0.02177291383977087
43.618,-105.97999999999999,0.018463855851875707
43.627,-105.821,0.018725001701586568
43.636,-105.66300000000001,0.021061089066819628
43.645,-105.50399999999999,0.023574233907629506
43.654,-105.346,0.025508038030359812
43.662,-105.18700000000001,0.027936144456801718
43.671,-105.029,0.03323731724968527
43.679,-104.87,0.04327378356571884
43.688,-104.71100000000001,0.058113269734718
43.696,-104.553,0.07463193675870364
43.704,-104.394,0.08863839969480801
43.712,-104.23500000000001,0.09605982528063392
43.72,-104.077,0.0954385561811044
43.727,-103.918,0.0884853905591165
43.735,-103.75900000000001,0.08028251778822137
43.742,-103.60000000000002,0.0766884130500111
43.749,-103.44099999999997,0.08212132371452271
43.756,-103.28300000000002,0.09670874594687401
43.763,-103.12400000000002,0.11685542193590925
43.77,-102.96499999999997,0.13686694323187698
43.777,-102.80599999999998,0.15203078055386982
43.783,-102.64699999999999,0.16046968578421933
43.79,-102.488,0.16359733942190868
43.796,-102.32900000000001,0.16420433955936053
43.802,-102.17000000000002,0.16481613848687937
43.808,-102.01100000000002,0.16629944415726156
43.814,-101.85199999999998,0.16785947542253504
43.82,-101.69299999999998,0.16815248675265182
43.825,-101.53399999999999,0.16696166701059656
43.831,-101.375,0.1655152093242006
43.836,-101.21600000000001,0.16497470974009534
43.841,-101.05599999999998,0.1649966692119743
43.847,-100.89699999999999,0.16470541928343443
43.851,-100.738,0.16411790056571773
43.856,-100.57900000000001,0.16356368285292158
43.861,-100.42000000000002,0.1624538273721678
43.865,-100.26100000000002,0.15967237231068127
43.87,-100.101,0.1552189849496283
43.874,-99.94200000000001,0.15015000681782084
43.878,-99.78300000000002,0.1450858635919095
43.882,-99.62400000000002,0.13957000844970097
43.886,-99.464,0.13306952794746338
43.89,-99.305,0.1262978528738341
43.893,-99.14600000000002,0.12102008052332298
43.897,-98.98599999999999,0.11911140847583254
43.9,-98.827,0.12145374909821524
43.903,-98.668,0.12682106684127178
43.906,-98.50799999999998,0.13249184075612921
43.909,-98.34899999999999,0.13539287886367807
43.912,-98.19,0.13368503339586152
43.915,-98.02999999999997,0.12747311328149682
43.917,-97.87099999999998,0.11931605672761546
43.919,-97.71100000000001,0.11287717016859534
43.922,-97.55200000000002,0.11115329448618415
43.924,-97.39299999999997,0.11479427942926886
43.926,-97.233,0.12216238905547477
43.928,-97.07400000000001,0.13016599338481658
43.929,-96.91399999999999,0.13573731132333175
43.931,-96.755,0.13662340400772408
43.932,-96.596,0.1331333373107132
43.934,-96.43599999999998,0.1274601590171036
43.935,-96.27699999999999,0.12282286943699393
43.936,-96.11700000000002,0.12127476942568349
43.937,-95.95800000000003,0.12284556691962925
43.937,-95.798,0.12524594557310217
43.938,-95.63900000000001,0.1249442957383089
43.938,-95.47899999999998,0.11943098529949411
43.939,-95.32,0.10862532760456221
43.939,-95.16000000000003,0.09452381968668351
43.939,-95.00099999999998,0.08037243667865171
43.939,-94.84199999999998,0.06918649856787165
43.939,-94.68200000000002,0.06320809291410265
43.938,-94.52300000000002,0.06289613532805731
43.938,-94.363,0.06636786668324673
43.937,-94.20400000000001,0.07049620086281815
43.937,-94.04399999999998,0.07281224508938024
43.936,-93.88499999999999,0.07234635541443936
43.935,-93.72500000000002,0.06952923887254679
43.934,-93.56599999999997,0.06547147524526177
43.932,-93.406,0.06125000813005782
43.931,-93.24700000000001,0.05759768548746247
43.929,-93.08800000000002,0.05465323001822909
43.928,-92.928,0.05186849831323486
43.926,-92.769,0.04856243093562346
43.924,-92.60899999999998,0.04407838301927094
43.922,-92.44999999999999,0.03829793909385295
43.919,-92.291,0.03151888142413818
43.917,-92.13099999999997,0.02448236403458994
43.915,-91.97199999999998,0.018669206420872733
43.912,-91.81200000000001,0.015295622268498172
43.909,-91.65300000000002,0.01469903680239866
43.906,-91.49400000000003,0.016021971801668988
43.903,-91.334,0.017880333127990186
43.9,-91.17500000000001,0.01910388826313532
43.897,-91.01600000000002,0.019258332658635923
43.893,-90.856,0.018564064309797196
43.89,-90.697,0.017631621223812774
43.886,-90.53800000000001,0.01699576891198534
43.882,-90.37799999999999,0.01680611678377393
43.878,-90.219,0.016832936696691864
43.874,-90.06,0.016783020056265113
43.87,-89.90100000000001,0.016538545588742345
43.865,-89.74099999999999,0.016131130057566126
43.861,-89.582,0.01556547626796212
43.856,-89.423,0.01493011500137464
43.852,-89.26400000000001,0.014287431430489514
43.847,-89.10500000000002,0.013754537681684699
43.842,-88.94600000000003,0.013338856067008189
43.836,-88.786,0.013007223627580446
43.831,-88.62700000000001,0.012685513329111584
43.826,-88.46800000000002,0.012336621419849533
43.82,-88.30900000000003,0.011980739305266108
43.814,-88.14999999999998,0.011668774620778746
43.808,-87.99099999999999,0.011438992982521082
43.802,-87.832,0.011279038815413459
43.796,-87.673,0.01114819108900467
43.79,-87.51400000000001,0.010997143767560742
43.783,-87.35500000000002,0.010699455708258513
43.777,-87.19600000000003,0.009231193602795158
43.77,-87.03699999999998,0.0051834239225503455
43.763,-86.87799999999999,0.0035194189407533006
43.756,-86.719,0.0033267123692328525
43.749,-86.56099999999998,0.003310496624877629
43.742,-86.40199999999999,0.0033331542941378313
43.735,-86.243,0.003405559864038654
43.727,-86.084,0.0035647263237255904
43.72,-85.92500000000001,0.0038331975720957744
43.712,-85.767,0.004212636157298547
43.704,-85.608,0.004653328181452994
43.696,-85.44900000000001,0.0050825659841627156
43.688,-85.291,0.005451053366162395
43.68,-85.132,0.005752703875757267
43.671,-84.97300000000001,0.005998907320611458
43.663,-84.815,0.006199579189474235
43.654,-84.656,0.006371189180135489
43.645,-84.49799999999999,0.006499330436233833
43.636,-84.339,0.006576001631751817
43.627,-84.18099999999998,0.006622652419154349
43.618,-84.02199999999999,0.006694881233857875
43.608,-83.86399999999998,0.0068558626608037744
43.599,-83.70499999999998,0.00710534088966846
43.589,-83.54700000000003,0.007408239072033146
43.579,-83.38900000000001,0.007725434040058103
43.57,-83.231,0.008065242762055004
43.559,-83.072,0.00845048291094781
43.549,-82.91399999999999,0.008832502782964347
43.539,-82.75599999999997,0.00916307058144132
43.529,-82.59800000000001,0.00940236422739681
43.518,-82.44,0.009541475801925874
43.507,-82.28199999999998,0.009594472403572451
43.496,-82.12400000000002,0.009585768322598371
43.485,-81.96600000000001,0.009541311394400226
43.474,-81.80799999999999,0.009479114861432615
43.463,-81.64999999999998,0.009417084490437206
43.452,-81.49200000000002,0.009101576975834419
43.44,-81.334,0.00890881871223009
43.428,-81.17599999999999,0.0
43.417,-81.01799999999997,0.0
43.405,-80.86000000000001,0.0
43.393,-80.70299999999997,0.0
43.38,-80.54500000000002,0.0
43.368,-80.387,0.0
43.356,-80.23000000000002,0.009617304428495324
43.343,-80.072,0.00578392905353758
43.33,-79.91500000000002,0.005618690875120837
43.317,-79.757,0.005510808079215643
43.304,-79.60000000000002,0.005422454507038466
43.291,-79.44299999999998,0.005309402551846145
43.278,-79.28500000000003,0.005179305428251187
43.265,-79.12799999999999,0.005029220011783725
43.251,-78.971,0.0048774522582436895
43.237,-78.81299999999999,0.004764122456510482
43.224,-78.656,0.004775317129831235
43.21,-78.49900000000002,0.005050864293319754
43.196,-78.34199999999998,0.005681300623776319
43.181,-78.185,0.006614252630561811
43.167,-78.02800000000002,0.007584909913443693
43.153,-77.87099999999998,0.00827330256192257
43.138,-77.714,0.00845018451041921
43.123,-77.55700000000002,0.008049156344396369
43.108,-77.39999999999998,0.007193589625165773
43.093,-77.24400000000003,0.006215480948589532
43.078,-77.08699999999999,0.005505569026048865
43.063,-76.93,0.005300859204324857
43.048,-76.774,0.005534451534290446
43.032,-76.61700000000002,0.005977311364658238
43.016,-76.46100000000001,0.0063898339873719
43.0,-76.30399999999997,0.006639268045803131
42.985,-76.14800000000002,0.006678296563512835
42.968,-75.99099999999999,0.006534819742944774
42.952,-75.83499999999998,0.0062488616664257025
42.936,-75.67899999999997,0.005883080907981958
42.919,-75.52199999999999,0.005490458869022697
42.903,-75.36599999999999,0.00510336624336417
42.886,-75.20999999999998,0.004713920831083216
42.869,-75.05399999999997,0.004302053136790434
42.852,-74.89800000000002,0.0038604470752364615
42.835,-74.74200000000002,0.003404892756448083
42.818,-74.58600000000001,0.0029690446320572127
42.8,-74.43,0.002587415860578149
42.783,-74.27499999999998,0.002280464314853446
42.765,-74.11900000000003,0.0020355794903235314
42.747,-73.96300000000002,0.0018386148600126706
42.729,-73.80799999999999,0.0016795321249192374
42.711,-73.65199999999999,0.0015533643791686026
42.693,-73.49700000000001,0.0014653706740346032
42.675,-73.34100000000001,0.0014286080792938053
42.656,-73.18599999999998,0.0014656009556090958
42.638,-73.02999999999997,0.0015766140111757652
42.619,-72.875,0.001734424507358669
42.6,-72.72000000000003,0.0018910880912644907
42.581,-72.565,0.002016078628706933
42.562,-72.41000000000003,0.002112267463957856
42.543,-72.255,0.002209303678694455
42.523,-72.10000000000002,0.0023419150243751408
42.504,-71.945,0.0025226565931431764
42.484,-71.79000000000002,0.002741780385420073
42.464,-71.63499999999999,0.0029760898661074313
42.444,-71.48000000000002,0.003198676728633122
42.424,-71.32600000000002,0.0033777982586598787
42.404,-71.17099999999999,0.0034950659701809736
42.384,-71.01600000000002,0.003551655463728306
42.363,-70.86200000000002,0.003564372076667309
42.342,-70.707,0.003556425702219396
42.322,-70.553,0.0035401545966763813
42.301,-70.399,0.0035081385008779446
42.28,-70.245,0.0034611372350079692
42.259,-70.08999999999997,0.0034056411299118725
42.237,-69.93599999999998,0.003372998855852422
42.216,-69.78199999999998,0.003411695939676679
42.195,-69.62799999999999,0.0034860475292560786
42.173,-69.47399999999999,0.003605594217731912
42.151,-69.32,0.0036972040435126917
42.129,-69.16699999999997,0.0037874107463194357
42.107,-69.01299999999998,0.0039973650127464976
42.085,-68.85899999999998,0.0
42.063,-68.70600000000002,0.0
42.04,-68.55200000000002,0.0
42.018,-68.399,0.0
41.995,-68.245,0.0
41.972,-68.09199999999998,0.0
41.949,-67.93900000000002,0.0
41.926,-67.786,0.0
41.903,-67.63299999999998,0.0
41.879,-67.48000000000002,0.0
41.856,-67.327,0.0
41.832,-67.17399999999998,0.0
41.808,-67.02100000000002,0.0
41.784,-66.868,0.0
41.76,-66.71600000000001,0.0
41.736,-66.56299999999999,0.0
41.712,-66.411,0.0
41.687,-66.25799999999998,0.0
41.663,-66.106,0.0
41.638,-65.95400000000001,0.0
41.613,-65.80099999999999,0.0
41.588,-65.649,0.0
41.563,-65.49700000000001,0.0
41.538,-65.34500000000003,0.0
41.513,-65.19299999999998,0.0
41.487,-65.041,0.0
41.462,-64.88999999999999,0.0
41.436,-64.738,0.0
41.41,-64.58600000000001,0.0
41.384,-64.435,0.0
41.358,-64.28300000000002,0.0
41.332,-64.132,0.0
41.305,-63.980999999999995,0.0
41.279,-63.82900000000001,0.0
41.252,-63.678,0.0
41.225,-63.52699999999999,0.0
41.198,-63.375999999999976,0.0
41.171,-63.22500000000002,0.0
41.144,-63.07499999999999,0.0
40.443,-131.157,0.0
40.474,-131.008,0.0
40.505,-130.86,0.0
40.535,-130.711,0.0
40.566,-130.562,0.0
40.596,-130.413,0.0
40.626,-130.264,0.0
40.656,-130.115,0.0
40.686,-129.966,0.0
40.716,-129.816,0.0
40.746,-129.667,0.0
40.775,-129.518,0.0
40.805,-129.368,0.0
40.834,-129.218,0.0
40.863,-129.069,0.0
40.892,-128.919,0.0
40.921,-128.769,0.0
40.95,-128.619,0.0
40.978,-128.469,0.0
41.007,-128.319,0.0
41.035,-128.168,0.0
41.063,-128.018,0.0
41.091,-127.868,0.0
41.119,-127.71700000000001,0.0
41.147,-127.56700000000001,0.0
41.175,-127.416,0.0
41.203,-127.26499999999999,0.0
41.23,-127.114,0.0
41.257,-126.964,0.0
41.285,-126.81299999999999,0.0
41.312,-126.662,0.0
41.339,-126.50999999999999,0.0
41.365,-126.35900000000001,0.0
41.392,-126.208,0.0
41.419,-126.05699999999999,0.0
41.445,-125.905,0.0
41.471,-125.75399999999999,0.0
41.497,-125.602,0.0
41.523,-125.44999999999999,0.0
41.549,-125.298,0.0
41.575,-125.14699999999999,0.0
41.601,-124.995,0.0
41.626,-124.84299999999999,0.0
41.652,-124.691,0.0
41.677,-124.53800000000001,1.3679514721211308e-8
41.702,-124.386,7.39495797997627e-8
41.727,-124.23400000000001,2.2813126036941824e-7
41.752,-124.082,6.365607120663537e-7
41.776,-123.929,1.6493958747671602e-6
41.801,-123.77699999999999,3.795598644308771e-6
41.825,-123.624,7.663171039846982e-6
41.85,-123.471,1.3115463733276835e-5
41.874,-123.31899999999999,1.901133623266817e-5
41.898,-123.166,2.3612996277241925e-5
41.922,-123.013,2.5384887846031462e-5
41.946,-122.86000000000001,2.3811721972915584e-5
41.969,-122.707,1.9605485895705706e-5
41.993,-122.554,1.4439448696086644e-5
42.016,-122.40100000000001,1.157947121448162e-5
42.039,-122.24700000000001,1.4751312949931865e-5
42.063,-122.094,2.702924656295048e-5
42.086,-121.941,4.8485232857588525e-5
42.108,-121.787,7.478645658298358e-5
42.131,-121.63399999999999,9.817925332443072e-5
42.154,-121.47999999999999,0.00011182228415409328
42.176,-121.326,0.0001117718735386173
42.199,-121.173,9.83053846441149e-5
42.221,-121.019,7.487909221259636e-5
42.243,-120.86500000000001,4.8477706070978415e-5
42.265,-120.71100000000001,2.629384692524844e-5
42.287,-120.55699999999999,1.2019704775610518e-5
42.308,-120.40299999999999,4.912001479827823e-6
42.33,-120.249,2.0404141870559515e-6
42.351,-120.095,9.785258160195051e-7
42.373,-119.94,5.038243563197077e-7
42.394,-119.786,2.9115046943636503e-7
42.415,-119.632,3.8010830523654197e-7
42.436,-119.477,1.1798905644908768e-6
42.456,-119.32300000000001,3.6502071823411334e-6
42.477,-119.168,9.4596134656634e-6
42.497,-119.013,1.966633624136958e-5
42.518,-118.85900000000001,3.4004397269261055e-5
42.538,-118.70400000000001,4.8574568652281594e-5
42.558,-118.549,5.883232516116093e-5
42.578,-118.394,6.119791167432303e-5
42.598,-118.239,5.517660789222721e-5
42.617,-118.084,4.326811446962579e-5
42.637,-117.929,3.0495463115643035e-5
42.656,-117.774,1.976101675864192e-5
42.676,-117.619,1.215984150798032e-5
42.695,-117.463,7.261544791526096e-6
42.714,-117.30799999999999,4.544501120071129e-6
42.733,-117.15299999999999,4.1102881773374055e-6
42.752,-116.99700000000001,6.972105483637541e-6
42.77,-116.84200000000001,1.4995396347181876e-5
42.789,-116.686,3.12059333290878e-5
42.807,-116.53,5.6220340365703484e-5
42.825,-116.375,8.729492209309905e-5
42.843,-116.219,0.00011905414239938418
42.861,-116.06299999999999,0.00015189058162204405
42.879,-115.90700000000001,0.0002137888116868941
42.897,-115.751,0.00038402085558039516
42.914,-115.595,0.0008063012996387566
42.932,-115.439,0.0016635023675168525
42.949,-115.28299999999999,0.0031321975935517275
42.966,-115.12700000000001,0.005309992758289729
42.983,-114.971,0.008128563368781335
43.0,-114.815,0.01123453323113732
43.017,-114.65799999999999,0.013995608179844056
43.034,-114.50200000000001,0.015663928804064368
43.05,-114.346,0.015883508787830444
43.066,-114.189,0.014786006248958613
43.083,-114.03299999999999,0.01294963700104302
43.099,-113.876,0.011048385835276078
43.115,-113.72,0.009502457121527277
43.13,-113.56299999999999,0.00839599138075338
43.146,-113.406,0.007593078647528899
43.162,-113.25,0.007089546940580118
43.177,-113.09299999999999,0.007060464743929656
43.192,-112.936,0.007677285057319873
43.208,-112.779,0.008876071756113796
43.223,-112.62200000000001,0.010306833046684909
43.237,-112.465,0.011377410639274827
43.252,-112.30799999999999,0.0115728608292002
43.267,-112.15100000000001,0.010781857317394549
43.281,-111.994,0.009239159499453517
43.296,-111.83699999999999,0.007418198705008732
43.31,-111.679,0.005833133269443045
43.324,-111.52199999999999,0.0048833968562898965
43.338,-111.36500000000001,0.004709823241371067
43.352,-111.207,0.005297884168225097
43.365,-111.05000000000001,0.006537004080838025
43.379,-110.893,0.008282325498349416
43.392,-110.73500000000001,0.010409484224014198
43.406,-110.578,0.012862978828855119
43.419,-110.41999999999999,0.015687352869819007
43.432,-110.262,0.01880137111657364
43.445,-110.10499999999999,0.02172005605847742
43.457,-109.947,0.02368720455242083
43.47,-109.78899999999999,0.02379776279022908
43.482,-109.632,0.021684622526488322
43.495,-109.47399999999999,0.01749704147199005
43.507,-109.316,0.012294849256622276
43.519,-109.15799999999999,0.007353356944683812
43.531,-109.0,0.003676611017517814
43.543,-108.84200000000001,0.0015313126862929352
43.555,-108.684,0.0005804783484258938
43.566,-108.52600000000001,0.0003209900413070868
43.577,-108.368,0.0003977255358133482
43.589,-108.21000000000001,0.000671444308661355
43.6,-108.05199999999999,0.0012223356160387538
43.611,-107.894,0.002511699788670526
43.622,-107.73500000000001,0.005480379250019021
43.632,-107.577,0.01108528730034523
43.643,-107.41900000000001,0.019521180628944562
43.653,-107.25999999999999,0.029396494854400664
43.664,-107.102,0.038128473296606034
43.674,-106.94399999999999,0.043559075673047905
43.684,-106.785,0.044668618130272765
43.694,-106.62700000000001,0.041507176306180574
43.704,-106.46799999999999,0.035064468410189
43.713,-106.31,0.02749982692887956
43.723,-106.15100000000001,0.02145117185477021
43.732,-105.993,0.019128692394398635
43.742,-105.834,0.020851701243674952
43.751,-105.67500000000001,0.024975987979434136
43.76,-105.517,0.029318162628138175
43.768,-105.358,0.03282100832319317
43.777,-105.19900000000001,0.03657424421354568
43.786,-105.03999999999999,0.04287150983869156
43.794,-104.882,0.05364943954623253
43.802,-104.72300000000001,0.06917393568455557
43.811,-104.564,0.08668004509911949
43.819,-104.405,0.10130397267643826
43.827,-104.24600000000001,0.10893861665396558
43.834,-104.08699999999999,0.10794490243657766
43.842,-103.928,0.10067037041430003
43.849,-103.769,0.09238265053758889
43.857,-103.61000000000001,0.0896582183478223
43.864,-103.45100000000002,0.09626122949653527
43.871,-103.29199999999997,0.11169457045868586
43.878,-103.13299999999998,0.13142439463590064
43.885,-102.97399999999999,0.14960187065091152
43.892,-102.815,0.16188365016517442
43.898,-102.656,0.16711399577283403
43.905,-102.49700000000001,0.16748434299821618
43.911,-102.33800000000002,0.16622297574863948
43.917,-102.178,0.16583169802579595
43.923,-102.019,0.16677100517178045
43.929,-101.86000000000001,0.16778927676298455
43.935,-101.70100000000002,0.1673483699195936
43.94,-101.54199999999997,0.16530492040160272
43.946,-101.382,0.16308652238993068
43.951,-101.22300000000001,0.16219794033876
43.956,-101.06400000000002,0.16258299546723556
43.961,-100.904,0.16350435028563742
43.966,-100.745,0.1646695761864501
43.971,-100.58600000000001,0.16578959635519444
43.976,-100.42599999999999,0.16557855053258372
43.98,-100.267,0.16250255004682637
43.985,-100.10700000000003,0.15649022510648355
43.989,-99.94799999999998,0.14907390753724495
43.993,-99.78800000000001,0.14165856534832602
43.997,-99.62900000000002,0.1347166420236021
44.001,-99.47000000000003,0.1279711242311917
44.005,-99.31,0.12158917241802111
44.008,-99.15100000000001,0.11679719024324041
44.012,-98.99099999999999,0.1150350581342261
44.015,-98.832,0.1173373452385059
44.018,-98.67200000000003,0.12292905128557001
44.021,-98.512,0.1292869981333773
44.024,-98.35300000000001,0.13321701236506023
44.027,-98.19299999999998,0.13241185169611414
44.029,-98.03399999999999,0.1265801876663511
44.032,-97.87400000000002,0.11791304012431535
44.034,-97.71499999999997,0.11041512052916387
44.036,-97.555,0.10742883719088542
44.039,-97.39499999999998,0.11007913530780052
44.041,-97.23599999999999,0.11688548478363123
44.042,-97.07600000000002,0.12490742341532851
44.044,-96.91699999999997,0.1307116591146772
44.046,-96.757,0.13220612112985777
44.047,-96.59699999999998,0.12932157665222224
44.048,-96.43799999999999,0.12417998330646025
44.049,-96.27800000000002,0.11978712285180741
44.05,-96.11900000000003,0.11847769403556306
44.051,-95.959,0.12032084087912275
44.052,-95.79899999999998,0.12290869276711609
44.053,-95.63999999999999,0.12269190572243382
44.053,-95.48000000000002,0.11728883299254628
44.053,-95.32,0.10676383473135644
44.054,-95.161,0.09340655960834382
44.054,-95.00099999999998,0.08009479196305858
44.054,-94.84100000000001,0.06979984512486871
44.053,-94.68200000000002,0.06447777478850449
44.053,-94.52199999999999,0.06422371185164193
44.053,-94.36200000000002,0.06714656519690433
44.052,-94.20299999999997,0.07037752284467329
44.051,-94.043,0.07177998586697673
44.05,-93.88299999999998,0.07056409652806157
44.049,-93.72399999999999,0.06722972612937674
44.048,-93.56400000000002,0.06284268107206317
44.047,-93.40499999999997,0.05857565232128631
44.046,-93.245,0.05502404091808507
44.044,-93.08499999999998,0.05216809214643631
44.042,-92.92599999999999,0.04935657170228485
44.041,-92.76600000000002,0.04575086674765255
44.039,-92.60700000000003,0.04097030493341183
44.036,-92.447,0.03497216367901987
44.034,-92.28699999999998,0.028185541452206055
44.032,-92.12799999999999,0.021562013433967388
44.029,-91.96800000000002,0.016263941817022728
44.027,-91.80900000000003,0.013395648512976959
44.024,-91.649,0.013172971180862489
44.021,-91.49000000000001,0.014809470968958242
44.018,-91.32999999999998,0.017036541732009674
44.015,-91.17000000000002,0.018743473839300095
44.012,-91.01100000000002,0.019389071964428017
44.008,-90.851,0.019019251982610647
44.005,-90.69200000000001,0.01808209141787531
44.001,-90.53199999999998,0.017057398727905636
43.997,-90.37299999999999,0.016214951156724135
43.993,-90.214,0.015520106661577911
43.989,-90.05399999999997,0.014889322008989838
43.985,-89.89499999999998,0.014345662518535054
43.98,-89.73500000000001,0.01392862089943974
43.976,-89.57600000000002,0.013565132410073554
43.971,-89.416,0.013228046002386478
43.966,-89.257,0.012905091619400434
43.961,-89.09800000000001,0.012617779298763997
43.956,-88.93799999999999,0.012360415272435268
43.951,-88.779,0.01211088153928896
43.946,-88.62,0.011839554128898514
43.94,-88.45999999999998,0.011532657554906293
43.935,-88.30099999999999,0.01119505518137355
43.929,-88.142,0.010884435174787993
43.923,-87.983,0.010623747100165299
43.917,-87.82400000000001,0.010400876039813314
43.911,-87.66399999999999,0.010178521939652232
43.905,-87.505,0.009920606883635346
43.898,-87.346,0.00954119569069607
43.892,-87.18700000000001,0.008343352670538302
43.885,-87.02800000000002,0.00512564923959805
43.878,-86.86900000000003,0.003532247251041129
43.871,-86.70999999999998,0.003282004528280751
43.864,-86.55099999999999,0.0032031843998165796
43.857,-86.392,0.003153739459690507
43.85,-86.233,0.0031483045325024464
43.842,-86.07400000000001,0.003234546548532935
43.834,-85.91500000000002,0.0034582192278906146
43.827,-85.75599999999997,0.0038257462268983956
43.819,-85.59699999999998,0.004288809939174115
43.811,-85.43799999999999,0.0047479278813866675
43.803,-85.279,0.005122429661629632
43.794,-85.12,0.005386586519663613
43.786,-84.96199999999999,0.005550147230490896
43.777,-84.803,0.00566574709293327
43.769,-84.644,0.005755324042702315
43.76,-84.48500000000001,0.005835510432081595
43.751,-84.327,0.00589038878150796
43.742,-84.168,0.00592430078954556
43.732,-84.00900000000001,0.005977098682043172
43.723,-83.851,0.006098196291739227
43.713,-83.69200000000001,0.006367422324131426
43.704,-83.53399999999999,0.00676198910257765
43.694,-83.375,0.007224103274912293
43.684,-83.21699999999998,0.007697468658501468
43.674,-83.05799999999999,0.008177869051106682
43.664,-82.89999999999998,0.008635770203782782
43.654,-82.74200000000002,0.009033455092726062
43.643,-82.58300000000003,0.009340181722540598
43.633,-82.42500000000001,0.009539150817386774
43.622,-82.267,0.009643412233529958
43.611,-82.108,0.009672270603541566
43.6,-81.94999999999999,0.009652371083665625
43.589,-81.79199999999997,0.00960347249245877
43.578,-81.63400000000001,0.009556470858749345
43.566,-81.476,0.009082743928424402
43.555,-81.31799999999998,0.008873038097514946
43.543,-81.16000000000003,0.0
43.531,-81.00200000000001,0.0
43.519,-80.844,0.0
43.507,-80.68599999999998,0.0
43.495,-80.52800000000002,0.0
43.483,-80.37,0.0
