lat,lon,estimated_edwards_adjusted_report_days_per_year_grid_130_cropped_blurred
42.474,-74.65699999999998,0.22065359228536266
42.457,-74.50200000000001,0.22478687335543118
42.439,-74.346,0.31760733333590896
42.422,-74.19099999999997,0.49708511397492006
42.404,-74.036,0.8082309829724231
42.386,-73.88099999999997,0.9579857057431191
42.368,-73.726,1.0264643392433819
42.35,-73.57100000000003,1.0002632029976657
42.332,-73.416,0.8390702369584045
42.313,-73.26100000000002,0.710118280366096
42.294,-73.106,0.7120172870594714
42.276,-72.95100000000002,0.8152028911366562
42.257,-72.79700000000003,0.7507484670904628
42.238,-72.642,0.650276178787102
42.219,-72.488,0.6363903136445703
42.2,-72.33300000000003,0.5710132748764656
42.18,-72.17899999999997,0.47184101022130787
42.161,-72.024,0.2841148760759862
42.141,-71.87,0.1993901225611298
42.121,-71.71499999999997,0.15371129574450396
42.101,-71.56099999999998,0.13485475866799698
42.081,-71.40699999999998,0.16609538195626566
42.061,-71.25299999999999,0.20382053799531472
42.041,-71.09899999999999,0.20722467147889992
42.02,-70.945,0.25727922023724803
42.0,-70.791,0.2648853676246322
41.979,-70.637,0.3500856008789717
41.958,-70.483,0.46818072528089594
41.937,-70.32999999999998,0.7338845160790468
41.916,-70.17599999999999,1.068401171899219
41.895,-70.02199999999999,1.1269007203968358
41.874,-69.86900000000003,1.1291108458525818
41.852,-69.71499999999997,1.1291853445627056
41.83,-69.56200000000001,0.0
41.809,-69.40899999999999,0.0
41.787,-69.255,0.0
41.765,-69.10199999999998,0.0
41.743,-68.94900000000001,0.0
41.72,-68.79599999999999,0.0
41.698,-68.64299999999997,0.0
41.675,-68.49000000000001,0.0
41.653,-68.33699999999999,0.0
41.63,-68.18400000000003,0.0
41.607,-68.03199999999998,0.0
41.584,-67.87900000000002,0.0
41.561,-67.726,0.0
41.537,-67.57400000000001,0.0
41.514,-67.42099999999999,0.0
41.49,-67.269,0.0
41.466,-67.11700000000002,0.0
41.442,-66.964,0.0
41.418,-66.81200000000001,0.0
41.394,-66.66000000000003,0.0
41.37,-66.50799999999998,0.0
41.346,-66.356,0.0
41.321,-66.20400000000001,0.0
41.297,-66.053,0.0
41.272,-65.90100000000001,0.0
41.247,-65.74900000000002,0.0
41.222,-65.59800000000001,0.0
41.197,-65.44600000000003,0.0
41.171,-65.29500000000002,0.0
41.146,-65.14299999999997,0.0
41.12,-64.99200000000002,0.0
41.095,-64.84100000000001,0.0
41.069,-64.69,0.0
41.043,-64.53899999999999,0.0
41.017,-64.38799999999998,0.0
40.99,-64.23700000000002,0.0
40.964,-64.08600000000001,0.0
40.938,-63.935,0.0
40.911,-63.785000000000025,0.0
40.884,-63.634000000000015,0.0
40.857,-63.483000000000004,0.0
40.83,-63.33300000000003,0.0
40.803,-63.18299999999999,0.0
40.104,-131.036,0.0
40.134,-130.888,0.0
40.165,-130.739,0.0
40.196,-130.591,0.0
40.226,-130.443,0.0
40.256,-130.294,0.0
40.286,-130.145,0.0
40.316,-129.997,0.0
40.346,-129.848,0.0
40.376,-129.699,0.0
40.406,-129.55,0.0
40.435,-129.401,0.0
40.464,-129.252,0.0
40.494,-129.103,0.0
40.523,-128.954,0.0
40.552,-128.804,0.0
40.581,-128.655,0.0
40.609,-128.505,0.0
40.638,-128.356,0.0
40.666,-128.206,0.0
40.695,-128.056,0.0
40.723,-127.906,0.0
40.751,-127.757,0.0
40.779,-127.606,0.0
40.807,-127.45599999999999,0.0
40.834,-127.30600000000001,0.0
40.862,-127.156,0.0
40.889,-127.006,0.0
40.917,-126.85499999999999,0.0
40.944,-126.70500000000001,0.0
40.971,-126.554,0.0
40.998,-126.40299999999999,0.0
41.024,-126.25299999999999,0.0
41.051,-126.102,0.0
41.078,-125.951,0.0
41.104,-125.80000000000001,0.0
41.13,-125.649,0.0
41.156,-125.49799999999999,0.0
41.182,-125.34700000000001,0.0
41.208,-125.195,0.0
41.234,-125.04400000000001,0.0
41.259,-124.892,0.0
41.285,-124.74100000000001,0.0
41.31,-124.589,0.0
41.335,-124.43799999999999,0.0
41.36,-124.286,0.0
41.385,-124.13399999999999,0.0
41.41,-123.982,0.0
41.435,-123.83000000000001,5.394824004566666e-9
41.459,-123.678,2.9187082213771662e-5
41.484,-123.52600000000001,0.005142010417360018
41.508,-123.374,0.03533683509834467
41.532,-123.22200000000001,0.05072691197404515
41.556,-123.06899999999999,0.05262112723427783
41.58,-122.917,0.05263156827209035
41.604,-122.76499999999999,0.05262613966639681
41.628,-122.612,0.05162750240896793
41.651,-122.459,0.04034856677566386
41.674,-122.30699999999999,0.006146048086739645
41.698,-122.154,3.5137437173294784e-5
41.721,-122.001,4.023957588660449e-8
41.744,-121.84800000000001,1.1382815440886897e-5
41.766,-121.695,0.0009773786388593301
41.789,-121.542,0.006119311411512074
41.812,-121.38900000000001,0.0070835659102940485
41.834,-121.23599999999999,0.007049289927865267
41.856,-121.083,0.006017199685416599
41.879,-120.929,0.0009499255111589811
41.901,-120.77600000000001,2.1732695195695645e-5
41.923,-120.62299999999999,0.0009463422920930107
41.944,-120.469,0.006190892006953226
41.966,-120.316,0.007062120967257035
41.988,-120.162,0.006019731147503383
42.009,-120.00800000000001,0.0009602046132445577
42.03,-119.85400000000001,1.0978466922728247e-5
42.051,-119.701,3.595318512843279e-8
42.072,-119.547,1.3419329986415145e-11
42.093,-119.393,1.3263110449681963e-15
42.114,-119.239,0.0
42.134,-119.08500000000001,0.0
42.155,-118.93,0.0
42.175,-118.77600000000001,0.0
42.195,-118.62200000000001,6.552705665850776e-12
42.215,-118.46799999999999,3.360740809162531e-8
42.235,-118.31299999999999,5.843770027052402e-6
42.255,-118.15899999999999,3.704806838170408e-5
42.275,-118.00399999999999,4.255749431610667e-5
42.294,-117.85,4.337149024251509e-5
42.314,-117.695,4.303424929098643e-5
42.333,-117.53999999999999,3.7615801452361424e-5
42.352,-117.386,5.851091728345344e-6
42.371,-117.231,3.599194440978571e-8
42.39,-117.076,1.437181342276809e-11
42.409,-116.92099999999999,1.493787999520542e-15
42.427,-116.76599999999999,0.0
42.446,-116.61099999999999,0.0
42.464,-116.45599999999999,0.0
42.482,-116.30099999999999,0.0
42.5,-116.14500000000001,0.0
42.518,-115.99000000000001,0.0
42.536,-115.83500000000001,0.0
42.554,-115.679,8.946972546640071e-9
42.571,-115.524,4.261044691024247e-5
42.589,-115.369,0.00700280063485165
42.606,-115.213,0.04552929505369018
42.623,-115.05699999999999,0.052596387873192894
42.64,-114.90199999999999,0.05567819173388405
42.657,-114.74600000000001,0.0929710697579088
42.674,-114.59,0.21710175788042624
42.69,-114.434,0.2590514079118765
42.707,-114.279,0.2600546366524781
42.723,-114.12299999999999,0.23531466333926188
42.739,-113.96700000000001,0.1845615424971929
42.755,-113.811,0.18778227382208781
42.771,-113.655,0.16293348728621032
42.787,-113.49799999999999,0.15167707176726267
42.803,-113.34200000000001,0.11743951516126214
42.818,-113.186,0.10638253938087908
42.834,-113.03,0.13132360580201388
42.849,-112.87299999999999,0.2770690356510471
42.864,-112.71700000000001,0.31368659979727814
42.879,-112.561,0.316706684519798
42.894,-112.404,0.3147489125748789
42.909,-112.24799999999999,0.2773443564549259
42.923,-112.09100000000001,0.23537870094140687
42.938,-111.935,0.048502907928457586
42.952,-111.77799999999999,0.007387991378512591
42.966,-111.62100000000001,0.0010018419264847698
42.98,-111.465,0.006121630480415183
42.994,-111.30799999999999,0.04032712490055485
43.008,-111.15100000000001,0.051590179124931655
43.022,-110.994,0.05257814703926323
43.035,-110.83699999999999,0.05257862163053952
43.049,-110.68,0.05157882694401768
43.062,-110.523,0.04029719105807647
43.075,-110.36600000000001,0.007179381863988896
43.088,-110.209,0.012386728286497641
43.101,-110.05199999999999,0.04643990646741121
43.114,-109.89500000000001,0.05254837039124243
43.126,-109.738,0.05258398444870142
43.139,-109.58000000000001,0.05254671848397654
43.151,-109.423,0.04640813720245392
43.163,-109.26599999999999,0.012372948648010385
43.175,-109.10900000000001,0.0010087103226537942
43.187,-108.951,5.977467334641074e-6
43.199,-108.79400000000001,1.241098120722198e-5
43.211,-108.636,0.0010200531939118693
43.222,-108.47900000000001,0.006214440770456267
43.233,-108.321,0.0071360755791060135
43.245,-108.16399999999999,0.0063633825990814
43.256,-108.006,0.0010314550713656286
43.267,-107.84800000000001,1.2719012454600107e-5
43.278,-107.691,4.754939967417767e-8
43.288,-107.53299999999999,6.286646622927423e-6
43.299,-107.375,0.0010358597793174804
43.309,-107.21700000000001,0.011456596032323014
43.32,-107.06,0.04116777744694608
43.33,-106.90199999999999,0.051579536768511555
43.34,-106.744,0.05257890058503577
43.35,-106.58600000000001,0.05257905695715168
43.36,-106.428,0.05159381691566351
43.369,-106.27000000000001,0.04025810358721953
43.379,-106.112,0.007221487491670497
43.388,-105.95400000000001,0.011451417179010014
43.397,-105.79599999999999,0.040232071807772586
43.406,-105.638,0.045375704660289645
43.415,-105.47999999999999,0.040210498114329474
43.424,-105.322,0.011450360116353963
43.433,-105.16300000000001,0.0010002033725586862
43.441,-105.005,0.0010478926232452724
43.45,-104.84700000000001,0.006237149518899435
43.458,-104.689,0.009298021313631125
43.466,-104.53,0.026070534813750112
43.474,-104.37200000000001,0.06615307691325455
43.482,-104.214,0.1000353661522806
43.49,-104.055,0.10104642120166489
43.498,-103.89699999999999,0.07603386114486721
43.505,-103.73899999999998,0.05067241687825506
43.512,-103.57999999999998,0.017807781890464343
43.52,-103.42200000000003,0.010379151589288205
43.527,-103.26299999999998,0.05931534147911894
43.534,-103.10500000000002,0.12683162711531595
43.54,-102.94600000000003,0.24896114541866998
43.547,-102.78800000000001,0.2714983080740383
43.554,-102.62900000000002,0.28028702664868854
43.56,-102.47000000000003,0.30973710973023244
43.566,-102.31200000000001,0.3808156417006237
43.573,-102.15300000000002,0.4212587171067594
43.579,-101.995,0.3367855106628083
43.584,-101.83600000000001,0.37085519174892484
43.59,-101.67700000000002,0.3703657719246327
43.596,-101.519,0.3646182926786514
43.601,-101.36000000000001,0.35034964798893226
43.607,-101.20100000000002,0.3703822184226925
43.612,-101.04199999999997,0.30897600190157504
43.617,-100.88400000000001,0.33743359762132286
43.622,-100.72500000000002,0.3033807838331982
43.626,-100.56599999999997,0.26948811310856774
43.631,-100.40699999999998,0.2820202272092505
43.636,-100.24799999999999,0.37677592784890834
43.64,-100.089,0.5352578746699775
43.644,-99.93099999999998,0.5775576559989611
43.648,-99.77199999999999,0.742494166334903
43.652,-99.613,0.7509566377248957
43.656,-99.45400000000001,0.6880479570055452
43.66,-99.29500000000002,0.6498282788311011
43.664,-99.13600000000002,0.5014687395246392
43.667,-98.97699999999998,0.4508273348390913
43.67,-98.81799999999998,0.4919223413727528
43.673,-98.65899999999999,0.5426898108618237
43.676,-98.5,0.5241505084675381
43.679,-98.34100000000001,0.5251869033814169
43.682,-98.18200000000002,0.5509031934527878
43.685,-98.02300000000002,0.5098291777461683
43.687,-97.86399999999998,0.45902324198591243
43.69,-97.70499999999998,0.4842841222040795
43.692,-97.54599999999999,0.5440531747250281
43.694,-97.387,0.6263928351897138
43.696,-97.22800000000001,0.7346838001344476
43.698,-97.06900000000002,0.9142226359100085
43.699,-96.91000000000003,1.084187487457231
43.701,-96.75099999999998,1.0056807423146543
43.702,-96.59199999999998,0.9802953721774323
43.704,-96.43299999999999,0.9398916519924925
43.705,-96.274,0.8535242275785979
43.706,-96.11500000000001,0.7413472881349773
43.707,-95.95600000000002,0.6308541075962059
43.707,-95.79599999999999,0.6537453639271351
43.708,-95.637,0.809816688822702
43.709,-95.47800000000001,0.7873305186992986
43.709,-95.31900000000002,0.7756406885210595
43.709,-95.16000000000003,0.6951231223222211
43.709,-95.00099999999998,0.5933469106856558
43.709,-94.84199999999998,0.41477495067964115
43.709,-94.68299999999999,0.26054834496884965
43.709,-94.524,0.13025643232593376
43.708,-94.36500000000001,0.15320457034289628
43.707,-94.20600000000002,0.15616314580838164
43.707,-94.04599999999999,0.21831566996239535
43.706,-93.887,0.2600421202255183
43.705,-93.72800000000001,0.3168535754421405
43.704,-93.56900000000002,0.37786921309200355
43.702,-93.41000000000003,0.40656092130300436
43.701,-93.25099999999998,0.3894874488016396
43.699,-93.09199999999998,0.3672897461385141
43.698,-92.93299999999999,0.3645090094287673
43.696,-92.774,0.3096204751474461
43.694,-92.61500000000001,0.25695176193052555
43.692,-92.45600000000002,0.24241014862944935
43.69,-92.29700000000003,0.19502002078023362
43.687,-92.13799999999998,0.10621808923317556
43.685,-91.97899999999998,0.05286085986342278
43.682,-91.82,0.026006436425904708
43.679,-91.661,0.09492280054731651
43.677,-91.50200000000001,0.15685174289636275
43.673,-91.34300000000002,0.17225577093613442
43.67,-91.18400000000003,0.1775177482100304
43.667,-91.02499999999998,0.1712296677998124
43.664,-90.86599999999999,0.14578094769107647
43.66,-90.707,0.09078526403902626
43.656,-90.548,0.22553024569683175
43.652,-90.38900000000001,0.3990882900024531
43.648,-90.23000000000002,0.5666434426245243
43.644,-90.07100000000003,0.7069326559260576
43.64,-89.91300000000001,0.8263136666132918
43.636,-89.75400000000002,0.9128762145158634
43.631,-89.59500000000003,1.043321833443226
43.627,-89.43599999999998,1.1259053429722476
43.622,-89.27699999999999,1.1444826793834144
43.617,-89.118,1.1159089228971812
43.612,-88.95999999999998,1.2300607778811867
43.607,-88.80099999999999,1.2598458060976943
43.601,-88.642,1.2940175820517994
43.596,-88.483,1.2990463893839814
43.59,-88.32499999999999,1.3218762312984806
43.584,-88.166,1.3472701124650894
43.579,-88.007,1.5668545783548928
43.573,-87.84899999999999,1.7237328627421475
43.566,-87.69,1.7505630536500592
43.56,-87.53199999999998,1.7507551248800155
43.554,-87.37299999999999,1.7495796270621822
43.547,-87.214,0.0
43.541,-87.05599999999998,0.0
43.534,-86.89699999999999,0.1078265625766701
43.527,-86.73899999999998,0.10793582183373389
43.52,-86.57999999999998,0.10788177118105313
43.513,-86.42200000000003,0.10666291531710817
43.505,-86.26299999999998,0.11602171608164905
43.498,-86.10500000000002,0.20085839203151515
43.49,-85.947,0.24441832267262958
43.482,-85.78800000000001,0.24968713400599266
43.474,-85.63,0.21627060561306813
43.466,-85.47199999999998,0.1717253522983194
43.458,-85.31299999999999,0.16857143490525722
43.45,-85.15499999999997,0.22174559458902857
43.442,-84.99700000000001,0.2517605321477592
43.433,-84.839,0.25276125333502486
43.424,-84.68,0.241694684678608
43.415,-84.52199999999999,0.2884185998780912
43.407,-84.36399999999998,0.3732727038599519
43.397,-84.20600000000002,0.35250492198639705
43.388,-84.048,0.4146209874554172
43.379,-83.88999999999999,0.49611911468537045
43.369,-83.73200000000003,0.5749377618339769
43.36,-83.57400000000001,0.6160103523219475
43.35,-83.416,0.43741802950846514
43.34,-83.25799999999998,0.3960144918417838
43.33,-83.10000000000002,0.3661779272643231
43.32,-82.94200000000001,0.3275331228818861
43.309,-82.78500000000003,0.3233518355207372
43.299,-82.62700000000001,0.31340691642450097
43.288,-82.469,0.31120792937665953
43.278,-82.31099999999998,0.30932015112565575
43.267,-82.154,0.3024400254450666
43.256,-81.99599999999998,0.3005091174981522
43.245,-81.83800000000002,0.0
43.234,-81.68099999999998,0.0
43.222,-81.52300000000002,0.0
43.211,-81.36599999999999,0.0
43.199,-81.20800000000003,0.0
43.187,-81.05099999999999,0.0
43.175,-80.89299999999997,0.0
43.163,-80.73599999999999,0.0
43.151,-80.57900000000001,0.0
43.139,-80.42099999999999,0.0
43.126,-80.26400000000001,0.0
43.114,-80.10700000000003,0.0
43.101,-79.94999999999999,0.0
43.088,-79.793,0.0
43.075,-79.63600000000002,0.0
43.062,-79.47899999999998,0.12437321034365606
43.049,-79.322,0.12442279310103027
43.035,-79.16500000000002,0.1258389415203939
43.022,-79.00799999999998,0.1433541953628808
43.008,-78.851,0.16183223179135162
42.994,-78.69400000000002,0.18552738176099892
42.98,-78.53699999999998,0.17146908219597165
42.966,-78.38099999999997,0.1332178194345372
42.952,-78.22399999999999,0.14740713893482024
42.938,-78.06700000000001,0.1231729691113795
42.923,-77.911,0.13467372210404852
42.909,-77.75400000000002,0.11573945723784759
42.894,-77.59800000000001,0.14583733763430592
42.879,-77.44099999999997,0.19778486974465667
42.864,-77.28500000000003,0.24466767334020498
42.849,-77.12799999999999,0.2482899891437264
42.834,-76.97199999999998,0.3511833962709939
42.818,-76.81599999999997,0.42704872700661495
42.803,-76.66000000000003,0.5180659006901724
42.787,-76.50400000000002,0.5712907205282746
42.771,-76.34699999999998,0.6015673854007422
42.756,-76.19099999999997,0.5666743351202227
42.739,-76.03500000000003,0.5967314827837813
42.723,-75.87900000000002,0.5438588890965825
42.707,-75.72300000000001,0.5181393529506814
42.69,-75.56799999999998,0.4667000812867368
42.674,-75.41199999999998,0.459831853582715
42.657,-75.25599999999997,0.4554508928993506
42.64,-75.10000000000002,0.3383129362979018
42.623,-74.945,0.33600986914082165
42.606,-74.78899999999999,0.3694549442827361
42.589,-74.63299999999998,0.29416486359207394
42.571,-74.47800000000001,0.26561172734853983
42.554,-74.32299999999998,0.3922529800465393
42.536,-74.16699999999997,0.7263890158757729
42.519,-74.012,0.8736971541066825
42.501,-73.85700000000003,0.8896510372410688
42.483,-73.70100000000002,0.9720733610450054
42.464,-73.54599999999999,0.9639245758928514
42.446,-73.39100000000002,0.9200334928228114
42.428,-73.23599999999999,0.7521651768497298
42.409,-73.08100000000002,0.7646787899651196
42.39,-72.92599999999999,0.8430264902773578
42.371,-72.77100000000002,0.7627993284766718
42.352,-72.61599999999999,0.6383371044442298
42.333,-72.46199999999999,0.5842335909050429
42.314,-72.30700000000002,0.5122444141476918
42.295,-72.15199999999999,0.3360433447672404
42.275,-71.99799999999999,0.21998958561320958
42.255,-71.84300000000002,0.1388338411473787
42.236,-71.68900000000002,0.13590024342573057
42.216,-71.53399999999999,0.18942155903052438
42.196,-71.38,0.22174363001455177
42.175,-71.226,0.29729329121033493
42.155,-71.07100000000003,0.3336017793969746
42.135,-70.91699999999997,0.35662238772277394
42.114,-70.76299999999998,0.37229925107905554
42.093,-70.60899999999998,0.3758172485580349
42.073,-70.45499999999998,0.38892120736855673
42.052,-70.30099999999999,0.5073351896546374
42.03,-70.14800000000002,1.0676118879938736
42.009,-69.99400000000003,1.1268751801254686
41.988,-69.83999999999997,1.1291099992237787
41.966,-69.68599999999998,1.1228198017093254
41.945,-69.53300000000002,0.0
41.923,-69.37900000000002,0.0
41.901,-69.226,0.0
41.879,-69.07299999999998,0.0
41.857,-68.91899999999998,0.0
41.834,-68.76600000000002,0.0
41.812,-68.613,0.0
41.789,-68.45999999999998,0.0
41.767,-68.30700000000002,0.0
41.744,-68.154,0.0
41.721,-68.00099999999998,0.0
41.698,-67.84800000000001,0.0
41.675,-67.695,0.0
41.651,-67.543,0.0
41.628,-67.38999999999999,0.0
41.604,-67.23700000000002,0.0
41.58,-67.08499999999998,0.0
41.557,-66.93299999999999,0.0
41.533,-66.77999999999997,0.0
41.508,-66.62799999999999,0.0
41.484,-66.476,0.0
41.46,-66.32400000000001,0.0
41.435,-66.17200000000003,0.0
41.411,-66.01999999999998,0.0
41.386,-65.868,0.0
41.361,-65.71600000000001,0.0
41.336,-65.56400000000002,0.0
41.311,-65.41300000000001,0.0
41.285,-65.26100000000002,0.0
41.26,-65.10899999999998,0.0
41.234,-64.95800000000003,0.0
41.208,-64.80700000000002,0.0
41.183,-64.65499999999997,0.0
41.157,-64.50400000000002,0.0
41.13,-64.35300000000001,0.0
41.104,-64.202,0.0
41.078,-64.05099999999999,0.0
41.051,-63.89999999999998,0.0
41.025,-63.749000000000024,0.0
40.998,-63.59800000000001,0.0
40.971,-63.44799999999998,0.0
40.944,-63.297000000000025,0.0
40.917,-63.14699999999999,0.0
40.217,-131.076,0.0
40.248,-130.928,0.0
40.278,-130.779,0.0
40.309,-130.631,0.0
40.339,-130.482,0.0
40.37,-130.334,0.0
40.4,-130.185,0.0
40.43,-130.036,0.0
40.46,-129.887,0.0
40.489,-129.738,0.0
40.519,-129.589,0.0
40.549,-129.44,0.0
40.578,-129.291,0.0
40.607,-129.141,0.0
40.636,-128.992,0.0
40.665,-128.842,0.0
40.694,-128.693,0.0
40.723,-128.543,0.0
40.751,-128.393,0.0
40.78,-128.244,0.0
40.808,-128.094,0.0
40.836,-127.94399999999999,0.0
40.865,-127.79400000000001,0.0
40.892,-127.643,0.0
40.92,-127.493,0.0
40.948,-127.34299999999999,0.0
40.976,-127.19200000000001,0.0
41.003,-127.042,0.0
41.03,-126.89099999999999,0.0
41.057,-126.74100000000001,0.0
41.084,-126.59,0.0
41.111,-126.439,0.0
41.138,-126.28800000000001,0.0
41.165,-126.137,0.0
41.191,-125.98599999999999,0.0
41.218,-125.83500000000001,0.0
41.244,-125.684,0.0
41.27,-125.53200000000001,0.0
41.296,-125.381,0.0
41.322,-125.22999999999999,0.0
41.348,-125.078,0.0
41.373,-124.92599999999999,0.0
41.399,-124.775,0.0
41.424,-124.62299999999999,0.0
41.449,-124.471,0.0
41.474,-124.31899999999999,0.0
41.499,-124.167,0.0
41.524,-124.01499999999999,0.0
41.549,-123.863,9.542586912497458e-10
41.573,-123.71100000000001,5.223267754124487e-6
41.598,-123.559,0.0009410251742126996
41.622,-123.406,0.01217608323642939
41.646,-123.25399999999999,0.046503379477417076
41.67,-123.101,0.05255606260903053
41.694,-122.94900000000001,0.05259002308108861
41.718,-122.79599999999999,0.052554164837218684
41.742,-122.644,0.0465585420174541
41.765,-122.49100000000001,0.012164262069609254
41.788,-122.338,0.0009937487950926048
41.812,-122.185,5.433896459882321e-6
41.835,-122.03200000000001,5.394195726359356e-6
41.858,-121.87899999999999,0.000962951920217694
41.881,-121.726,0.01134737089317321
41.903,-121.57300000000001,0.040399924546494013
41.926,-121.41900000000001,0.04553660900895713
41.948,-121.26599999999999,0.04551821134285224
41.971,-121.113,0.04062586353673567
41.993,-120.959,0.011192332212432208
42.015,-120.80600000000001,0.000975851232837139
42.037,-120.65199999999999,1.0999365018544756e-5
42.059,-120.49799999999999,3.597881321760392e-5
42.08,-120.345,4.322230929468126e-5
42.102,-120.191,3.596782742959269e-5
42.123,-120.037,5.698113146366683e-6
42.144,-119.88300000000001,3.537586874841173e-8
42.165,-119.72900000000001,1.373708457880874e-11
42.186,-119.57499999999999,1.3661947343216573e-15
42.207,-119.42099999999999,0.0
42.228,-119.267,0.0
42.249,-119.112,0.0
42.269,-118.958,0.0
42.289,-118.804,0.0
42.31,-118.649,1.311965260006276e-15
42.33,-118.495,6.600120449459018e-12
42.35,-118.34,1.1421495664424262e-9
42.369,-118.185,7.968350430794108e-9
42.389,-118.031,8.968479323079868e-9
42.409,-117.876,8.557287782569952e-9
42.428,-117.721,9.1927373218318e-9
42.447,-117.566,8.161854992602233e-9
42.466,-117.411,1.2680628651578177e-9
42.485,-117.256,7.512993488431617e-12
42.504,-117.101,1.4593192868465677e-15
42.523,-116.946,0.0
42.542,-116.791,0.0
42.56,-116.636,0.0
42.578,-116.481,0.0
42.597,-116.32499999999999,0.0
42.615,-116.16999999999999,0.0
42.633,-116.01400000000001,0.0
42.651,-115.85900000000001,0.0
42.668,-115.703,7.660813476152421e-9
42.686,-115.548,3.6477583751611756e-5
42.703,-115.392,0.006115355287082647
42.72,-115.23599999999999,0.040472719118590156
42.738,-115.08099999999999,0.05173423185673159
42.755,-114.92500000000001,0.07109378987783006
42.771,-114.769,0.17433466070676704
42.788,-114.613,0.2187879075803029
42.805,-114.457,0.24976227216191382
42.821,-114.30099999999999,0.24479228325286134
42.838,-114.14500000000001,0.21863379999606422
42.854,-113.989,0.2210050565086089
42.87,-113.832,0.16680738780206678
42.886,-113.67599999999999,0.15154143534867956
42.902,-113.52000000000001,0.14345744781299966
42.917,-113.364,0.10538875477303783
42.933,-113.207,0.09921785968441366
42.948,-113.05099999999999,0.12848028095410055
42.964,-112.894,0.2663295468838604
42.979,-112.738,0.3126218821678727
42.994,-112.58099999999999,0.32609501789374495
43.009,-112.424,0.34361480332907607
43.023,-112.268,0.3145083399978589
43.038,-112.11099999999999,0.27909131765342715
43.052,-111.95400000000001,0.11385915740180795
43.067,-111.797,0.04554884287662422
43.081,-111.64099999999999,0.006297978332705555
43.095,-111.48400000000001,0.0010328538136310567
43.109,-111.327,0.011316715843793903
43.123,-111.16999999999999,0.04015810082154519
43.136,-111.013,0.04546921391379016
43.15,-110.856,0.04529880041148772
43.163,-110.69900000000001,0.04039355919964776
43.177,-110.541,0.011283386887814639
43.19,-110.38399999999999,0.007206512672007126
43.203,-110.227,0.04026272978747887
43.216,-110.07,0.05161353036568593
43.228,-109.912,0.05262536081417227
43.241,-109.755,0.05263156602419915
43.253,-109.59700000000001,0.05262524028951638
43.266,-109.44,0.05162511157780348
43.278,-109.28299999999999,0.04035573275056302
43.29,-109.125,0.006153074607443421
43.302,-108.96700000000001,5.0485850666324974e-5
43.314,-108.81,0.0010533954190850676
43.325,-108.65199999999999,0.011347684202409112
43.337,-108.494,0.040338136319075374
43.348,-108.33699999999999,0.045384786829981275
43.359,-108.179,0.040128941169378776
43.371,-108.02099999999999,0.011521592927834598
43.382,-107.863,0.001063625318968702
43.392,-107.70599999999999,1.2693232814162704e-5
43.403,-107.548,3.915104018886435e-5
43.414,-107.38999999999999,0.006185238376738095
43.424,-107.232,0.04021202335438571
43.434,-107.07400000000001,0.051558748485237525
43.445,-106.916,0.05261898119616121
43.455,-106.75800000000001,0.052631527006386396
43.465,-106.6,0.05263147630446927
43.474,-106.441,0.05257206487724047
43.484,-106.28299999999999,0.04535481740738726
43.494,-106.125,0.007158698275818082
43.503,-105.96700000000001,0.0010476442619553085
43.512,-105.809,0.006214861756211375
43.521,-105.65,0.00721113776057504
43.53,-105.49199999999999,0.006257274364954846
43.539,-105.334,0.0010616802726476436
43.548,-105.17500000000001,6.178909958186226e-5
43.556,-105.017,6.638546786448132e-5
43.565,-104.85900000000001,0.002112253456641747
43.573,-104.69999999999999,0.025129268937430338
43.581,-104.542,0.10507325777713773
43.589,-104.38300000000001,0.18463024511954934
43.597,-104.225,0.2012084039672522
43.605,-104.066,0.19594074249611057
43.612,-103.90699999999998,0.17258824856764637
43.62,-103.74900000000002,0.08196840251608635
43.627,-103.58999999999997,0.05054537854077945
43.635,-103.43200000000002,0.04501920768201933
43.642,-103.27300000000002,0.14099307024543956
43.649,-103.11399999999998,0.1832509050244422
43.655,-102.95600000000002,0.2864532968418766
43.662,-102.79700000000003,0.32298144248677685
43.669,-102.63799999999998,0.3045376446761674
43.675,-102.47899999999998,0.2882764116304076
43.681,-102.32,0.4026769008056159
43.687,-102.16199999999998,0.45771718918094045
43.693,-102.00299999999999,0.39190066103704563
43.699,-101.844,0.4201704887599812
43.705,-101.685,0.421974196672997
43.711,-101.52600000000001,0.380137479373361
43.716,-101.36700000000002,0.33216005832900347
43.721,-101.20800000000003,0.37062673719438977
43.727,-101.04899999999998,0.41221920420501595
43.732,-100.88999999999999,0.3313402286449287
43.737,-100.731,0.28180921079320154
43.741,-100.572,0.3094399045550264
43.746,-100.41300000000001,0.3805343554229266
43.751,-100.25400000000002,0.39666723982887775
43.755,-100.09500000000003,0.39767281861854786
43.759,-99.93599999999998,0.4571289735754902
43.763,-99.77699999999999,0.6106877057052702
43.767,-99.618,0.6209128150665525
43.771,-99.459,0.5326505652440198
43.775,-99.30000000000001,0.530562945184552
43.778,-99.14100000000002,0.4620959407164516
43.782,-98.98200000000003,0.40903099331385506
43.785,-98.82299999999998,0.45445879932890143
43.788,-98.66300000000001,0.4944710911016584
43.791,-98.50400000000002,0.5167173052456784
43.794,-98.34500000000003,0.49337913329861827
43.797,-98.18599999999998,0.47592478844147734
43.8,-98.02699999999999,0.40812865319331737
43.802,-97.86700000000002,0.39026335979278726
43.805,-97.70800000000003,0.42198494792950175
