lat,lon,estimated_edwards_adjusted_sig_report_days_per_year_grid_130_cropped_blurred
47.723,-86.52999999999997,0.0
47.716,-86.36500000000001,0.0
47.709,-86.19900000000001,0.0
47.702,-86.03399999999999,0.0
47.695,-85.868,0.0
47.687,-85.702,0.0
47.679,-85.53699999999998,0.0
47.671,-85.37099999999998,0.0
47.663,-85.20600000000002,0.0
47.655,-85.041,0.0
47.647,-84.875,0.0
47.639,-84.70999999999998,0.0
47.63,-84.54399999999998,0.0
47.621,-84.37900000000002,0.0
47.613,-84.214,0.0
47.604,-84.04899999999998,0.0
47.594,-83.88299999999998,0.0
47.585,-83.71800000000002,0.0
47.576,-83.553,0.0
47.566,-83.38799999999998,0.0
47.557,-83.22300000000001,0.0
47.547,-83.05799999999999,0.0
47.537,-82.89299999999997,0.0
47.527,-82.72800000000001,0.0
47.517,-82.56299999999999,0.0
47.507,-82.39800000000002,0.0
47.496,-82.233,0.0
47.486,-82.06799999999998,0.0
47.475,-81.904,0.0
47.464,-81.73899999999998,0.0
47.453,-81.57400000000001,0.0
47.442,-81.41000000000003,0.0
47.431,-81.245,0.0
47.419,-81.07999999999998,0.0
47.408,-80.916,0.0
47.396,-80.75099999999998,0.0
47.384,-80.58699999999999,0.0
47.372,-80.42200000000003,0.0
47.36,-80.25799999999998,0.0
47.348,-80.094,0.0
47.335,-79.92899999999997,0.0
47.323,-79.76499999999999,0.0
47.31,-79.601,0.0
47.298,-79.43700000000001,0.0
47.285,-79.27300000000002,0.0
47.272,-79.10899999999998,0.0
47.258,-78.945,0.0
47.245,-78.781,0.0
47.232,-78.61700000000002,0.0
47.218,-78.45299999999997,0.0
47.204,-78.28899999999999,0.0
47.191,-78.125,0.0
47.177,-77.96199999999999,0.0
47.162,-77.798,0.0
47.148,-77.63400000000001,0.0
47.134,-77.471,0.0
47.119,-77.30700000000002,0.0
47.105,-77.144,0.0
47.09,-76.98000000000002,0.0
47.075,-76.81700000000001,0.0
47.06,-76.654,0.0
47.045,-76.49099999999999,0.0
47.029,-76.327,0.0
47.014,-76.16399999999999,0.0
46.998,-76.00099999999998,0.0
46.982,-75.83800000000002,0.0
46.966,-75.67500000000001,0.0
46.95,-75.512,0.0
46.934,-75.34899999999999,0.0
46.918,-75.18599999999998,0.0
46.902,-75.024,0.0
46.885,-74.86099999999999,0.0
46.868,-74.69799999999998,0.0
46.851,-74.536,0.0
46.834,-74.37299999999999,0.0
46.817,-74.21100000000001,0.0
46.8,-74.048,0.0
46.783,-73.88600000000002,0.0
46.765,-73.72399999999999,0.0
46.748,-73.56200000000001,0.0
46.73,-73.399,0.0
46.712,-73.23700000000002,0.0
46.694,-73.07499999999999,0.0
46.676,-72.91300000000001,0.0
46.657,-72.75099999999998,0.0
46.639,-72.58999999999997,0.0
46.62,-72.428,0.0
46.601,-72.26600000000002,0.0
46.583,-72.10500000000002,0.0
46.564,-71.94299999999998,0.0
46.544,-71.781,0.0
46.525,-71.62,0.0
46.506,-71.459,0.0
46.486,-71.29700000000003,0.0
46.466,-71.13600000000002,0.0
46.447,-70.97500000000002,0.0
46.427,-70.81400000000002,0.0
46.407,-70.65300000000002,0.0
46.386,-70.49200000000002,0.0
46.366,-70.33100000000002,0.0
46.346,-70.17000000000002,0.0
46.325,-70.00900000000001,0.0
46.304,-69.84899999999999,9.64531239172537e-7
46.283,-69.68799999999999,6.864332484644085e-6
46.262,-69.52699999999999,3.1332930244522916e-5
46.241,-69.36700000000002,0.00011318469377683148
46.22,-69.207,0.00033301565378515734
46.198,-69.04599999999999,0.0008001753698716271
46.177,-68.88600000000002,0.0015901891543242844
46.155,-68.726,0.0026329469018747296
46.133,-68.56599999999997,0.003723880919049665
46.111,-68.406,0.004596903859099925
46.089,-68.24599999999998,0.005075114684750871
46.067,-68.08600000000001,0.005138321263053482
46.045,-67.92599999999999,0.0048773585550889245
46.022,-67.76600000000002,0.004370127492026285
45.999,-67.60700000000003,0.0037530247292584208
45.977,-67.447,0.003119706476463715
45.954,-67.28800000000001,0.002431277099281318
45.931,-67.12799999999999,0.0017590826323133973
45.907,-66.969,0.0011149015352937015
45.884,-66.81,0.00048777841917908344
45.861,-66.64999999999998,0.0
45.837,-66.49099999999999,0.0
45.813,-66.332,0.0
45.79,-66.173,0.0
45.766,-66.01499999999999,0.0
45.741,-65.856,0.0
45.717,-65.697,0.0
45.693,-65.53800000000001,0.0
45.668,-65.38,0.0
45.644,-65.221,0.0
45.619,-65.06299999999999,0.0
45.594,-64.90499999999997,0.0
45.569,-64.74700000000001,0.0
45.544,-64.589,0.0
45.518,-64.43,0.0
45.493,-64.27300000000002,0.0
45.467,-64.11500000000001,0.0
45.442,-63.956999999999994,0.0
45.416,-63.79899999999998,0.0
45.39,-63.641999999999996,0.0
45.364,-63.48399999999998,0.0
45.337,-63.327,0.0
45.311,-63.16899999999998,0.0
45.284,-63.012,0.0
45.258,-62.85500000000002,0.0
45.231,-62.69799999999998,0.0
45.204,-62.541,0.0
45.177,-62.384000000000015,0.0
45.15,-62.226999999999975,0.0
45.122,-62.06999999999999,0.0
45.095,-61.91399999999999,0.0
45.067,-61.757000000000005,0.0
44.351,-132.634,0.0
44.382,-132.48,0.0
44.413,-132.326,0.0
44.444,-132.172,0.0
44.475,-132.017,0.0
44.506,-131.863,0.0
44.537,-131.708,0.0
44.567,-131.554,0.0
44.597,-131.399,0.0
44.628,-131.244,0.0
44.658,-131.089,0.0
44.688,-130.934,0.0
44.718,-130.779,0.0
44.747,-130.624,0.0
44.777,-130.469,0.0
44.806,-130.313,0.0
44.836,-130.158,0.0
44.865,-130.002,0.0
44.894,-129.846,0.0
44.923,-129.69,0.0
44.952,-129.535,0.0
44.98,-129.379,0.0
45.009,-129.223,0.0
45.037,-129.066,0.0
45.066,-128.91,0.0
45.094,-128.754,0.0
45.122,-128.597,0.0
45.15,-128.441,0.0
45.177,-128.284,0.0
45.205,-128.127,0.0
45.233,-127.971,0.0
45.26,-127.814,0.0
45.287,-127.65700000000001,0.0
45.314,-127.5,0.0
45.341,-127.34200000000001,0.0
45.368,-127.185,0.0
45.395,-127.02799999999999,0.0
45.421,-126.87,0.0
45.448,-126.713,0.0
45.474,-126.555,0.0
45.5,-126.398,0.0
45.526,-126.24000000000001,0.0
45.552,-126.082,0.0
45.578,-125.924,0.0
45.603,-125.76599999999999,0.0
45.629,-125.608,0.0
45.654,-125.44999999999999,0.0
45.679,-125.291,0.0
45.704,-125.13300000000001,0.0
45.729,-124.97399999999999,0.0
45.754,-124.816,0.0
45.779,-124.65700000000001,0.0
45.803,-124.499,0.0
45.828,-124.34,0.0
45.852,-124.18100000000001,0.0
45.876,-124.02199999999999,0.0
45.9,-123.863,0.0
45.924,-123.70400000000001,0.0
45.948,-123.54499999999999,0.0
45.971,-123.38499999999999,0.0
45.995,-123.226,0.0
46.018,-123.06700000000001,0.0
46.041,-122.90700000000001,0.0
46.064,-122.74700000000001,0.0
46.087,-122.588,0.0
46.11,-122.428,0.0
46.133,-122.268,0.0
46.155,-122.108,0.0
46.177,-121.94800000000001,0.0
46.2,-121.78800000000001,0.0
46.222,-121.62799999999999,0.0
46.244,-121.46799999999999,0.0
46.266,-121.30799999999999,0.0
46.287,-121.14699999999999,0.0
46.309,-120.987,0.0
46.33,-120.826,0.0
46.352,-120.666,0.0
46.373,-120.505,0.0
46.394,-120.344,0.0
46.415,-120.184,0.0
46.436,-120.023,0.0
46.456,-119.862,0.0
46.477,-119.701,0.0
46.497,-119.53999999999999,0.0
46.517,-119.37899999999999,0.0
46.537,-119.21700000000001,0.0
46.557,-119.05600000000001,0.0
46.577,-118.89500000000001,0.0
46.597,-118.733,0.0
46.616,-118.572,0.0
46.636,-118.41,0.0
46.655,-118.249,0.0
46.674,-118.08699999999999,0.0
46.693,-117.92500000000001,0.0
46.712,-117.763,0.0
46.731,-117.601,0.0
46.75,-117.439,0.0
46.768,-117.27699999999999,0.0
46.786,-117.11500000000001,0.0
46.805,-116.953,0.0
46.823,-116.791,0.0
46.841,-116.62899999999999,0.0
46.858,-116.46600000000001,0.0
46.876,-116.304,0.0
46.894,-116.14099999999999,0.0
46.911,-115.97900000000001,0.0
46.928,-115.816,0.0
46.945,-115.654,0.0
46.962,-115.49100000000001,0.0
46.979,-115.328,0.0
46.996,-115.16499999999999,0.0
47.012,-115.00299999999999,0.0
47.029,-114.84,0.0
47.045,-114.67699999999999,0.0
47.061,-114.51400000000001,0.0
47.077,-114.35,0.0
47.093,-114.18700000000001,0.0
47.109,-114.024,0.0
47.125,-113.86099999999999,0.0
47.14,-113.697,9.52291706213835e-9
47.156,-113.53399999999999,5.7797344229708045e-8
47.171,-113.37100000000001,2.511823732588316e-7
47.186,-113.207,8.577638122939577e-7
47.201,-113.043,2.3162825526225815e-6
47.216,-112.88,4.9900556678250475e-6
47.23,-112.71600000000001,8.901116270959569e-6
47.245,-112.553,1.27768124009475e-5
47.259,-112.38900000000001,1.5461878603870552e-5
47.273,-112.225,1.5563229258536868e-5
47.288,-112.061,1.2827021958612987e-5
47.302,-111.89699999999999,8.883587028781158e-6
47.315,-111.733,5.126539058077875e-6
47.329,-111.56899999999999,2.362723599910684e-6
47.343,-111.405,8.751980087832817e-7
47.356,-111.24100000000001,2.6137745732739863e-7
47.37,-111.077,5.984440911977615e-8
47.383,-110.91300000000001,9.859188298084706e-9
47.396,-110.74799999999999,0.0
47.409,-110.584,0.0
47.421,-110.41999999999999,0.0
47.434,-110.255,0.0
47.447,-110.09100000000001,0.0
47.459,-109.92599999999999,0.0
47.471,-109.762,8.890948228951707e-7
47.483,-109.59700000000001,7.011037828943522e-6
47.495,-109.43299999999999,3.549619538946256e-5
47.507,-109.268,0.00013587924192178002
47.519,-109.10300000000001,0.0004204567029365278
47.53,-108.939,0.0010598582478009017
47.542,-108.774,0.0022580741305893376
47.553,-108.60900000000001,0.004024175316820317
47.564,-108.44399999999999,0.006103948949143624
47.575,-108.279,0.00794574622458416
47.586,-108.114,0.008925529009360523
47.597,-107.94900000000001,0.008656752186887565
47.607,-107.78399999999999,0.007174293383230116
47.618,-107.619,0.005121760747016287
47.628,-107.45400000000001,0.003213563843279333
47.638,-107.28899999999999,0.002223892641796872
47.648,-107.124,0.0027730783161791094
47.658,-106.959,0.005459175971297322
47.668,-106.79400000000001,0.010973899160056578
47.678,-106.62799999999999,0.02022546228910402
47.687,-106.463,0.03416819584892404
47.696,-106.298,0.05358252936844552
47.706,-106.132,0.07790868535974343
47.715,-105.96700000000001,0.10433009788722619
47.724,-105.80099999999999,0.12979697246425337
47.733,-105.636,0.15264939832175245
47.741,-105.47,0.17414623551699632
47.75,-105.305,0.1950601275557156
47.758,-105.13900000000001,0.21487162868767526
47.766,-104.97399999999999,0.2311804109149183
47.775,-104.80799999999999,0.24173990006879442
47.783,-104.642,0.24379290075844035
47.79,-104.477,0.2354903021073027
47.798,-104.311,0.2162755367847627
47.806,-104.14500000000001,0.18742260789769888
47.813,-103.98000000000002,0.1524458058738465
47.821,-103.81400000000002,0.1155945338832156
47.828,-103.64800000000002,0.08148862681304321
47.835,-103.48200000000003,0.053461731585343945
47.842,-103.31599999999997,0.03269465913619764
47.848,-103.14999999999998,0.018530325500773763
47.855,-102.98399999999998,0.009636072828214964
47.862,-102.81799999999998,0.004509397792501637
47.868,-102.65199999999999,0.0019814366230714387
47.874,-102.48599999999999,0.0012903811930430047
47.88,-102.32,0.002178878099299985
47.886,-102.154,0.004955191866714726
47.892,-101.988,0.010132629653464672
47.898,-101.822,0.017698366348333685
47.903,-101.656,0.026666301628800897
47.909,-101.49000000000001,0.03476803877690848
47.914,-101.32400000000001,0.04016985271215531
47.919,-101.15800000000002,0.04160299220461447
47.924,-100.99200000000002,0.03957130896961931
47.929,-100.82499999999999,0.03618613786681743
47.934,-100.65899999999999,0.03429678283452551
47.938,-100.493,0.035950571426436456
47.943,-100.327,0.04175276016386952
47.947,-100.16000000000003,0.05169336777482799
47.951,-99.99400000000003,0.06575285427826147
47.955,-99.82799999999997,0.08390130271186402
47.959,-99.66199999999998,0.10494047863507107
47.963,-99.495,0.12616857634044631
47.966,-99.32900000000001,0.14326448553174106
47.97,-99.16300000000001,0.1530722233244031
47.973,-98.99599999999998,0.15388042802155902
47.976,-98.82999999999998,0.147577549069842
47.98,-98.66300000000001,0.137910022378841
47.983,-98.49700000000001,0.12822007801526064
47.985,-98.33100000000002,0.12032193096783703
47.988,-98.16399999999999,0.11605560736335852
47.991,-97.99799999999999,0.11921343474694626
47.993,-97.83100000000002,0.134610842319766
47.995,-97.66500000000002,0.1638759752537243
47.997,-97.49799999999999,0.20319079199501508
47.999,-97.332,0.24291443924181635
48.001,-97.166,0.2731527083856074
48.003,-96.99900000000002,0.2863771397186266
48.004,-96.83300000000003,0.27908289928614255
48.006,-96.666,0.2522285749413556
48.007,-96.5,0.21264750051851353
48.008,-96.33300000000003,0.16903846413046725
48.009,-96.16699999999997,0.13002073146001714
48.01,-96.0,0.09881662965574389
48.011,-95.834,0.0750177565984665
48.012,-95.66699999999997,0.055730641106479115
48.012,-95.50099999999998,0.03944136980532158
48.012,-95.334,0.025828722640887748
48.013,-95.168,0.015917769548509583
48.013,-95.00099999999998,0.010079537113368548
48.013,-94.83499999999998,0.007643565470159468
48.012,-94.668,0.007035940729904417
48.012,-94.50200000000001,0.006862207568427198
48.012,-94.33499999999998,0.006243383204869573
48.011,-94.16899999999998,0.005005966424299933
48.01,-94.00200000000001,0.0034819812496389682
48.009,-93.83499999999998,0.002076826446135332
48.008,-93.66899999999998,0.0010530500249029636
48.007,-93.50299999999999,0.0004464951797235951
48.006,-93.33600000000001,0.00015514476284855696
48.004,-93.17000000000002,4.317136436134779e-5
48.003,-93.00299999999999,9.57926932376616e-6
48.001,-92.83699999999999,1.3413195723882761e-6
47.999,-92.67000000000002,0.0
47.997,-92.50400000000002,0.0
47.995,-92.33699999999999,0.0
47.993,-92.17099999999999,0.0
47.991,-92.00400000000002,0.0
47.988,-91.83800000000002,0.0
47.985,-91.67099999999999,0.0
47.983,-91.505,0.0
47.98,-91.339,0.0
47.977,-91.17200000000003,0.0
47.973,-91.00599999999997,0.0
47.97,-90.83999999999997,0.0
47.966,-90.673,0.0
47.963,-90.507,0.0
47.959,-90.34100000000001,0.0
47.955,-90.17399999999998,0.0
47.951,-90.00799999999998,0.0
47.947,-89.84199999999998,0.0
47.943,-89.67500000000001,0.0
47.938,-89.50900000000001,1.6340147924501162e-7
47.934,-89.34300000000002,1.1166463244486491e-6
47.929,-89.17700000000002,4.699895195367635e-6
47.924,-89.01100000000002,1.3236469833049358e-5
47.919,-88.844,3.055385508384959e-5
47.914,-88.678,6.307029390259804e-5
47.909,-88.512,0.0001183368642622846
47.903,-88.346,0.00019586860553282186
47.898,-88.18,0.000249896434554901
47.892,-88.01400000000001,0.00022832031261281623
47.886,-87.84800000000001,0.00015106176184334692
47.88,-87.68200000000002,8.14761126759828e-5
47.874,-87.51600000000002,3.916432034715733e-5
47.868,-87.35000000000002,1.7556531773954077e-5
47.862,-87.18400000000003,7.47060540837548e-6
47.855,-87.01799999999997,0.0
47.849,-86.85199999999998,0.0
47.842,-86.68599999999998,0.0
47.835,-86.51999999999998,0.0
47.828,-86.35399999999998,0.0
47.821,-86.18799999999999,0.0
47.813,-86.02300000000002,0.0
47.806,-85.85700000000003,0.0
47.798,-85.69099999999997,0.0
47.791,-85.52499999999998,0.0
47.783,-85.36000000000001,0.0
47.775,-85.19400000000002,0.0
47.767,-85.02800000000002,0.0
47.758,-84.863,0.0
47.75,-84.697,0.0
47.741,-84.53199999999998,0.0
47.733,-84.36599999999999,0.0
47.724,-84.20100000000002,0.0
47.715,-84.03500000000003,0.0
47.706,-83.87,0.0
47.697,-83.70400000000001,0.0
47.687,-83.53899999999999,0.0
47.678,-83.37400000000002,0.0
47.668,-83.209,0.0
47.658,-83.043,0.0
47.648,-82.87799999999999,0.0
47.638,-82.71300000000002,0.0
47.628,-82.548,0.0
47.618,-82.38299999999998,0.0
47.607,-82.21800000000002,0.0
47.597,-82.053,0.0
47.586,-81.88799999999998,0.0
47.575,-81.72300000000001,0.0
47.564,-81.55799999999999,0.0
47.553,-81.39299999999997,0.0
47.542,-81.22800000000001,0.0
47.53,-81.06299999999999,0.0
47.519,-80.899,0.0
47.507,-80.73399999999998,0.0
47.495,-80.56900000000002,0.0
47.483,-80.40499999999997,0.0
47.471,-80.24000000000001,0.0
47.459,-80.07600000000002,0.0
47.447,-79.911,0.0
47.434,-79.74700000000001,0.0
47.422,-79.582,0.0
47.409,-79.418,0.0
47.396,-79.25400000000002,0.0
47.383,-79.089,0.0
47.37,-78.92500000000001,0.0
47.356,-78.76100000000002,0.0
47.343,-78.59699999999998,0.0
47.329,-78.43299999999999,0.0
47.316,-78.269,0.0
47.302,-78.10500000000002,0.0
47.288,-77.94099999999997,0.0
47.274,-77.77699999999999,0.0
47.259,-77.613,0.0
47.245,-77.44999999999999,0.0
47.23,-77.286,0.0
47.216,-77.12200000000001,0.0
47.201,-76.959,0.0
47.186,-76.79500000000002,0.0
47.171,-76.632,0.0
47.156,-76.46800000000002,0.0
47.14,-76.305,0.0
47.125,-76.14100000000002,0.0
47.109,-75.97800000000001,0.0
47.094,-75.815,0.0
47.078,-75.65199999999999,0.0
47.062,-75.48899999999998,0.0
47.045,-75.32499999999999,0.0
47.029,-75.16199999999998,0.0
47.013,-75.0,0.0
46.996,-74.83699999999999,0.0
46.979,-74.67399999999998,0.0
46.963,-74.51100000000002,0.0
46.946,-74.34800000000001,0.0
46.928,-74.18599999999998,0.0
46.911,-74.02300000000002,0.0
46.894,-73.86099999999999,0.0
46.876,-73.69799999999998,0.0
46.859,-73.536,0.0
46.841,-73.37299999999999,0.0
46.823,-73.21100000000001,0.0
46.805,-73.04899999999998,0.0
46.787,-72.887,0.0
46.768,-72.72500000000002,0.0
46.75,-72.56299999999999,0.0
46.731,-72.40100000000001,0.0
46.712,-72.23899999999998,0.0
46.694,-72.077,0.0
46.675,-71.91500000000002,0.0
46.655,-71.75299999999999,0.0
46.636,-71.59199999999998,0.0
46.617,-71.43,0.0
46.597,-71.269,0.0
46.577,-71.10700000000003,0.0
46.558,-70.94600000000003,0.0
46.538,-70.78500000000003,0.0
46.518,-70.62400000000002,0.0
46.497,-70.46199999999999,0.0
46.477,-70.30099999999999,0.0
46.457,-70.13999999999999,0.0
46.436,-69.97899999999998,0.0
46.415,-69.81799999999998,2.7489265522493735e-6
46.394,-69.65800000000002,1.7712131232671183e-5
46.373,-69.49700000000001,7.803936889150244e-5
46.352,-69.33600000000001,0.00027696243375295403
46.331,-69.17599999999999,0.000796518837885504
46.309,-69.01499999999999,0.0018775976134738277
46.288,-68.85500000000002,0.003662384867210897
46.266,-68.69400000000002,0.005999044694126335
46.244,-68.53399999999999,0.008396610293403987
46.222,-68.37400000000002,0.010326803258686932
46.2,-68.214,0.011458560072877422
46.178,-68.05399999999997,0.011779511022846283
46.155,-67.894,0.011407790802760694
46.133,-67.73399999999998,0.010726166968608362
46.11,-67.57400000000001,0.00976440326445899
46.087,-67.41399999999999,0.008693424005561914
46.065,-67.255,0.007602542586836855
46.041,-67.09500000000003,0.006289421418624711
46.018,-66.935,0.00486956404465855
45.995,-66.77600000000001,0.002781188543484578
45.971,-66.61700000000002,0.0
45.948,-66.457,0.0
45.924,-66.298,0.0
45.9,-66.13900000000001,0.0
45.876,-65.98000000000002,0.0
45.852,-65.82100000000003,0.0
45.828,-65.66199999999998,0.0
45.803,-65.50299999999999,0.0
45.779,-65.34500000000003,0.0
45.754,-65.18599999999998,0.0
45.729,-65.02800000000002,0.0
45.705,-64.86900000000003,0.0
45.679,-64.71100000000001,0.0
45.654,-64.55200000000002,0.0
45.629,-64.394,0.0
45.603,-64.23599999999999,0.0
45.578,-64.07799999999997,0.0
45.552,-63.920000000000016,0.0
45.526,-63.762,0.0
45.5,-63.603999999999985,0.0
45.474,-63.447,0.0
45.448,-63.28899999999999,0.0
45.421,-63.132000000000005,0.0
45.395,-62.97399999999999,0.0
45.368,-62.81700000000001,0.0
45.341,-62.660000000000025,0.0
45.315,-62.50200000000001,0.0
45.287,-62.34500000000003,0.0
45.26,-62.18799999999999,0.0
45.233,-62.031000000000006,0.0
45.205,-61.875,0.0
45.178,-61.71800000000002,0.0
44.461,-132.678,0.0
44.492,-132.524,0.0
44.523,-132.37,0.0
44.554,-132.215,0.0
44.585,-132.061,0.0
44.616,-131.906,0.0
44.647,-131.751,0.0
44.677,-131.597,0.0
44.708,-131.442,0.0
44.738,-131.287,0.0
44.768,-131.132,0.0
44.798,-130.976,0.0
44.828,-130.821,0.0
44.858,-130.666,0.0
44.887,-130.51,0.0
44.917,-130.355,0.0
44.946,-130.199,0.0
44.975,-130.043,0.0
45.004,-129.887,0.0
45.033,-129.731,0.0
45.062,-129.575,0.0
45.091,-129.419,0.0
45.119,-129.263,0.0
45.148,-129.106,0.0
45.176,-128.95,0.0
45.204,-128.794,0.0
45.232,-128.637,0.0
45.26,-128.48,0.0
45.288,-128.323,0.0
45.315,-128.167,0.0
45.343,-128.01,0.0
45.37,-127.852,0.0
45.398,-127.695,0.0
45.425,-127.53800000000001,0.0
45.452,-127.381,0.0
45.478,-127.22300000000001,0.0
45.505,-127.066,0.0
45.532,-126.90799999999999,0.0
45.558,-126.75,0.0
45.584,-126.59299999999999,0.0
45.61,-126.435,0.0
45.636,-126.27699999999999,0.0
45.662,-126.119,0.0
45.688,-125.96100000000001,0.0
45.714,-125.80199999999999,0.0
45.739,-125.644,0.0
45.765,-125.48599999999999,0.0
45.79,-125.327,0.0
45.815,-125.16900000000001,0.0
45.84,-125.00999999999999,0.0
45.865,-124.851,0.0
45.889,-124.69300000000001,0.0
45.914,-124.53399999999999,0.0
45.938,-124.375,0.0
45.962,-124.21600000000001,0.0
45.987,-124.05699999999999,0.0
46.011,-123.89699999999999,0.0
46.035,-123.738,0.0
46.058,-123.57900000000001,0.0
46.082,-123.41900000000001,0.0
46.105,-123.25999999999999,0.0
46.129,-123.1,0.0
46.152,-122.94,0.0
46.175,-122.781,0.0
46.198,-122.62100000000001,0.0
46.221,-122.46100000000001,0.0
46.243,-122.30099999999999,0.0
46.266,-122.14099999999999,0.0
46.288,-121.981,0.0
46.31,-121.82,0.0
46.333,-121.66,0.0
46.355,-121.5,0.0
46.376,-121.339,0.0
46.398,-121.179,0.0
46.42,-121.018,0.0
46.441,-120.857,0.0
46.463,-120.697,0.0
46.484,-120.536,0.0
46.505,-120.375,0.0
46.526,-120.214,0.0
46.546,-120.053,0.0
46.567,-119.892,0.0
46.588,-119.72999999999999,0.0
46.608,-119.56899999999999,0.0
46.628,-119.40799999999999,0.0
46.648,-119.24600000000001,0.0
46.668,-119.08500000000001,0.0
46.688,-118.923,0.0
46.708,-118.762,0.0
46.727,-118.6,0.0
46.747,-118.43799999999999,0.0
46.766,-118.27699999999999,0.0
46.785,-118.11500000000001,0.0
46.804,-117.953,0.0
46.823,-117.791,0.0
46.842,-117.62899999999999,0.0
46.861,-117.46600000000001,0.0
46.879,-117.304,0.0
46.897,-117.142,0.0
46.916,-116.97999999999999,0.0
46.934,-116.81700000000001,0.0
46.952,-116.655,0.0
46.969,-116.49199999999999,0.0
46.987,-116.33000000000001,0.0
47.005,-116.167,0.0
47.022,-116.00399999999999,0.0
47.039,-115.84200000000001,0.0
47.056,-115.679,0.0
47.073,-115.51599999999999,0.0
47.09,-115.35300000000001,0.0
47.107,-115.19,0.0
47.123,-115.02699999999999,0.0
47.14,-114.864,0.0
47.156,-114.69999999999999,0.0
47.172,-114.537,0.0
47.188,-114.374,0.0
47.204,-114.21100000000001,0.0
47.22,-114.047,0.0
47.236,-113.88399999999999,0.0
47.251,-113.72,0.0
47.267,-113.55600000000001,0.0
47.282,-113.393,0.0
47.297,-113.22900000000001,0.0
47.312,-113.065,0.0
47.327,-112.90199999999999,0.0
47.341,-112.738,0.0
47.356,-112.57400000000001,0.0
47.37,-112.41,0.0
47.385,-112.24600000000001,0.0
47.399,-112.082,0.0
47.413,-111.918,0.0
47.427,-111.75399999999999,0.0
47.44,-111.589,0.0
47.454,-111.42500000000001,0.0
47.467,-111.261,0.0
47.481,-111.096,0.0
47.494,-110.93199999999999,0.0
47.507,-110.768,0.0
47.52,-110.60300000000001,0.0
47.533,-110.439,0.0
47.545,-110.274,0.0
47.558,-110.10900000000001,0.0
47.57,-109.945,0.0
47.582,-109.78,2.259955274742949e-6
47.594,-109.61500000000001,1.6799193055477027e-5
47.606,-109.44999999999999,8.143800136235707e-5
47.618,-109.286,0.00029906965084051316
47.63,-109.12100000000001,0.000894888898130522
47.641,-108.95599999999999,0.002191793041786049
47.653,-108.791,0.004505452431725539
47.664,-108.626,0.00777677513466344
47.675,-108.46100000000001,0.011478964378238874
47.686,-108.29599999999999,0.014640207664911049
47.697,-108.13,0.016241600903704412
47.708,-107.965,0.015676049440914337
47.718,-107.80000000000001,0.013043962797601834
47.729,-107.63499999999999,0.009366837337788364
47.739,-107.469,0.005790895037526394
47.749,-107.304,0.003503963709616545
47.76,-107.13900000000001,0.0031339733551730025
47.769,-106.97300000000001,0.005003551445700766
47.779,-106.80799999999999,0.00943257564519662
47.789,-106.642,0.017027164813527083
47.798,-106.477,0.028650114615205825
47.808,-106.311,0.04540027145079569
47.817,-106.14599999999999,0.06710139678503474
47.826,-105.97999999999999,0.09229668956706617
47.835,-105.815,0.11837574548216429
47.844,-105.649,0.14455361391651514
47.853,-105.483,0.1707488907194407
47.861,-105.31700000000001,0.19648695804915128
47.869,-105.15199999999999,0.21969557075366725
47.878,-104.98599999999999,0.23823683934353695
47.886,-104.82,0.24958715721898536
47.894,-104.654,0.25158446460069606
47.902,-104.488,0.24251835264129898
47.909,-104.322,0.22217872113912562
47.917,-104.156,0.19244830662102916
47.925,-103.99099999999999,0.15724622937703148
47.932,-103.82499999999999,0.12070919195368346
47.939,-103.65800000000002,0.0870642850427018
47.946,-103.49200000000002,0.059501664065983104
47.953,-103.32600000000002,0.03852409323193775
47.96,-103.16000000000003,0.023388041450574222
47.966,-102.99400000000003,0.012966159204437225
47.973,-102.82799999999997,0.006384777349332455
47.979,-102.66199999999998,0.0027642068357970977
47.985,-102.49599999999998,0.0012916304684888504
47.992,-102.32900000000001,0.001361571603374879
47.998,-102.16300000000001,0.002832189594768515
48.003,-101.99700000000001,0.005882273476029327
48.009,-101.83100000000002,0.010446978203857026
48.015,-101.66399999999999,0.015892211132824647
48.02,-101.49799999999999,0.020943846831004767
48.025,-101.332,0.024317211066096977
48.03,-101.16500000000002,0.025520582682285225
48.035,-100.99900000000002,0.025373757352264405
48.04,-100.83300000000003,0.025910281192379536
48.045,-100.666,0.029283509055193724
48.05,-100.5,0.03642043425610458
48.054,-100.33300000000003,0.047005955575821524
48.058,-100.16699999999997,0.06038627930755777
48.062,-100.0,0.07689625728281367
48.066,-99.834,0.09652569553825735
48.07,-99.66699999999997,0.11841199587306704
48.074,-99.50099999999998,0.13944019903629193
48.078,-99.334,0.15590444727898073
48.081,-99.168,0.16403811057064593
48.085,-99.00099999999998,0.1628855455706649
48.088,-98.834,0.15446168995956183
48.091,-98.668,0.14331714758932332
48.094,-98.50099999999998,0.1329541109731968
48.097,-98.33499999999998,0.12490732024747643
48.099,-98.168,0.11983718131305303
48.102,-98.00099999999998,0.12062611011082573
48.104,-97.83499999999998,0.13123896512726765
48.107,-97.668,0.15414278819329508
48.109,-97.50200000000001,0.1865009128069189
48.111,-97.33499999999998,0.22132266169517692
48.112,-97.168,0.24945362072711194
48.114,-97.00099999999998,0.2626726645400973
48.116,-96.83499999999998,0.257187175249266
48.117,-96.668,0.23394516210094282
48.118,-96.50099999999998,0.19826726255493923
48.12,-96.33499999999998,0.15854864911684288
