lat,lon,estimated_edwards_adjusted_sig_report_hours_per_year_grid_130_cropped_blurred
48.826,-103.74400000000003,0.01921191968103685
48.833,-103.577,0.010855000970612866
48.84,-103.40899999999999,0.005767920733986687
48.846,-103.24099999999999,0.0029399086217454956
48.853,-103.07299999999998,0.0014021056645458201
48.859,-102.906,0.0006567654008983718
48.866,-102.738,0.0004825998692038419
48.872,-102.57,0.0010257894778962855
48.878,-102.40199999999999,0.0028318197288022323
48.884,-102.23399999999998,0.006806491133708721
48.89,-102.06599999999997,0.013715378205105511
48.896,-101.89800000000002,0.023494106977150375
48.901,-101.73000000000002,0.03479721627888128
48.907,-101.56200000000001,0.044998086100075343
48.912,-101.394,0.05101042317782509
48.917,-101.226,0.050784437075636284
48.922,-101.05799999999999,0.04501482746017091
48.927,-100.88999999999999,0.03721012619041164
48.932,-100.72199999999998,0.031659932952777116
48.936,-100.55399999999997,0.03090172007095646
48.941,-100.38600000000002,0.034640998833238984
48.945,-100.21800000000002,0.04127585468694111
48.949,-100.05000000000001,0.049363468179666095
48.953,-99.882,0.058351671114996326
48.957,-99.714,0.06814271314497473
48.961,-99.54500000000002,0.07889052047271577
48.965,-99.37700000000001,0.09078187919329532
48.968,-99.209,0.10418649184427987
48.971,-99.041,0.11873991771523061
48.975,-98.87299999999999,0.13381434103257078
48.978,-98.70400000000001,0.14913767201023648
48.981,-98.536,0.1635397049516718
48.984,-98.368,0.1746358069546875
48.986,-98.19999999999999,0.17856387836733986
48.989,-98.031,0.17160339224988652
48.991,-97.863,0.15307889688506043
48.993,-97.695,0.12770128692736438
48.996,-97.52600000000001,0.1052316595050604
48.998,-97.358,0.09499059434235059
48.999,-97.19,0.09799754224987064
49.001,-97.02100000000002,0.10754012235089137
49.003,-96.85300000000001,0.11445559044392667
49.004,-96.685,0.11256259680157928
49.005,-96.51600000000002,0.10053573426664002
49.007,-96.34800000000001,0.08131600916758049
49.008,-96.18,0.059186452272894825
49.008,-96.01100000000002,0.038132617251731164
49.009,-95.84300000000002,0.02150752763154444
49.01,-95.67500000000001,0.01082643211583755
49.01,-95.50599999999997,0.006190544060239504
49.011,-95.33800000000002,0.006387934215647065
49.011,-95.16899999999998,0.009658980899785452
49.011,-95.00099999999998,0.014644608337230247
49.011,-94.83300000000003,0.02082795714231189
49.011,-94.66399999999999,0.028194042374671234
49.01,-94.49599999999998,0.036713015243788664
49.01,-94.32799999999997,0.045661820188262224
49.009,-94.15899999999999,0.05313832700536326
49.008,-93.99099999999999,0.054477528983817795
49.008,-93.822,0.045501515783880626
49.007,-93.654,0.028747036709294616
49.005,-93.48599999999999,0.013177454144633442
49.004,-93.31700000000001,0.004476834254729633
49.003,-93.149,0.0012688733693791074
49.001,-92.981,0.00029537018796717653
48.999,-92.81200000000001,5.7714199876469654e-5
48.998,-92.644,0.0
48.996,-92.476,0.0
48.993,-92.30700000000002,0.0
48.991,-92.13900000000001,0.0
48.989,-91.971,0.0
48.986,-91.803,0.0
48.984,-91.63400000000001,0.0
48.981,-91.46600000000001,0.0
48.978,-91.298,0.0
48.975,-91.13,0.0
48.971,-90.96100000000001,0.0
48.968,-90.793,0.0
48.965,-90.625,0.0
48.961,-90.457,0.0
48.957,-90.28899999999999,0.0
48.953,-90.12,0.0
48.949,-89.952,0.0
48.945,-89.78399999999999,0.0
48.941,-89.61599999999999,0.0
48.936,-89.44799999999998,0.0
48.932,-89.27999999999997,0.0
48.927,-89.11200000000002,0.0
48.922,-88.94400000000002,0.0
48.917,-88.77600000000001,0.0
48.912,-88.608,0.0
48.907,-88.44,0.0
48.901,-88.27199999999999,0.0
48.896,-88.10399999999998,0.0
48.89,-87.93599999999998,0.0
48.884,-87.76799999999997,0.0
48.878,-87.60000000000002,0.0
48.872,-87.43200000000002,0.0
48.866,-87.26400000000001,0.0
48.86,-87.09699999999998,0.0
48.853,-86.92899999999997,0.0
48.846,-86.76100000000002,0.0
48.84,-86.59300000000002,0.0
48.833,-86.42599999999999,0.0
48.826,-86.25799999999998,0.0
48.818,-86.08999999999997,0.0
48.811,-85.923,0.0
48.804,-85.755,0.0
48.796,-85.58699999999999,0.0
48.788,-85.42000000000002,0.0
48.78,-85.25200000000001,0.0
48.772,-85.08499999999998,0.0
48.764,-84.91699999999997,0.0
48.756,-84.75,0.0
48.747,-84.58300000000003,0.0
48.739,-84.41500000000002,0.0
48.73,-84.24799999999999,0.0
48.721,-84.08100000000002,0.0
48.712,-83.91300000000001,0.0
48.703,-83.74599999999998,0.0
48.694,-83.57900000000001,0.0
48.685,-83.41199999999998,0.0
48.675,-83.245,0.0
48.665,-83.077,0.0
48.656,-82.91000000000003,0.0
48.646,-82.743,0.0
48.636,-82.57600000000002,0.0
48.625,-82.40899999999999,0.0
48.615,-82.243,0.0
48.605,-82.07600000000002,0.0
48.594,-81.90899999999999,0.0
48.583,-81.74200000000002,0.0
48.572,-81.57499999999999,0.0
48.561,-81.40899999999999,0.0
48.55,-81.24200000000002,0.0
48.539,-81.07499999999999,0.0
48.527,-80.90899999999999,0.0
48.516,-80.74200000000002,0.0
48.504,-80.57600000000002,0.0
48.492,-80.40899999999999,0.0
48.48,-80.243,0.0
48.468,-80.07600000000002,0.0
48.456,-79.91000000000003,0.0
48.444,-79.74400000000003,0.0
48.431,-79.57799999999997,0.0
48.418,-79.411,0.0
48.406,-79.245,0.0
48.393,-79.07900000000001,0.0
48.38,-78.91300000000001,0.0
48.366,-78.74700000000001,0.0
48.353,-78.58100000000002,0.0
48.339,-78.41500000000002,0.0
48.326,-78.25,0.0
48.312,-78.084,0.0
48.298,-77.918,0.0
48.284,-77.75200000000001,0.0
48.27,-77.58699999999999,0.0
48.256,-77.42099999999999,0.0
48.241,-77.25599999999997,0.0
48.227,-77.08999999999997,0.0
48.212,-76.92500000000001,0.0
48.197,-76.75900000000001,0.0
48.182,-76.594,0.0
48.167,-76.42899999999997,0.0
48.152,-76.26400000000001,0.0
48.136,-76.09800000000001,0.0
48.121,-75.93299999999999,0.0
48.105,-75.76799999999997,0.0
48.089,-75.60300000000001,0.0
48.073,-75.43799999999999,0.0
48.057,-75.274,0.0
48.041,-75.10899999999998,0.0
48.025,-74.94400000000002,0.0
48.008,-74.779,0.0
47.992,-74.61500000000001,0.0
47.975,-74.44999999999999,0.0
47.958,-74.286,0.0
47.941,-74.12099999999998,0.0
47.924,-73.957,0.0
47.906,-73.79199999999997,0.0
47.889,-73.62799999999999,0.0
47.871,-73.464,0.0
47.854,-73.30000000000001,0.0
47.836,-73.13600000000002,0.0
47.818,-72.97199999999998,0.0
47.8,-72.80799999999999,0.0
47.782,-72.644,0.0
47.763,-72.48000000000002,0.0
47.745,-72.31599999999997,0.0
47.726,-72.15300000000002,0.0
47.707,-71.98899999999998,0.0
47.688,-71.82600000000002,0.0
47.669,-71.66199999999998,0.0
47.65,-71.49900000000002,0.0
47.631,-71.33499999999998,0.0
47.611,-71.17200000000003,0.0
47.592,-71.00900000000001,0.0
47.572,-70.846,0.0
47.552,-70.68299999999999,0.0
47.532,-70.51999999999998,0.0
47.512,-70.35700000000003,0.0
47.492,-70.19400000000002,0.0
47.471,-70.031,0.0
47.451,-69.86900000000003,0.0
47.43,-69.70600000000002,0.0
47.409,-69.54399999999998,2.5471865908088095e-5
47.388,-69.38099999999997,0.00015122670472437672
47.367,-69.219,0.0006363042375840713
47.346,-69.05599999999998,0.0022218211971380664
47.324,-68.894,0.006526763542010419
47.303,-68.73200000000003,0.015436297374755908
47.281,-68.57,0.029693125660925364
47.259,-68.40800000000002,0.04838753185214241
47.238,-68.24599999999998,0.0701645304777712
47.215,-68.084,0.09412219121264156
47.193,-67.92200000000003,0.1183899769475056
47.171,-67.76100000000002,0.1410615110002402
47.149,-67.59899999999999,0.16076633685608985
47.126,-67.43700000000001,0.17662480023055416
47.103,-67.27600000000001,0.18857853330911584
47.08,-67.11500000000001,0.1975900055164876
47.057,-66.95299999999997,0.20521889391330486
47.034,-66.79199999999997,0.21158168324776214
47.011,-66.63099999999997,0.22016102751958633
46.988,-66.47000000000003,0.1695642684423613
46.964,-66.30900000000003,0.0
46.94,-66.14800000000002,0.0
46.917,-65.98700000000002,0.0
46.893,-65.82600000000002,0.0
46.869,-65.666,0.0
46.844,-65.505,0.0
46.82,-65.34500000000003,0.0
46.796,-65.18400000000003,0.0
46.771,-65.024,0.0
46.746,-64.86399999999998,0.0
46.721,-64.70400000000001,0.0
46.696,-64.543,0.0
46.671,-64.38299999999998,0.0
46.646,-64.22399999999999,0.0
46.62,-64.06400000000002,0.0
46.595,-63.903999999999996,0.0
46.569,-63.74400000000003,0.0
46.543,-63.58499999999998,0.0
46.517,-63.42500000000001,0.0
46.491,-63.26600000000002,0.0
46.465,-63.10700000000003,0.0
46.439,-62.94799999999998,0.0
46.412,-62.78899999999999,0.0
46.386,-62.629999999999995,0.0
46.359,-62.471000000000004,0.0
46.332,-62.31200000000001,0.0
46.305,-62.15300000000002,0.0
46.278,-61.99400000000003,0.0
46.251,-61.83600000000001,0.0
46.223,-61.67700000000002,0.0
46.196,-61.519000000000005,0.0
46.168,-61.36099999999999,0.0
45.447,-133.078,0.0
45.479,-132.922,0.0
45.51,-132.767,0.0
45.541,-132.611,0.0
45.572,-132.455,0.0
45.603,-132.299,0.0
45.634,-132.143,0.0
45.664,-131.986,0.0
45.695,-131.83,0.0
45.725,-131.673,0.0
45.756,-131.517,0.0
45.786,-131.36,0.0
45.816,-131.203,0.0
45.845,-131.046,0.0
45.875,-130.889,0.0
45.905,-130.732,0.0
45.934,-130.575,0.0
45.964,-130.418,0.0
45.993,-130.26,0.0
46.022,-130.103,0.0
46.051,-129.945,0.0
46.079,-129.788,0.0
46.108,-129.63,0.0
46.137,-129.472,0.0
46.165,-129.314,0.0
46.193,-129.156,0.0
46.221,-128.998,0.0
46.249,-128.84,0.0
46.277,-128.681,0.0
46.305,-128.523,0.0
46.332,-128.364,0.0
46.36,-128.206,0.0
46.387,-128.047,0.0
46.414,-127.888,0.0
46.441,-127.72900000000001,0.0
46.468,-127.57,0.0
46.495,-127.411,0.0
46.522,-127.25200000000001,0.0
46.548,-127.09299999999999,0.0
46.574,-126.93299999999999,0.0
46.601,-126.774,0.0
46.627,-126.614,0.0
46.653,-126.45500000000001,0.0
46.679,-126.29499999999999,0.0
46.704,-126.13499999999999,0.0
46.73,-125.975,0.0
46.755,-125.815,0.0
46.781,-125.655,0.0
46.806,-125.495,0.0
46.831,-125.33500000000001,0.0
46.856,-125.17500000000001,0.0
46.88,-125.01400000000001,0.0
46.905,-124.85400000000001,0.0
46.929,-124.69300000000001,0.0
46.954,-124.53200000000001,0.0
46.978,-124.37200000000001,0.0
47.002,-124.21100000000001,0.0
47.026,-124.05000000000001,0.0
47.05,-123.88900000000001,0.0
47.074,-123.72800000000001,0.0
47.097,-123.56700000000001,0.0
47.12,-123.405,0.0
47.144,-123.244,0.0
47.167,-123.083,0.0
47.19,-122.92099999999999,0.0
47.213,-122.75999999999999,0.0
47.235,-122.59800000000001,0.0
47.258,-122.436,0.0
47.281,-122.274,0.0
47.303,-122.113,0.0
47.325,-121.951,0.0
47.347,-121.78899999999999,0.0
47.369,-121.626,0.0
47.391,-121.464,0.0
47.412,-121.30199999999999,0.0
47.434,-121.13999999999999,0.0
47.455,-120.977,0.0
47.477,-120.815,0.0
47.498,-120.65199999999999,0.0
47.519,-120.489,0.0
47.54,-120.327,0.0
47.56,-120.16399999999999,0.0
47.581,-120.001,0.0
47.601,-119.838,0.0
47.622,-119.67500000000001,0.0
47.642,-119.512,0.0
47.662,-119.34899999999999,0.0
47.682,-119.186,0.0
47.701,-119.02199999999999,0.0
47.721,-118.85900000000001,0.0
47.74,-118.695,0.0
47.76,-118.53200000000001,0.0
47.779,-118.368,0.0
47.798,-118.20500000000001,0.0
47.817,-118.041,0.0
47.836,-117.87700000000001,0.0
47.854,-117.713,0.0
47.873,-117.549,0.0
47.891,-117.38499999999999,0.0
47.91,-117.221,0.0
47.928,-117.05699999999999,0.0
47.946,-116.893,0.0
47.964,-116.72900000000001,0.0
47.981,-116.564,0.0
47.999,-116.4,0.0
48.016,-116.23599999999999,0.0
48.034,-116.071,0.0
48.051,-115.906,0.0
48.068,-115.74199999999999,0.0
48.085,-115.577,0.0
48.102,-115.412,0.0
48.118,-115.24799999999999,0.0
48.135,-115.083,0.0
48.151,-114.918,0.0
48.167,-114.75299999999999,0.0
48.183,-114.588,0.0
48.199,-114.423,0.0
48.215,-114.257,0.0
48.231,-114.09200000000001,0.0
48.246,-113.92699999999999,0.0
48.262,-113.762,0.0
48.277,-113.596,0.0
48.292,-113.43100000000001,0.0
48.307,-113.26499999999999,0.0
48.322,-113.1,0.0
48.337,-112.934,0.0
48.351,-112.768,0.0
48.366,-112.60300000000001,0.0
48.38,-112.43700000000001,0.0
48.394,-112.27099999999999,0.0
48.408,-112.10499999999999,0.0
48.422,-111.939,0.0
48.436,-111.773,0.0
48.449,-111.607,0.0
48.463,-111.441,0.0
48.476,-111.275,0.0
48.49,-111.10900000000001,0.0
48.503,-110.94200000000001,0.0
48.516,-110.77600000000001,0.0
48.528,-110.61000000000001,0.0
48.541,-110.44300000000001,0.0
48.554,-110.27699999999999,1.223936062664347e-5
48.566,-110.11099999999999,8.191041656968164e-5
48.578,-109.94399999999999,0.0003628155285917955
48.59,-109.77699999999999,0.0012556062279984236
48.602,-109.61099999999999,0.003478707414420733
48.614,-109.44399999999999,0.007925044076068801
48.626,-109.27699999999999,0.0149824269010209
48.638,-109.11099999999999,0.023857825546737394
48.649,-108.94399999999999,0.03271773414902399
48.66,-108.77699999999999,0.03938999454937298
48.671,-108.61000000000001,0.04225465490552369
48.682,-108.44300000000001,0.04063221461143787
48.693,-108.27600000000001,0.0348736167607024
48.704,-108.10900000000001,0.026400104243639127
48.715,-107.94200000000001,0.017381072978403987
48.725,-107.775,0.009850983728362761
48.736,-107.608,0.00486614861162781
48.746,-107.441,0.0023956774251635013
48.756,-107.274,0.001895725352210481
48.766,-107.107,0.0028707869214138226
48.776,-106.939,0.0049765722777590955
48.785,-106.77199999999999,0.007741701042136455
48.795,-106.60499999999999,0.01037988411950232
48.804,-106.43700000000001,0.012239690439796926
48.813,-106.27000000000001,0.012938179160592528
48.823,-106.10300000000001,0.012824796422181334
48.832,-105.935,0.013004791379423153
48.84,-105.768,0.014672489652603937
48.849,-105.6,0.01875027734169835
48.858,-105.43199999999999,0.025929683962621578
48.866,-105.26499999999999,0.03628958664240184
48.874,-105.09700000000001,0.04890738253211467
48.883,-104.93,0.061224865990196775
48.891,-104.762,0.07042954336472156
48.898,-104.594,0.07373829536414257
48.906,-104.42599999999999,0.06986402105252831
48.914,-104.25899999999999,0.05963330431691321
48.921,-104.09100000000001,0.04531453151396301
48.929,-103.923,0.030302378061160627
48.936,-103.755,0.01772296817389799
48.943,-103.58699999999999,0.009107053152436108
48.95,-103.41899999999998,0.004207411214371888
48.957,-103.25099999999998,0.001806052778039461
48.963,-103.08300000000003,0.0007405134873189125
48.97,-102.91500000000002,0.00031864450617059793
48.976,-102.74700000000001,0.00029979756189465654
48.982,-102.57900000000001,0.0008057242506258443
48.989,-102.411,0.0023439601538381423
48.994,-102.243,0.005787106043545553
49.0,-102.07499999999999,0.0119540818234498
49.006,-101.90699999999998,0.021075240673650908
49.012,-101.73899999999998,0.03226389951433443
49.017,-101.57100000000003,0.04324839204920133
49.022,-101.40199999999999,0.05057670957519029
49.027,-101.23399999999998,0.05119242353782799
49.032,-101.06599999999997,0.04522323204706703
49.037,-100.89800000000002,0.036311099001991094
49.042,-100.72899999999998,0.029193274246828466
49.047,-100.56099999999998,0.026813219549661902
49.051,-100.39299999999997,0.029081030600589558
49.055,-100.22500000000002,0.03436359858686238
49.06,-100.05599999999998,0.0414012067469773
49.064,-99.88799999999998,0.04993551107421646
49.068,-99.719,0.060073060068271115
49.071,-99.55099999999999,0.07160576161526226
49.075,-99.38299999999998,0.08427914044402654
49.078,-99.214,0.09816217710328425
49.082,-99.04599999999999,0.112815091424702
49.085,-98.87700000000001,0.1283063507202059
49.088,-98.709,0.144184551969921
49.091,-98.54000000000002,0.15966433346949435
49.094,-98.37200000000001,0.17196944905592867
49.097,-98.20400000000001,0.1772983568572475
49.099,-98.03500000000003,0.17173983500856682
49.102,-97.86700000000002,0.15365493926638749
49.104,-97.69799999999998,0.12651427070669813
49.106,-97.529,0.10097168718274004
49.108,-97.36099999999999,0.08830420187961512
49.11,-97.19200000000001,0.09094796345987732
49.111,-97.024,0.10199214777081295
49.113,-96.85500000000002,0.11118077595137128
49.114,-96.68700000000001,0.1111834443364281
49.116,-96.51799999999997,0.10025598542569197
49.117,-96.35000000000002,0.08135479897707856
49.118,-96.18099999999998,0.05890051522789984
49.119,-96.01299999999998,0.03759810060747503
49.12,-95.844,0.02055000960221265
49.12,-95.67500000000001,0.00967615227213447
49.121,-95.507,0.004940941819776721
49.121,-95.33800000000002,0.0045943740172239905
49.121,-95.17000000000002,0.00657136798687326
49.121,-95.00099999999998,0.009740410174771971
49.121,-94.832,0.013835079099106844
49.121,-94.66399999999999,0.018981423850902505
49.121,-94.495,0.025517094853080517
49.12,-94.327,0.03365441578757499
49.12,-94.15800000000002,0.04265473920348222
49.119,-93.99000000000001,0.049488825673601904
49.118,-93.82100000000003,0.04719337995793331
49.117,-93.65199999999999,0.0325359694579517
49.116,-93.48399999999998,0.015198741177495024
49.114,-93.315,0.004982707490856801
49.113,-93.14699999999999,0.0013916210901834829
49.111,-92.97800000000001,0.00031565840209025705
49.11,-92.81,6.331806272900617e-5
49.108,-92.64100000000002,0.0
49.106,-92.47300000000001,0.0
49.104,-92.30399999999997,0.0
49.102,-92.13600000000002,0.0
49.099,-91.96699999999998,0.0
49.097,-91.79899999999998,0.0
49.094,-91.63,0.0
49.091,-91.46199999999999,0.0
49.088,-91.293,0.0
49.085,-91.125,0.0
49.082,-90.95600000000002,0.0
49.078,-90.78800000000001,0.0
49.075,-90.61900000000003,0.0
49.071,-90.45100000000002,0.0
49.068,-90.28300000000002,0.0
49.064,-90.11399999999998,0.0
49.06,-89.94600000000003,0.0
49.055,-89.77800000000002,0.0
49.051,-89.60899999999998,0.0
49.047,-89.44099999999997,0.0
49.042,-89.27300000000002,0.0
49.037,-89.10399999999998,0.0
49.032,-88.93599999999998,0.0
49.027,-88.76799999999997,0.0
49.022,-88.60000000000002,0.0
49.017,-88.43200000000002,0.0
49.012,-88.26299999999998,0.0
49.006,-88.09500000000003,0.0
49.0,-87.92700000000002,0.0
48.995,-87.75900000000001,0.0
48.989,-87.59100000000001,0.0
48.982,-87.423,0.0
48.976,-87.255,0.0
48.97,-87.08699999999999,0.0
48.963,-86.91899999999998,0.0
48.957,-86.75099999999998,0.0
48.95,-86.58300000000003,0.0
48.943,-86.41500000000002,0.0
48.936,-86.24700000000001,0.0
48.929,-86.07900000000001,0.0
48.921,-85.911,0.0
48.914,-85.743,0.0
48.906,-85.57600000000002,0.0
48.899,-85.40800000000002,0.0
48.891,-85.24000000000001,0.0
48.883,-85.07299999999998,0.0
48.875,-84.90499999999997,0.0
48.866,-84.73700000000002,0.0
48.858,-84.57,0.0
48.849,-84.40199999999999,0.0
48.841,-84.23500000000001,0.0
48.832,-84.06700000000001,0.0
48.823,-83.89999999999998,0.0
48.814,-83.73200000000003,0.0
48.804,-83.565,0.0
48.795,-83.39699999999999,0.0
48.785,-83.23000000000002,0.0
48.776,-83.06299999999999,0.0
48.766,-82.89499999999998,0.0
48.756,-82.72800000000001,0.0
48.746,-82.56099999999998,0.0
48.736,-82.394,0.0
48.725,-82.22699999999998,0.0
48.715,-82.06,0.0
48.704,-81.89299999999997,0.0
48.694,-81.726,0.0
48.683,-81.55900000000003,0.0
48.672,-81.392,0.0
48.66,-81.22500000000002,0.0
48.649,-81.05799999999999,0.0
48.638,-80.89100000000002,0.0
48.626,-80.72500000000002,0.0
48.614,-80.55799999999999,0.0
48.603,-80.39100000000002,0.0
48.591,-80.22500000000002,0.0
48.578,-80.05799999999999,0.0
48.566,-79.892,0.0
48.554,-79.72500000000002,0.0
48.541,-79.55900000000003,0.0
48.529,-79.392,0.0
48.516,-79.226,0.0
48.503,-79.06,0.0
48.49,-78.89299999999997,0.0
48.477,-78.72699999999998,0.0
48.463,-78.56099999999998,0.0
48.45,-78.39499999999998,0.0
48.436,-78.22899999999998,0.0
48.422,-78.06299999999999,0.0
48.408,-77.89699999999999,0.0
48.394,-77.731,0.0
48.38,-77.565,0.0
48.366,-77.39999999999998,0.0
48.351,-77.23399999999998,0.0
48.337,-77.06799999999998,0.0
48.322,-76.90199999999999,0.0
48.307,-76.73700000000002,0.0
48.292,-76.57100000000003,0.0
48.277,-76.406,0.0
48.262,-76.24099999999999,0.0
48.246,-76.07499999999999,0.0
48.231,-75.91000000000003,0.0
48.215,-75.745,0.0
48.199,-75.57999999999998,0.0
48.184,-75.41399999999999,0.0
48.167,-75.24900000000002,0.0
48.151,-75.084,0.0
48.135,-74.91899999999998,0.0
48.118,-74.755,0.0
48.102,-74.58999999999997,0.0
48.085,-74.42500000000001,0.0
48.068,-74.25999999999999,0.0
48.051,-74.096,0.0
48.034,-73.93099999999998,0.0
48.017,-73.767,0.0
47.999,-73.60199999999998,0.0
47.982,-73.43799999999999,0.0
47.964,-73.27300000000002,0.0
47.946,-73.10899999999998,0.0
47.928,-72.945,0.0
47.91,-72.781,0.0
47.892,-72.61700000000002,0.0
47.873,-72.45299999999997,0.0
47.855,-72.28899999999999,0.0
47.836,-72.125,0.0
47.817,-71.96100000000001,0.0
47.798,-71.79700000000003,0.0
47.779,-71.63400000000001,0.0
47.76,-71.47000000000003,0.0
47.741,-71.30700000000002,0.0
47.721,-71.14299999999997,0.0
47.702,-70.98000000000002,0.0
47.682,-70.81700000000001,0.0
47.662,-70.65300000000002,0.0
47.642,-70.49000000000001,0.0
47.622,-70.327,0.0
47.601,-70.16399999999999,0.0
47.581,-70.00099999999998,0.0
47.56,-69.83800000000002,0.0
47.54,-69.67500000000001,0.0
47.519,-69.51299999999998,1.639320308019907e-5
47.498,-69.35000000000002,0.00011395468613794593
47.477,-69.18700000000001,0.000529607912944749
47.456,-69.02499999999998,0.0019227737927997963
47.434,-68.86200000000002,0.005874513223582966
47.413,-68.69999999999999,0.014002135125364632
47.391,-68.53800000000001,0.026658984094958132
47.369,-68.37599999999998,0.0429677342460742
47.347,-68.21300000000002,0.062472807717398625
47.325,-68.05099999999999,0.0846507161138208
47.303,-67.88900000000001,0.10878294630232316
47.281,-67.72800000000001,0.13305003154345466
47.258,-67.56599999999997,0.15571326488447323
47.236,-67.404,0.17477398845984976
47.213,-67.24200000000002,0.18977716919567608
47.19,-67.08100000000002,0.20123416075791847
47.167,-66.91899999999998,0.21148654932818517
47.144,-66.75799999999998,0.2196129084340122
47.121,-66.59699999999998,0.22932063511678014
47.097,-66.435,0.20242914556451927
47.074,-66.274,0.0
47.05,-66.113,0.0
47.026,-65.952,0.0
47.002,-65.791,0.0
46.978,-65.63,0.0
46.954,-65.47000000000003,0.0
46.93,-65.30900000000003,0.0
46.905,-65.14800000000002,0.0
46.881,-64.988,0.0
46.856,-64.827,0.0
46.831,-64.66699999999997,0.0
46.806,-64.507,0.0
46.781,-64.34699999999998,0.0
46.756,-64.18700000000001,0.0
46.73,-64.02699999999999,0.0
46.705,-63.86700000000002,0.0
46.679,-63.706999999999994,0.0
46.653,-63.547000000000025,0.0
46.627,-63.38799999999998,0.0
46.601,-63.22800000000001,0.0
46.575,-63.06900000000002,0.0
46.548,-62.90899999999999,0.0
46.522,-62.75,0.0
46.495,-62.59100000000001,0.0
46.469,-62.432000000000016,0.0
46.442,-62.273000000000025,0.0
46.415,-62.113999999999976,0.0
46.387,-61.954999999999984,0.0
46.36,-61.79599999999999,0.0
46.333,-61.63799999999998,0.0
46.305,-61.478999999999985,0.0
46.277,-61.321000000000026,0.0
45.556,-133.123,0.0
45.588,-132.967,0.0
45.619,-132.811,0.0
45.65,-132.655,0.0
45.681,-132.499,0.0
45.712,-132.343,0.0
45.743,-132.186,0.0
45.774,-132.03,0.0
45.804,-131.873,0.0
45.835,-131.717,0.0
45.865,-131.56,0.0
45.895,-131.403,0.0
45.925,-131.246,0.0
45.955,-131.089,0.0
45.984,-130.932,0.0
46.014,-130.775,0.0
46.044,-130.617,0.0
46.073,-130.46,0.0
46.102,-130.302,0.0
46.131,-130.145,0.0
46.16,-129.987,0.0
46.189,-129.829,0.0
46.217,-129.671,0.0
46.246,-129.513,0.0
46.274,-129.355,0.0
46.303,-129.197,0.0
46.331,-129.038,0.0
46.359,-128.88,0.0
46.387,-128.721,0.0
46.414,-128.563,0.0
46.442,-128.404,0.0
46.469,-128.245,0.0
46.497,-128.086,0.0
46.524,-127.928,0.0
46.551,-127.768,0.0
46.578,-127.60900000000001,0.0
46.604,-127.44999999999999,0.0
46.631,-127.291,0.0
46.658,-127.131,0.0
46.684,-126.97200000000001,0.0
46.71,-126.81200000000001,0.0
46.736,-126.65199999999999,0.0
46.762,-126.493,0.0
46.788,-126.333,0.0
46.814,-126.173,0.0
46.839,-126.013,0.0
46.865,-125.852,0.0
46.89,-125.69200000000001,0.0
46.915,-125.53200000000001,0.0
46.94,-125.37100000000001,0.0
46.965,-125.21100000000001,0.0
46.99,-125.05000000000001,0.0
47.015,-124.88999999999999,0.0
47.039,-124.72900000000001,0.0
47.063,-124.56800000000001,0.0
47.088,-124.40700000000001,0.0
47.112,-124.24600000000001,0.0
47.136,-124.08500000000001,0.0
47.16,-123.924,0.0
47.183,-123.763,0.0
47.207,-123.601,0.0
47.23,-123.44,0.0
47.253,-123.27799999999999,0.0
47.277,-123.11699999999999,0.0
47.3,-122.95500000000001,0.0
47.322,-122.793,0.0
47.345,-122.631,0.0
47.368,-122.47,0.0
47.39,-122.30799999999999,0.0
47.413,-122.14500000000001,0.0
47.435,-121.983,0.0
47.457,-121.821,0.0
47.479,-121.65899999999999,0.0
47.501,-121.49600000000001,0.0
47.522,-121.334,0.0
47.544,-121.17099999999999,0.0
47.565,-121.00899999999999,0.0
47.586,-120.846,0.0
47.608,-120.68299999999999,0.0
47.628,-120.52000000000001,0.0
47.649,-120.358,0.0
47.67,-120.195,0.0
47.691,-120.031,0.0
47.711,-119.868,0.0
47.731,-119.70500000000001,0.0
47.752,-119.542,0.0
47.772,-119.37799999999999,0.0
47.791,-119.215,0.0
47.811,-119.05199999999999,0.0
47.831,-118.888,0.0
47.85,-118.72399999999999,0.0
47.87,-118.561,0.0
47.889,-118.39699999999999,0.0
47.908,-118.233,0.0
47.927,-118.06899999999999,0.0
47.946,-117.905,0.0
47.964,-117.74100000000001,0.0
47.983,-117.577,0.0
48.001,-117.41300000000001,0.0
48.02,-117.24799999999999,0.0
48.038,-117.084,0.0
48.056,-116.91999999999999,0.0
48.074,-116.755,0.0
48.091,-116.59100000000001,0.0
48.109,-116.42599999999999,0.0
48.126,-116.262,0.0
48.144,-116.09700000000001,0.0
48.161,-115.93199999999999,0.0
48.178,-115.767,0.0
48.195,-115.602,0.0
48.212,-115.43700000000001,0.0
48.228,-115.27199999999999,0.0
48.245,-115.107,0.0
48.261,-114.94200000000001,0.0
48.277,-114.77699999999999,0.0
48.293,-114.612,0.0
48.309,-114.446,0.0
48.325,-114.281,0.0
48.341,-114.11600000000001,0.0
48.356,-113.94999999999999,0.0
48.372,-113.785,0.0
48.387,-113.619,0.0
48.402,-113.453,0.0
48.417,-113.28800000000001,0.0
48.432,-113.12200000000001,0.0
48.447,-112.95599999999999,0.0
48.461,-112.78999999999999,0.0
48.476,-112.624,0.0
48.49,-112.458,0.0
48.504,-112.292,0.0
48.518,-112.126,0.0
48.532,-111.96000000000001,0.0
48.546,-111.79400000000001,0.0
