lat,lon,measured_report_days_per_year_grid_130_cropped_blurred
48.064,-103.33699999999999,1.1966008888640316
48.071,-103.17000000000002,1.1180698818964505
48.078,-103.00400000000002,0.7670077772892895
48.084,-102.83800000000002,0.470822332724192
48.09,-102.67099999999999,0.7478464542108236
48.097,-102.505,0.5538618477247312
48.103,-102.33800000000002,0.6844045115843146
48.109,-102.17200000000003,0.732795517440175
48.115,-102.00599999999997,0.7789058009470464
48.12,-101.839,0.6754342183309493
48.126,-101.673,1.3384321446866305
48.131,-101.50599999999997,1.5318487116672315
48.136,-101.339,1.3204339597589583
48.142,-101.173,1.2469717349576759
48.147,-101.00599999999997,1.0562402943381912
48.151,-100.83999999999997,0.8709826860331308
48.156,-100.673,0.3334268228724112
48.161,-100.50599999999997,0.2885214230079246
48.165,-100.33999999999997,0.6497433925305464
48.169,-100.173,0.8308618007615237
48.174,-100.00599999999997,0.896473645118031
48.178,-99.83999999999997,0.9046547845000719
48.182,-99.673,0.9271931854088863
48.185,-99.50599999999997,0.7249126166178506
48.189,-99.33999999999997,1.0771722447527123
48.192,-99.173,1.1507156921595094
48.196,-99.00599999999997,1.1510549469456617
48.199,-98.839,1.0962042847046871
48.202,-98.67200000000003,0.9957707240491019
48.205,-98.50599999999997,0.9844730431421689
48.208,-98.339,0.6468934070360919
48.211,-98.17200000000003,0.48268084181023135
48.213,-98.005,0.44135711209073675
48.215,-97.83800000000002,0.569863691943247
48.218,-97.67099999999999,1.1544589496654867
48.22,-97.505,1.7130216469993034
48.222,-97.33800000000002,2.2995968237447584
48.224,-97.17099999999999,2.4772410734167227
48.225,-97.00400000000002,2.4979746718621674
48.227,-96.83699999999999,2.0966007899671584
48.228,-96.67000000000002,1.0837643285249305
48.23,-96.50299999999999,0.9530017764627552
48.231,-96.33600000000001,0.5263562143376248
48.232,-96.16899999999998,0.580415592407875
48.233,-96.00299999999999,0.5895813857411104
48.234,-95.83600000000001,0.572836860038701
48.234,-95.66899999999998,0.42948439083916445
48.235,-95.50200000000001,0.3597015256849598
48.235,-95.33499999999998,0.201930659904488
48.235,-95.168,0.01280593160538919
48.235,-95.00099999999998,0.04629455696598411
48.235,-94.834,0.004511376649536342
48.235,-94.66699999999997,0.006557485010931905
48.235,-94.5,0.004537569567616551
48.234,-94.33300000000003,0.006803660227489041
48.234,-94.166,0.006565615184338119
48.233,-94.0,0.0027418979254038214
48.232,-93.83300000000003,0.0027267473265260756
48.231,-93.666,0.007072966250934269
48.23,-93.49900000000002,0.0580938348142291
48.228,-93.332,0.10423406673288563
48.227,-93.16500000000002,0.10603265188558768
48.225,-92.99799999999999,0.11044027474076605
48.224,-92.83100000000002,0.11394751448577899
48.222,-92.66399999999999,0.11575948498857974
48.22,-92.49799999999999,0.06382748104770006
48.218,-92.33100000000002,0.0053501567111729625
48.216,-92.16399999999999,0.002682817613945074
48.213,-91.99700000000001,0.011924304105888114
48.211,-91.82999999999998,0.20167377791827124
48.208,-91.66300000000001,0.18948860440344326
48.205,-91.49599999999998,0.16799007931305612
48.202,-91.32999999999998,0.18312023296945107
48.199,-91.16300000000001,0.09550858148271245
48.196,-90.99599999999998,0.008641874285519269
48.193,-90.82900000000001,0.004083272911314978
48.189,-90.66300000000001,7.79860566991223e-7
48.185,-90.49599999999998,1.5984602279865345e-13
48.182,-90.32900000000001,0.0
48.178,-90.16199999999998,0.0
48.174,-89.99599999999998,0.0
48.17,-89.82900000000001,0.0
48.165,-89.66199999999998,0.0
48.161,-89.49599999999998,0.0
48.156,-89.32900000000001,0.0
48.151,-89.16199999999998,0.0
48.147,-88.99599999999998,0.0
48.142,-88.82900000000001,0.0
48.136,-88.66300000000001,0.0
48.131,-88.49599999999998,0.0
48.126,-88.32999999999998,0.0
48.12,-88.16300000000001,0.0
48.115,-87.99700000000001,0.0
48.109,-87.82999999999998,0.0
48.103,-87.66399999999999,0.0
48.097,-87.49700000000001,0.0
48.091,-87.33100000000002,0.0
48.084,-87.16399999999999,0.0
48.078,-86.99799999999999,0.0
48.071,-86.832,0.0
48.064,-86.66500000000002,0.0
48.057,-86.49900000000002,0.0
48.05,-86.33300000000003,0.0
48.043,-86.16699999999997,0.0
48.036,-86.00099999999998,0.0
48.028,-85.834,0.0
48.021,-85.668,0.0
48.013,-85.50200000000001,0.0
48.005,-85.33600000000001,0.0
47.997,-85.17000000000002,0.0
47.989,-85.00400000000002,0.0
47.981,-84.83800000000002,0.0
47.972,-84.67200000000003,0.0
47.964,-84.50599999999997,0.0
47.955,-84.33999999999997,0.0
47.946,-84.17399999999998,0.0
47.937,-84.00799999999998,0.0
47.928,-83.84300000000002,0.0
47.919,-83.67700000000002,0.0
47.91,-83.51100000000002,0.0
47.9,-83.34500000000003,0.0
47.89,-83.18,0.0
47.881,-83.01400000000001,0.0
47.871,-82.84800000000001,0.0
47.861,-82.68299999999999,0.0
47.851,-82.517,0.0
47.84,-82.35199999999998,0.0
47.83,-82.18599999999998,0.0
47.819,-82.02100000000002,0.0
47.808,-81.856,0.0
47.798,-81.69,0.0
47.787,-81.52499999999998,0.0
47.775,-81.36000000000001,0.0
47.764,-81.19400000000002,0.0
47.753,-81.029,0.0
47.741,-80.86399999999998,0.0
47.729,-80.69900000000001,0.0
47.718,-80.53399999999999,0.0
47.706,-80.36900000000003,0.0
47.694,-80.20400000000001,0.0
47.681,-80.03899999999999,0.0
47.669,-79.87400000000002,0.0
47.656,-79.709,0.0
47.644,-79.54500000000002,0.0
47.631,-79.38,0.0
47.618,-79.21499999999997,0.0
47.605,-79.05099999999999,0.0
47.592,-78.88600000000002,0.0
47.579,-78.721,0.0
47.565,-78.55700000000002,0.0
47.552,-78.392,0.0
47.538,-78.22800000000001,0.0
47.524,-78.06400000000002,0.0
47.51,-77.899,0.0
47.496,-77.73500000000001,0.0
47.482,-77.57100000000003,0.0
47.467,-77.40699999999998,0.0
47.453,-77.243,0.0
47.438,-77.07900000000001,0.0
47.423,-76.91500000000002,0.0
47.408,-76.75099999999998,0.0
47.393,-76.58699999999999,0.0
47.378,-76.423,0.0
47.362,-76.25900000000001,0.0
47.347,-76.096,0.0
47.331,-75.93200000000002,0.0
47.316,-75.76799999999997,0.0
47.3,-75.60500000000002,0.0
47.284,-75.44099999999997,0.0
47.267,-75.27800000000002,0.0
47.251,-75.11399999999998,0.0
47.235,-74.95100000000002,0.0
47.218,-74.78800000000001,0.0
47.201,-74.625,0.0
47.184,-74.46100000000001,0.0
47.167,-74.298,0.0
47.15,-74.13499999999999,0.0
47.133,-73.97199999999998,0.0
47.116,-73.80900000000003,0.0
47.098,-73.64699999999999,0.0
47.08,-73.48399999999998,0.0
47.063,-73.32100000000003,0.0
47.045,-73.15800000000002,0.0
47.027,-72.99599999999998,0.0
47.008,-72.83300000000003,0.0
46.99,-72.67099999999999,0.0
46.972,-72.50799999999998,0.0
46.953,-72.346,0.0
46.934,-72.18400000000003,0.0
46.915,-72.02199999999999,0.0
46.896,-71.85899999999998,0.0
46.877,-71.697,0.0
46.858,-71.53500000000003,0.0
46.838,-71.37299999999999,0.0
46.819,-71.21199999999999,0.0
46.799,-71.05000000000001,0.0
46.779,-70.88799999999998,0.0
46.759,-70.726,0.0
46.739,-70.565,0.0
46.719,-70.40300000000002,0.0
46.699,-70.24200000000002,0.0
46.678,-70.07999999999998,0.0
46.657,-69.91899999999998,0.0
46.637,-69.75799999999998,0.0
46.616,-69.59699999999998,0.0
46.595,-69.43599999999998,2.4123142028207216e-15
46.574,-69.27499999999998,1.8020076342745893e-8
46.552,-69.11399999999998,0.00023901325193725876
46.531,-68.95299999999997,0.011823821515829015
46.509,-68.79199999999997,0.14622939099664156
46.487,-68.63099999999997,0.15548696965138215
46.466,-68.471,0.1559477807468861
46.444,-68.31,0.15274919329173836
46.421,-68.14999999999998,0.06933623719772335
46.399,-67.98899999999998,0.007961597687797334
46.377,-67.82900000000001,0.0002401395092071102
46.354,-67.66899999999998,4.385306104548353e-7
46.332,-67.50799999999998,8.051399971237694e-10
46.309,-67.34800000000001,0.0
46.286,-67.18799999999999,0.0
46.263,-67.02800000000002,0.0
46.24,-66.868,0.0
46.216,-66.709,0.0
46.193,-66.54899999999998,0.0
46.169,-66.38900000000001,0.0
46.145,-66.23000000000002,0.0
46.121,-66.07,0.0
46.097,-65.911,0.0
46.073,-65.75099999999998,0.0
46.049,-65.59199999999998,0.0
46.025,-65.43299999999999,0.0
46.0,-65.274,0.0
45.975,-65.11500000000001,0.0
45.951,-64.95600000000002,0.0
45.926,-64.79700000000003,0.0
45.901,-64.63900000000001,0.0
45.875,-64.48000000000002,0.0
45.85,-64.32100000000003,0.0
45.824,-64.16300000000001,0.0
45.799,-64.00400000000002,0.0
45.773,-63.846000000000004,0.0
45.747,-63.68799999999999,0.0
45.721,-63.52999999999997,0.0
45.695,-63.372000000000014,0.0
45.669,-63.214,0.0
45.642,-63.05599999999998,0.0
45.616,-62.898000000000025,0.0
45.589,-62.740999999999985,0.0
45.562,-62.58300000000003,0.0
45.535,-62.42500000000001,0.0
45.508,-62.26799999999997,0.0
45.481,-62.11099999999999,0.0
45.454,-61.952999999999975,0.0
45.426,-61.79599999999999,0.0
45.399,-61.63900000000001,0.0
44.681,-132.766,0.0
44.712,-132.612,0.0
44.743,-132.457,0.0
44.774,-132.302,0.0
44.805,-132.148,0.0
44.836,-131.993,0.0
44.867,-131.838,0.0
44.897,-131.682,0.0
44.928,-131.527,0.0
44.958,-131.372,0.0
44.988,-131.216,0.0
45.018,-131.061,0.0
45.048,-130.905,0.0
45.078,-130.75,0.0
45.107,-130.594,0.0
45.137,-130.438,0.0
45.166,-130.282,0.0
45.196,-130.126,0.0
45.225,-129.97,0.0
45.254,-129.813,0.0
45.282,-129.657,0.0
45.311,-129.5,0.0
45.34,-129.344,0.0
45.368,-129.187,0.0
45.396,-129.03,0.0
45.425,-128.873,0.0
45.453,-128.716,0.0
45.481,-128.559,0.0
45.508,-128.402,0.0
45.536,-128.245,0.0
45.564,-128.088,0.0
45.591,-127.93,0.0
45.618,-127.773,0.0
45.645,-127.61500000000001,0.0
45.672,-127.458,0.0
45.699,-127.30000000000001,0.0
45.726,-127.142,0.0
45.752,-126.98400000000001,0.0
45.779,-126.826,0.0
45.805,-126.668,0.0
45.831,-126.50999999999999,0.0
45.857,-126.351,0.0
45.883,-126.19300000000001,0.0
45.909,-126.03399999999999,0.0
45.935,-125.876,0.0
45.96,-125.71700000000001,0.0
45.985,-125.55799999999999,0.0
46.011,-125.4,0.0
46.036,-125.24100000000001,0.0
46.061,-125.082,0.0
46.086,-124.923,0.0
46.11,-124.763,0.0
46.135,-124.60400000000001,0.0
46.159,-124.445,0.32723958152893473
46.183,-124.286,0.3292194932787359
46.208,-124.126,0.3294990345623994
46.232,-123.96600000000001,0.3258854129735332
46.256,-123.80699999999999,0.22835958552086638
46.279,-123.64699999999999,0.1912457798412732
46.303,-123.487,0.11534794789946083
46.326,-123.327,0.05773982290107946
46.35,-123.167,0.054129927128652486
46.373,-123.007,0.053963281754066755
46.396,-122.84700000000001,0.052685354345690154
46.419,-122.68700000000001,0.050563919235482695
46.442,-122.52699999999999,0.002068294248406963
46.464,-122.36600000000001,1.5237857996605058e-7
46.487,-122.20599999999999,2.1223799183594884e-14
46.509,-122.04499999999999,0.0
46.532,-121.88499999999999,0.0
46.554,-121.72399999999999,0.0
46.576,-121.56299999999999,0.0
46.598,-121.40199999999999,0.0
46.619,-121.24199999999999,0.0
46.641,-121.08099999999999,0.0
46.663,-120.91999999999999,2.163643185965416e-14
46.684,-120.75800000000001,1.622229529981542e-7
46.705,-120.59700000000001,0.002013126986555307
46.726,-120.436,0.050814883348793964
46.747,-120.275,0.10896260299692376
46.768,-120.113,0.20664204107362213
46.788,-119.952,0.26900496599192525
46.809,-119.78999999999999,0.41133754134362194
46.829,-119.62799999999999,0.42311694076404177
46.85,-119.46700000000001,0.3665075675236892
46.87,-119.305,0.1759372548504902
46.89,-119.143,0.16207665471777852
46.91,-118.981,0.2123354701446486
46.929,-118.81899999999999,0.3095750258414537
46.949,-118.65700000000001,0.35602925129934654
46.968,-118.495,0.2713552898817364
46.988,-118.333,0.3156120257866169
47.007,-118.17099999999999,0.31169876591009155
47.026,-118.00800000000001,0.2609717130515252
47.045,-117.846,0.20856249506309366
47.063,-117.68299999999999,0.16194069832242047
47.082,-117.52099999999999,0.20435976690062782
47.101,-117.358,0.15579878687463342
47.119,-117.196,0.06297982620364491
47.137,-117.03299999999999,0.05678257689325945
47.155,-116.87,0.05069550750543785
47.173,-116.707,0.0021029369825724224
47.191,-116.54400000000001,1.733896225536561e-7
47.209,-116.381,5.880712210714202e-14
47.226,-116.21799999999999,7.598424432444197e-9
47.244,-116.055,8.638482542550723e-5
47.261,-115.892,0.004112636202192852
47.278,-115.72900000000001,0.05272181496753863
47.295,-115.566,0.10310904304937667
47.312,-115.40199999999999,0.10526276738600751
47.329,-115.239,0.10526294140202683
47.345,-115.07499999999999,0.10517163732432855
47.362,-114.912,0.10107405649506336
47.378,-114.74799999999999,0.05666819659647591
47.394,-114.58500000000001,0.09911844844273866
47.41,-114.42099999999999,0.1050899218347724
47.426,-114.257,0.10526428415293079
47.442,-114.09299999999999,0.10526433322748473
47.458,-113.93,0.10526389040591529
47.473,-113.76599999999999,0.10310963445032724
47.488,-113.602,0.05264213270355108
47.504,-113.43799999999999,0.004296050260992847
47.519,-113.274,0.050461717594896455
47.534,-113.10900000000001,0.05272746322623003
47.549,-112.945,0.0634639597515534
47.563,-112.781,0.26126354340985164
47.578,-112.61699999999999,0.4285635277185047
47.592,-112.452,0.6131838287938833
47.607,-112.28800000000001,0.6292889793434909
47.621,-112.124,0.6919458771886176
47.635,-111.959,0.8580651564056864
47.649,-111.79400000000001,1.4351436738998968
47.662,-111.63,1.670509116185664
47.676,-111.465,1.7364594545937169
47.689,-111.30099999999999,1.7886777978011814
47.703,-111.136,1.902131195940419
47.716,-110.971,1.5658054480926051
47.729,-110.80600000000001,1.586718101781618
47.742,-110.64099999999999,1.3211968441063195
47.755,-110.476,1.2590247046295677
47.767,-110.311,1.165410159461827
47.78,-110.14599999999999,1.0184587780276844
47.792,-109.981,0.3915285661018589
47.804,-109.816,0.3825018892134406
47.817,-109.65100000000001,0.19040456566296587
47.828,-109.48599999999999,0.2597732382075298
47.84,-109.32,0.22549681622237472
47.852,-109.155,0.38663083984089697
47.864,-108.99000000000001,0.9517661246871623
47.875,-108.82400000000001,1.5374158516754333
47.886,-108.65899999999999,1.6307335418462754
47.897,-108.494,1.5896978019681534
47.908,-108.328,1.5786476112731227
47.919,-108.16300000000001,1.4571029100772472
47.93,-107.99700000000001,1.1084502724854723
47.941,-107.83099999999999,0.8062397416603335
47.951,-107.666,0.2948708336730926
47.961,-107.5,1.5510895587830542
47.972,-107.334,1.6952861735306897
47.982,-107.16900000000001,1.7417664600676939
47.992,-107.00299999999999,2.9303652795607387
48.001,-106.83699999999999,3.492902931098089
48.011,-106.67099999999999,3.412078504761976
48.021,-106.505,2.6801412488028897
48.03,-106.339,2.8094291269654876
48.039,-106.173,2.508947829510418
48.048,-106.007,2.1341656634468635
48.057,-105.84100000000001,1.3810678783235182
48.066,-105.67500000000001,1.5555246542073324
48.075,-105.50899999999999,2.006050789864662
48.083,-105.34299999999999,2.1984707909671597
48.092,-105.17699999999999,2.142804509177376
48.1,-105.00999999999999,1.5632725581160347
48.108,-104.844,1.6004605950997777
48.116,-104.678,1.9452242115732856
48.124,-104.512,1.4730361075304337
48.132,-104.345,1.196128539154614
48.139,-104.179,1.2814860549959288
48.147,-104.013,1.4628639674840906
48.154,-103.846,1.1752612544581515
48.161,-103.68,1.1015748357496604
48.168,-103.51299999999998,1.006835676870813
48.175,-103.34699999999998,0.966856055917217
48.182,-103.18,0.9847294210901182
48.189,-103.01400000000001,0.5236847163961321
48.195,-102.84699999999998,0.8088981799332428
48.202,-102.68099999999998,0.7987501074624702
48.208,-102.51400000000001,0.7769218479181195
48.214,-102.34699999999998,0.7764671387578576
48.22,-102.18099999999998,0.7470696724809764
48.226,-102.01400000000001,0.8260851559233217
48.231,-101.84699999999998,0.6528737941202182
48.237,-101.68099999999998,1.3715556144487122
48.242,-101.51400000000001,1.2879139755296012
48.248,-101.34699999999998,1.397873628350255
48.253,-101.18,1.308557178731429
48.258,-101.01400000000001,1.2420138805712446
48.263,-100.84699999999998,0.9482813701601452
48.267,-100.68,0.39787950777810177
48.272,-100.51299999999998,0.5264507502001737
48.276,-100.346,0.6819626057158534
48.281,-100.17899999999997,0.6973332186043931
48.285,-100.01299999999998,0.839706908152314
48.289,-99.846,0.8928480339993078
48.293,-99.67899999999997,0.952983771617676
48.296,-99.512,1.0691906652539098
48.3,-99.34500000000003,0.8735015943288202
48.304,-99.178,1.1363147669226352
48.307,-99.01100000000002,1.2428461487527196
48.31,-98.844,1.1468460228461153
48.313,-98.67700000000002,1.0057374873247082
48.316,-98.50999999999999,0.9719368352754065
48.319,-98.34300000000002,0.6384032755952279
48.322,-98.17599999999999,0.40091643043359104
48.324,-98.00900000000001,0.4307194286548267
48.327,-97.84199999999998,0.5886833760041957
48.329,-97.67500000000001,0.8494457613901336
48.331,-97.50799999999998,0.8898450766113255
48.333,-97.34100000000001,1.1213704015129529
48.335,-97.17399999999998,1.5361774033554385
48.337,-97.00599999999997,1.3439902033535482
48.338,-96.839,1.3932404362267992
48.34,-96.67200000000003,1.123980522942691
48.341,-96.505,1.2145182626273106
48.342,-96.33800000000002,0.8795538755801727
48.343,-96.17099999999999,0.7800198060110076
48.344,-96.00400000000002,0.593761900443507
48.345,-95.83699999999999,0.5220941337511524
48.345,-95.67000000000002,0.4128725576552801
48.346,-95.50200000000001,0.27130163164588855
48.346,-95.33499999999998,0.20397752553369877
48.346,-95.168,0.009069066157906966
48.346,-95.00099999999998,0.0021882444487489753
48.346,-94.834,0.002282916357886226
48.346,-94.66699999999997,0.0024502842368329617
48.346,-94.5,0.006982229559687307
48.345,-94.33300000000003,0.052473994779735446
48.345,-94.16500000000002,0.05376831994082606
48.344,-93.99799999999999,0.05688089693593127
48.343,-93.83100000000002,0.06147908927223499
48.342,-93.66399999999999,0.0641535714346236
48.341,-93.49700000000001,0.11719430991565784
48.34,-93.32999999999998,0.1216386452800978
48.338,-93.16300000000001,0.12106433229190827
48.337,-92.99599999999998,0.1683314083868396
48.335,-92.82900000000001,0.12884954312306998
48.333,-92.66199999999998,0.12957168386663612
48.331,-92.49400000000003,0.008486445795304862
48.329,-92.327,0.0009355500984801933
48.327,-92.16000000000003,3.6408120965758223e-7
48.324,-91.993,0.004935490012677672
48.322,-91.82600000000002,0.2042601204209531
48.319,-91.65899999999999,0.21324246370896682
48.316,-91.49200000000002,0.18978439399496264
48.313,-91.32499999999999,0.09548445234750169
48.31,-91.15800000000002,0.00043480728137329093
48.307,-90.99099999999999,2.0386732047346296e-5
48.304,-90.82400000000001,1.8968590159072434e-5
48.3,-90.65699999999998,7.293293669139818e-7
48.297,-90.49000000000001,1.6094887660281849e-13
48.293,-90.32299999999998,0.0
48.289,-90.156,0.0
48.285,-89.99000000000001,0.0
48.281,-89.82299999999998,0.0
48.276,-89.656,0.0
48.272,-89.48899999999998,0.0
48.267,-89.322,0.0
48.263,-89.15499999999997,0.0
48.258,-88.988,0.0
48.253,-88.822,0.0
48.248,-88.65499999999997,0.0
48.242,-88.488,0.0
48.237,-88.32100000000003,0.0
48.231,-88.15499999999997,0.0
48.226,-87.988,0.0
48.22,-87.82100000000003,0.0
48.214,-87.65499999999997,0.0
48.208,-87.488,0.0
48.202,-87.32100000000003,0.0
48.195,-87.15499999999997,0.0
48.189,-86.988,0.0
48.182,-86.822,0.0
48.175,-86.65499999999997,0.0
48.168,-86.48899999999998,0.0
48.161,-86.322,0.0
48.154,-86.156,0.0
48.147,-85.98899999999998,0.0
48.139,-85.82299999999998,0.0
48.132,-85.65699999999998,0.0
48.124,-85.49000000000001,0.0
48.116,-85.32400000000001,0.0
48.108,-85.15800000000002,0.0
48.1,-84.99200000000002,0.0
48.092,-84.82499999999999,0.0
48.083,-84.65899999999999,0.0
48.075,-84.493,0.0
48.066,-84.327,0.0
48.057,-84.161,0.0
48.048,-83.995,0.0
48.039,-83.82900000000001,0.0
48.03,-83.66300000000001,0.0
48.021,-83.49700000000001,0.0
48.011,-83.33100000000002,0.0
48.001,-83.16500000000002,0.0
47.992,-82.99900000000002,0.0
47.982,-82.834,0.0
47.972,-82.668,0.0
47.962,-82.50200000000001,0.0
47.951,-82.33600000000001,0.0
47.941,-82.17099999999999,0.0
47.93,-82.005,0.0
47.919,-81.83999999999997,0.0
47.909,-81.67399999999998,0.0
47.898,-81.50799999999998,0.0
47.886,-81.34300000000002,0.0
47.875,-81.178,0.0
47.864,-81.012,0.0
47.852,-80.84699999999998,0.0
47.84,-80.68200000000002,0.0
47.829,-80.51600000000002,0.0
47.817,-80.351,0.0
47.805,-80.18599999999998,0.0
47.792,-80.02100000000002,0.0
47.78,-79.856,0.0
47.767,-79.69099999999997,0.0
47.755,-79.52600000000001,0.0
47.742,-79.36099999999999,0.0
47.729,-79.19600000000003,0.0
47.716,-79.031,0.0
47.703,-78.86599999999999,0.0
47.69,-78.702,0.0
47.676,-78.53699999999998,0.0
47.662,-78.37200000000001,0.0
47.649,-78.20800000000003,0.0
47.635,-78.043,0.0
47.621,-77.87900000000002,0.0
47.607,-77.714,0.0
47.592,-77.55000000000001,0.0
47.578,-77.38499999999999,0.0
47.563,-77.221,0.0
47.549,-77.05700000000002,0.0
47.534,-76.89299999999997,0.0
47.519,-76.72899999999998,0.0
47.504,-76.56400000000002,0.0
47.489,-76.39999999999998,0.0
47.473,-76.23599999999999,0.0
47.458,-76.07299999999998,0.0
47.442,-75.90899999999999,0.0
47.426,-75.745,0.0
47.41,-75.58100000000002,0.0
47.394,-75.41699999999997,0.0
47.378,-75.25400000000002,0.0
47.362,-75.08999999999997,0.0
47.345,-74.92700000000002,0.0
47.329,-74.76299999999998,0.0
47.312,-74.60000000000002,0.0
47.295,-74.43599999999998,0.0
47.278,-74.27300000000002,0.0
47.261,-74.11000000000001,0.0
47.244,-73.947,0.0
47.226,-73.78399999999999,0.0
47.209,-73.62099999999998,0.0
47.191,-73.45800000000003,0.0
47.173,-73.29500000000002,0.0
47.155,-73.132,0.0
47.137,-72.969,0.0
47.119,-72.80599999999998,0.0
47.101,-72.644,0.0
47.082,-72.481,0.0
47.064,-72.31900000000002,0.0
47.045,-72.156,0.0
47.026,-71.99400000000003,0.0
47.007,-71.83100000000002,0.0
46.988,-71.66899999999998,0.0
46.969,-71.507,0.0
46.949,-71.34500000000003,0.0
46.93,-71.18299999999999,0.0
46.91,-71.02100000000002,0.0
46.89,-70.85899999999998,0.0
46.87,-70.697,0.0
46.85,-70.53500000000003,0.0
46.83,-70.37400000000002,0.0
46.809,-70.21199999999999,0.0
46.789,-70.05000000000001,0.0
46.768,-69.88900000000001,0.0
46.747,-69.72699999999998,0.0
46.726,-69.56599999999997,0.0
46.705,-69.40499999999997,6.183135967261723e-14
46.684,-69.24400000000003,4.347431436798406e-7
46.663,-69.08300000000003,0.005729045068714242
46.641,-68.92099999999999,0.14594635781651766
46.62,-68.75999999999999,0.15970273940682872
46.598,-68.60000000000002,0.2065790591331855
46.576,-68.43900000000002,0.21253147980071288
46.554,-68.27800000000002,0.22126293091604443
46.532,-68.11700000000002,0.2882245013438258
46.51,-67.957,0.15015866828239866
46.487,-67.79599999999999,0.00617741853721962
46.465,-67.63600000000002,1.1633189352504867e-5
46.442,-67.47500000000002,1.9862327026858466e-8
46.419,-67.315,0.0
46.396,-67.15499999999997,0.0
46.373,-66.995,0.0
46.35,-66.83499999999998,0.0
46.327,-66.67500000000001,0.0
46.303,-66.51499999999999,0.0
46.28,-66.35500000000002,0.0
46.256,-66.195,0.0
46.232,-66.036,0.0
46.208,-65.87599999999998,0.0
46.184,-65.71600000000001,0.0
46.159,-65.55700000000002,0.0
46.135,-65.39800000000002,0.0
46.111,-65.23899999999998,0.0
46.086,-65.07900000000001,0.0
46.061,-64.92000000000002,0.0
46.036,-64.76100000000002,0.0
46.011,-64.60199999999998,0.0
45.986,-64.44400000000002,0.0
45.96,-64.28500000000003,0.0
45.935,-64.12599999999998,0.0
45.909,-63.96800000000002,0.0
45.883,-63.809000000000026,0.0
45.858,-63.65100000000001,0.0
45.832,-63.49200000000002,0.0
45.805,-63.334,0.0
45.779,-63.17599999999999,0.0
45.753,-63.01799999999997,0.0
45.726,-62.860000000000014,0.0
45.699,-62.702,0.0
45.673,-62.54399999999998,0.0
45.646,-62.387,0.0
45.618,-62.228999999999985,0.0
45.591,-62.072,0.0
45.564,-61.91399999999999,0.0
45.536,-61.757000000000005,0.0
45.509,-61.60000000000002,0.0
44.79,-132.811,0.0
44.822,-132.656,0.0
44.853,-132.501,0.0
44.884,-132.346,0.0
44.915,-132.191,0.0
44.946,-132.036,0.0
44.977,-131.881,0.0
45.007,-131.726,0.0
45.038,-131.57,0.0
45.068,-131.415,0.0
45.098,-131.259,0.0
45.128,-131.103,0.0
45.158,-130.948,0.0
45.188,-130.792,0.0
45.217,-130.636,0.0
45.247,-130.48,0.0
45.276,-130.323,0.0
45.306,-130.167,0.0
45.335,-130.011,0.0
45.364,-129.854,0.0
45.393,-129.698,0.0
45.421,-129.541,0.0
45.45,-129.384,0.0
45.478,-129.227,0.0
45.507,-129.071,0.0
45.535,-128.914,0.0
45.563,-128.756,0.0
45.591,-128.599,0.0
45.618,-128.442,0.0
45.646,-128.284,0.0
45.674,-128.127,0.0
45.701,-127.969,0.0
45.728,-127.81200000000001,0.0
45.755,-127.654,0.0
45.782,-127.49600000000001,0.0
45.809,-127.338,0.0
45.836,-127.18,0.0
45.862,-127.02199999999999,0.0
45.889,-126.864,0.0
45.915,-126.70500000000001,0.0
45.941,-126.547,0.0
45.967,-126.38900000000001,0.0
45.993,-126.22999999999999,0.0
46.019,-126.071,0.0
46.045,-125.91300000000001,0.0
46.07,-125.75399999999999,0.0
46.096,-125.595,0.0
46.121,-125.436,0.0
46.146,-125.27699999999999,0.0
46.171,-125.118,0.0
46.196,-124.958,0.0
46.221,-124.799,0.0
46.245,-124.63999999999999,0.0
46.27,-124.47999999999999,0.3381638209824633
46.294,-124.321,0.33834552058936807
46.318,-124.161,0.33833898007604324
46.342,-124.001,0.33473355436571905
46.366,-123.84100000000001,0.25308825332398655
46.39,-123.68100000000001,0.19919966744644926
46.413,-123.52099999999999,0.11440106070949084
46.437,-123.36099999999999,0.05771088628448722
46.46,-123.201,0.05402286664405531
46.483,-123.041,0.05273982872491181
46.506,-122.881,0.052554252245906354
46.529,-122.72,0.04868186894763607
46.552,-122.56,0.002011419717443039
46.575,-122.399,1.502683992152673e-7
46.597,-122.239,2.2753759141130702e-14
46.62,-122.078,0.0
46.642,-121.917,0.0
46.664,-121.756,0.0
46.686,-121.595,0.0
46.708,-121.434,0.0
46.73,-121.273,0.0
46.752,-121.112,0.0
46.773,-120.951,9.118540118260569e-16
46.794,-120.78899999999999,6.8513087378806216e-9
46.816,-120.62799999999999,8.181426359614795e-5
46.837,-120.46700000000001,0.006003186114491566
46.858,-120.305,0.1013990783135825
46.878,-120.143,0.11347992504400901
46.899,-119.982,0.2082606676228434
46.92,-119.82,0.3091195752142161
46.94,-119.65799999999999,0.3576551003857357
46.96,-119.49600000000001,0.30362235140255817
46.98,-119.334,0.11160613448141975
47.0,-119.172,0.061080084668960734
47.02,-119.00999999999999,0.11178243825252823
47.04,-118.84800000000001,0.2126141055811207
47.059,-118.686,0.26525130610492864
47.079,-118.523,0.2654765644503373
47.098,-118.36099999999999,0.3115902001760213
47.117,-118.19900000000001,0.267265830941994
47.136,-118.036,0.2592424385003108
